Czas(s),EKG_Surowe(mV),PPG_Surowe(ADC)
0.330,-2.022,3112
0.331,-1.670,3112
0.332,-1.188,3112
0.333,-0.672,3104
0.334,-0.130,3104
0.335,0.422,3104
0.336,0.917,3104
0.337,1.302,3104
0.338,1.485,3104
0.339,1.488,3104
0.340,0.887,3104
0.341,0.477,3104
0.342,-0.040,3116
0.343,-0.588,3116
0.344,-1.143,3116
0.345,-1.657,3116
0.346,-2.020,3116
0.347,-2.192,3116
0.348,-2.210,3116
0.349,-2.022,3116
0.350,-1.692,3116
0.351,-1.218,3116
0.352,-0.703,3099
0.353,-0.168,3099
0.354,0.378,3099
0.355,0.873,3099
0.356,1.238,3099
0.357,1.438,3099
0.358,1.458,3099
0.359,1.268,3099
0.360,0.370,3129
0.361,-0.650,3129
0.362,-1.177,3129
0.363,-1.673,3129
0.364,-2.033,3129
0.365,-2.220,3129
0.366,-2.228,3129
0.367,-1.990,3129
0.368,-1.702,3129
0.369,-1.230,3129
0.370,-0.723,3134
0.371,-0.172,3134
0.372,0.383,3134
0.373,0.887,3134
0.374,1.238,3134
0.375,1.427,3134
0.376,1.435,3134
0.377,1.252,3134
0.378,0.907,3134
0.379,0.453,3134
0.380,-0.682,3131
0.381,-1.633,3131
0.382,-1.985,3131
0.383,-2.163,3131
0.384,-2.167,3131
0.385,-1.985,3131
0.386,-1.650,3131
0.387,-1.180,3131
0.388,-0.667,3110
0.389,-0.133,3110
0.390,0.412,3110
0.391,0.905,3110
0.392,1.262,3110
0.393,1.462,3110
0.394,1.468,3110
0.395,1.268,3110
0.396,0.912,3110
0.397,0.448,3110
0.398,-0.070,3119
0.399,-0.623,3119
0.400,-1.762,3119
0.401,-2.042,3119
0.402,-2.217,3119
0.403,-2.243,3119
0.404,-2.047,3119
0.405,-1.700,3119
0.406,-1.222,3119
0.407,-0.703,3128
0.408,-0.142,3128
0.409,0.407,3128
0.410,0.912,3128
0.411,1.298,3128
0.412,1.482,3128
0.413,1.498,3128
0.414,1.323,3128
0.415,0.938,3128
0.416,0.502,3128
0.417,-0.025,3128
0.418,-0.585,3128
0.419,-1.137,3128
0.420,-2.042,3128
0.421,-2.172,3128
0.422,-2.180,3128
0.423,-1.992,3128
0.424,-1.653,3128
0.425,-1.185,3128
0.426,-0.665,3106
0.427,-0.125,3106
0.428,0.415,3106
0.429,0.907,3106
0.430,1.262,3106
0.431,1.458,3106
0.432,1.460,3106
0.433,1.258,3106
0.434,0.897,3106
0.435,0.432,3106
0.436,-0.085,3140
0.437,-0.640,3140
0.438,-1.170,3140
0.439,-1.667,3140
0.440,-2.203,3140
0.441,-2.205,3140
0.442,-2.022,3140
0.443,-1.685,3140
0.444,-1.208,3140
0.445,-0.693,3135
0.446,-0.138,3135
0.447,0.405,3135
0.448,0.902,3135
0.449,1.268,3135
0.450,1.460,3135
0.451,1.468,3135
0.452,1.270,3135
0.453,0.912,3135
0.454,0.453,3135
0.455,-0.068,3146
0.456,-0.618,3146
0.457,-1.173,3146
0.458,-1.688,3146
0.459,-2.047,3146
0.460,-2.223,3146
0.461,-2.042,3146
0.462,-1.702,3146
0.463,-1.218,3146
0.464,-0.700,3139
0.465,-0.150,3139
0.466,0.390,3139
0.467,0.887,3139
0.468,1.238,3139
0.469,1.433,3139
0.470,1.450,3139
0.471,1.255,3139
0.472,0.917,3139
0.473,0.455,3139
0.474,-0.050,3122
0.475,-0.605,3122
0.476,-1.140,3122
0.477,-1.643,3122
0.478,-1.995,3122
0.479,-2.178,3122
0.480,-1.962,3122
0.481,-1.663,3122
0.482,-1.183,3122
0.483,-0.660,3116
0.484,-0.122,3116
0.485,0.417,3116
0.486,0.917,3116
0.487,1.295,3116
0.488,1.475,3116
0.489,1.488,3116
0.490,1.298,3116
0.491,0.932,3116
0.492,0.463,3116
0.493,-0.052,3135
0.494,-0.603,3135
0.495,-1.145,3135
0.496,-1.653,3135
0.497,-2.013,3135
0.498,-2.188,3135
0.499,-2.183,3135
0.500,-1.627,3135
0.501,-1.183,3135
0.502,-0.693,3123
0.503,-0.150,3123
0.504,0.388,3123
0.505,0.887,3123
0.506,1.255,3123
0.507,1.458,3123
0.508,1.468,3123
0.509,1.268,3123
0.510,0.917,3123
0.511,0.472,3123
0.512,-0.060,3118
0.513,-0.585,3118
0.514,-1.133,3118
0.515,-1.627,3118
0.516,-1.982,3118
0.517,-2.165,3118
0.518,-2.167,3118
0.519,-1.988,3118
0.520,-1.095,3118
0.521,-0.667,3123
0.522,-0.125,3123
0.523,0.422,3123
0.524,0.910,3123
0.525,1.265,3123
0.526,1.452,3123
0.527,1.452,3123
0.528,1.258,3123
0.529,0.907,3123
0.530,0.455,3123
0.531,-0.062,3133
0.532,-0.608,3133
0.533,-1.147,3133
0.534,-1.643,3133
0.535,-1.992,3133
0.536,-2.175,3133
0.537,-2.178,3133
0.538,-2.002,3133
0.539,-1.657,3133
0.540,-0.583,3132
0.541,0.422,3132
0.542,0.932,3132
0.543,1.308,3132
0.544,1.495,3132
0.545,1.512,3132
0.546,1.337,3132
0.547,0.988,3132
0.548,0.527,3132
0.549,0.018,3132
0.550,-0.545,3101
0.551,-1.110,3101
0.552,-1.620,3101
0.553,-1.988,3101
0.554,-2.175,3101
0.555,-2.183,3101
0.556,-2.013,3101
0.557,-1.683,3101
0.558,-1.210,3101
0.559,-0.703,3101
0.560,0.458,3109
0.561,1.268,3109
0.562,1.450,3109
0.563,1.468,3109
0.564,1.268,3109
0.565,0.927,3109
0.566,0.460,3109
0.567,-0.058,3109
0.568,-0.603,3101
0.569,-1.167,3101
0.570,-1.663,3101
0.571,-2.022,3101
0.572,-2.190,3101
0.573,-2.203,3101
0.574,-2.005,3101
0.575,-1.667,3101
0.576,-1.188,3101
0.577,-0.690,3101
0.578,-0.147,3120
0.579,0.407,3120
0.580,1.302,3120
0.581,1.448,3120
0.582,1.458,3120
0.583,1.262,3120
0.584,0.915,3120
0.585,0.460,3120
0.586,-0.052,3120
0.587,-0.588,3113
0.588,-1.153,3113
0.589,-1.643,3113
0.590,-1.995,3113
0.591,-2.178,3113
0.592,-2.180,3113
0.593,-1.988,3113
0.594,-1.653,3113
0.595,-1.180,3113
0.596,-0.665,3113
0.597,-0.133,3125
0.598,0.422,3125
0.599,0.910,3125
0.600,1.470,3125
0.601,1.462,3125
0.602,1.268,3125
0.603,0.917,3125
0.604,0.458,3125
0.605,-0.068,3125
0.606,-0.613,3083
0.607,-1.188,3083
0.608,-1.708,3083
0.609,-2.047,3083
0.610,-2.220,3083
0.611,-2.223,3083
0.612,-2.033,3083
0.613,-1.657,3083
0.614,-1.188,3083
0.615,-0.690,3083
0.616,-0.147,3120
0.617,0.412,3120
0.618,0.912,3120
0.619,1.278,3120
0.620,1.472,3120
0.621,1.317,3120
0.622,0.950,3120
0.623,0.505,3120
0.624,-0.022,3120
0.625,-0.550,3122
0.626,-1.123,3122
0.627,-1.623,3122
0.628,-1.995,3122
0.629,-2.180,3122
0.630,-2.192,3122
0.631,-2.018,3122
0.632,-1.688,3122
0.633,-1.215,3122
0.634,-0.700,3122
0.635,-0.172,3117
0.636,0.393,3117
0.637,0.882,3117
0.638,1.252,3117
0.639,1.452,3117
0.640,1.222,3117
0.641,0.902,3117
0.642,0.445,3117
0.643,-0.048,3117
0.644,-0.578,3120
0.645,-1.137,3120
0.646,-1.630,3120
0.647,-1.980,3120
0.648,-2.160,3120
0.649,-2.172,3120
0.650,-1.995,3120
0.651,-1.653,3120
0.652,-1.188,3120
0.653,-0.682,3120
0.654,-0.138,3121
0.655,0.410,3121
0.656,0.907,3121
0.657,1.258,3121
0.658,1.460,3121
0.659,1.470,3121
0.660,0.873,3121
0.661,0.460,3121
0.662,-0.022,3121
0.663,-0.560,3125
0.664,-1.143,3125
0.665,-1.633,3125
0.666,-2.005,3125
0.667,-2.185,3125
0.668,-2.208,3125
0.669,-2.027,3125
0.670,-1.692,3125
0.671,-1.218,3125
0.672,-0.708,3125
0.673,-0.177,3132
0.674,0.388,3132
0.675,0.877,3132
0.676,1.250,3132
0.677,1.448,3132
0.678,1.462,3132
0.679,1.262,3132
0.680,0.383,3132
0.681,-0.050,3132
0.682,-0.588,3120
0.683,-1.153,3120
0.684,-1.663,3120
0.685,-2.018,3120
0.686,-2.203,3120
0.687,-2.208,3120
0.688,-2.020,3120
0.689,-1.673,3120
0.690,-1.202,3120
0.691,-0.690,3120
0.692,-0.150,3094
0.693,0.412,3094
0.694,0.902,3094
0.695,1.268,3094
0.696,1.460,3094
0.697,1.468,3094
0.698,1.268,3094
0.699,0.907,3094
0.700,-0.180,3094
0.701,-0.655,3130
0.702,-1.202,3130
0.703,-1.695,3130
0.704,-2.035,3130
0.705,-2.223,3130
0.706,-2.220,3130
0.707,-2.033,3130
0.708,-1.688,3130
0.709,-1.218,3130
0.710,-0.703,3130
0.711,-0.163,3134
0.712,0.407,3134
0.713,0.890,3134
0.714,1.248,3134
0.715,1.433,3134
0.716,1.458,3134
0.717,1.262,3134
0.718,0.920,3134
0.719,0.460,3134
0.720,-0.700,3121
0.721,-1.665,3121
0.722,-2.015,3121
0.723,-2.190,3121
0.724,-2.188,3121
0.725,-2.020,3121
0.726,-1.685,3121
0.727,-1.218,3121
0.728,-0.708,3121
0.729,-0.177,3134
0.730,0.380,3134
0.731,0.873,3134
0.732,1.238,3134
0.733,1.427,3134
0.734,1.438,3134
0.735,1.250,3134
0.736,0.902,3134
0.737,0.438,3134
0.738,-0.052,3134
0.739,-0.595,3126
0.740,-1.778,3126
0.741,-2.010,3126
0.742,-2.188,3126
0.743,-2.185,3126
0.744,-1.998,3126
0.745,-1.660,3126
0.746,-1.183,3126
0.747,-0.667,3126
0.748,-0.140,3130
0.749,0.417,3130
0.750,0.897,3130
0.751,1.258,3130
0.752,1.448,3130
0.753,1.458,3130
0.754,1.260,3130
0.755,0.907,3130
0.756,0.438,3130
0.757,-0.072,3130
0.758,-0.618,3135
0.759,-1.177,3135
0.760,-2.062,3135
0.761,-2.195,3135
0.762,-2.205,3135
0.763,-2.018,3135
0.764,-1.667,3135
0.765,-1.202,3135
0.766,-0.685,3135
0.767,-0.147,3142
0.768,0.407,3142
0.769,0.902,3142
0.770,1.265,3142
0.771,1.458,3142
0.772,1.460,3142
0.773,1.260,3142
0.774,0.910,3142
0.775,0.453,3142
0.776,-0.060,3142
0.777,-0.603,3128
0.778,-1.167,3128
0.779,-1.667,3128
0.780,-2.220,3128
0.781,-2.208,3128
0.782,-2.027,3128
0.783,-1.683,3128
0.784,-1.205,3128
0.785,-0.672,3128
0.786,-0.133,3103
0.787,0.427,3103
0.788,0.917,3103
0.789,1.298,3103
0.790,1.468,3103
0.791,1.475,3103
0.792,1.270,3103
0.793,0.927,3103
0.794,0.458,3103
0.795,-0.055,3103
0.796,-0.593,3122
0.797,-1.165,3122
0.798,-1.657,3122
0.799,-2.013,3122
0.800,-2.178,3122
0.801,-1.988,3122
0.802,-1.657,3122
0.803,-1.192,3122
0.804,-0.688,3122
0.805,-0.163,3122
0.806,0.390,3123
0.807,0.905,3123
0.808,1.238,3123
0.809,1.452,3123
0.810,1.458,3123
0.811,1.268,3123
0.812,0.930,3123
0.813,0.468,3123
0.814,-0.043,3123
0.815,-0.568,3123
0.816,-1.133,3115
0.817,-1.657,3115
0.818,-2.013,3115
0.819,-2.190,3115
0.820,-1.990,3115
0.821,-1.698,3115
0.822,-1.228,3115
0.823,-0.703,3115
0.824,-0.172,3115
0.825,0.385,3130
0.826,0.892,3130
0.827,1.258,3130
0.828,1.458,3130
0.829,1.470,3130
0.830,1.298,3130
0.831,0.948,3130
0.832,0.497,3130
0.833,-0.020,3130
0.834,-0.573,3130
0.835,-1.135,3104
0.836,-1.653,3104
0.837,-2.018,3104
0.838,-2.203,3104
0.839,-2.217,3104
0.840,-1.627,3104
0.841,-1.212,3104
0.842,-0.733,3104
0.843,-0.207,3104
0.844,0.352,3107
0.845,0.868,3107
0.846,1.228,3107
0.847,1.420,3107
0.848,1.433,3107
0.849,1.252,3107
0.850,0.910,3107
0.851,0.440,3107
0.852,-0.065,3107
0.853,-0.608,3107
0.854,-1.153,3113
0.855,-1.665,3113
0.856,-2.018,3113
0.857,-2.188,3113
0.858,-2.208,3113
0.859,-2.020,3113
0.860,-1.110,3113
0.861,-0.688,3113
0.862,-0.138,3113
0.863,0.412,3112
0.864,0.920,3112
0.865,1.272,3112
0.866,1.470,3112
0.867,1.475,3112
0.868,1.298,3112
0.869,0.930,3112
0.870,0.448,3112
0.871,-0.075,3112
0.872,-0.623,3112
0.873,-1.188,3109
0.874,-1.698,3109
0.875,-2.045,3109
0.876,-2.217,3109
0.877,-2.212,3109
0.878,-2.042,3109
0.879,-1.698,3109
0.880,-0.583,3109
0.881,-0.058,3109
0.882,0.417,3106
0.883,0.900,3106
0.884,1.250,3106
0.885,1.452,3106
0.886,1.458,3106
0.887,1.265,3106
0.888,0.912,3106
0.889,0.458,3106
0.890,-0.065,3106
0.891,-0.605,3106
0.892,-1.163,3130
0.893,-1.663,3130
0.894,-2.018,3130
0.895,-2.190,3130
0.896,-2.205,3130
0.897,-2.022,3130
0.898,-1.683,3130
0.899,-1.218,3130
0.900,-0.070,3130
0.901,0.388,3109
0.902,0.905,3109
0.903,1.265,3109
0.904,1.468,3109
0.905,1.478,3109
0.906,1.305,3109
0.907,0.948,3109
0.908,0.497,3109
0.909,-0.028,3109
0.910,-0.578,3109
0.911,-1.135,3117
0.912,-1.655,3117
0.913,-2.007,3117
0.914,-2.188,3117
0.915,-2.203,3117
0.916,-2.013,3117
0.917,-1.663,3117
0.918,-1.192,3117
0.919,-0.682,3117
0.920,0.477,3128
0.921,1.270,3128
0.922,1.462,3128
0.923,1.482,3128
0.924,1.298,3128
0.925,0.938,3128
0.926,0.458,3128
0.927,-0.068,3128
0.928,-0.620,3128
0.929,-1.183,3116
0.930,-1.700,3116
0.931,-2.053,3116
0.932,-2.228,3116
0.933,-2.223,3116
0.934,-2.035,3116
0.935,-1.690,3116
0.936,-1.212,3116
0.937,-0.698,3116
0.938,-0.142,3116
0.939,0.412,3138
0.940,1.333,3138
0.941,1.475,3138
0.942,1.488,3138
0.943,1.300,3138
0.944,0.940,3138
0.945,0.477,3138
0.946,-0.043,3138
0.947,-0.575,3138
0.948,-1.133,3112
0.949,-1.647,3112
0.950,-1.992,3112
0.951,-2.180,3112
0.952,-2.188,3112
0.953,-2.005,3112
0.954,-1.667,3112
0.955,-1.205,3112
0.956,-0.693,3112
0.957,-0.165,3112
0.958,0.390,3134
0.959,0.902,3134
0.960,1.470,3134
0.961,1.470,3134
0.962,1.272,3134
0.963,0.938,3134
0.964,0.472,3134
0.965,-0.043,3134
0.966,-0.578,3134
0.967,-1.133,3133
0.968,-1.653,3133
0.969,-2.007,3133
0.970,-2.188,3133
0.971,-2.192,3133
0.972,-2.020,3133
0.973,-1.667,3133
0.974,-1.202,3133
0.975,-0.682,3133
0.976,-0.138,3133
0.977,0.417,3148
0.978,0.927,3148
0.979,1.300,3148
0.980,1.472,3148
0.981,1.312,3148
0.982,0.950,3148
0.983,0.492,3148
0.984,-0.033,3148
0.985,-0.570,3148
0.986,-1.125,3131
0.987,-1.643,3131
0.988,-1.992,3131
0.989,-2.178,3131
0.990,-2.183,3131
0.991,-2.005,3131
0.992,-1.667,3131
0.993,-1.202,3131
0.994,-0.690,3131
0.995,-0.142,3131
0.996,0.427,3136
0.997,0.902,3136
0.998,1.258,3136
0.999,1.470,3136
1.000,1.260,3136
1.001,0.958,3136
1.002,0.502,3136
1.003,-0.043,3136
1.004,-0.573,3136
1.005,-1.133,3130
1.006,-1.660,3130
1.007,-2.022,3130
1.008,-2.210,3130
1.009,-2.223,3130
1.010,-2.047,3130
1.011,-1.698,3130
1.012,-1.220,3130
1.013,-0.708,3130
1.014,-0.168,3130
1.015,0.395,3152
1.016,0.907,3152
1.017,1.272,3152
1.018,1.472,3152
1.019,1.492,3152
1.020,0.887,3152
1.021,0.500,3152
1.022,-0.025,3152
1.023,-0.568,3152
1.024,-1.130,3125
1.025,-1.647,3125
1.026,-2.013,3125
1.027,-2.190,3125
1.028,-2.208,3125
1.029,-2.027,3125
1.030,-1.688,3125
1.031,-1.212,3125
1.032,-0.703,3125
1.033,-0.168,3125
1.034,0.390,3128
1.035,0.902,3128
1.036,1.260,3128
1.037,1.470,3128
1.038,1.492,3128
1.039,1.317,3128
1.040,0.427,3128
1.041,-0.030,3128
1.042,-0.542,3128
1.043,-1.093,3130
1.044,-1.627,3130
1.045,-1.982,3130
1.046,-2.172,3130
1.047,-2.188,3130
1.048,-2.013,3130
1.049,-1.675,3130
1.050,-1.212,3130
1.051,-0.703,3130
1.052,-0.165,3130
1.053,0.388,3132
1.054,0.887,3132
1.055,1.248,3132
1.056,1.452,3132
1.057,1.458,3132
1.058,1.268,3132
1.059,0.927,3132
1.060,-0.175,3132
1.061,-0.625,3132
1.062,-1.167,3120
1.063,-2.053,3120
1.064,-2.197,3120
1.065,-2.205,3120
1.066,-2.020,3120
1.067,-1.677,3120
1.068,-1.215,3120
1.069,-0.703,3120
1.070,-0.163,3120
1.071,0.398,3120
1.072,0.902,3137
1.073,1.300,3137
1.074,1.488,3137
1.075,1.502,3137
1.076,1.323,3137
1.077,0.960,3137
1.078,0.502,3137
1.079,-0.018,3137
1.080,-1.188,3125
1.081,-1.992,3125
1.082,-2.178,3125
1.083,-2.192,3125
1.084,-2.018,3125
1.085,-1.683,3125
1.086,-1.210,3125
1.087,-0.698,3125
1.088,-0.150,3125
1.089,0.398,3125
1.090,0.915,3113
1.091,1.302,3113
1.092,1.498,3113
1.093,1.500,3113
1.094,1.323,3113
1.095,0.958,3113
1.096,0.500,3113
1.097,-0.383,3113
1.098,-1.150,3113
1.099,-1.653,3105
1.100,-2.220,3105
1.101,-2.217,3105
1.102,-2.018,3105
1.103,-1.683,3105
1.104,-1.208,3105
1.105,-0.688,3105
1.106,-0.147,3105
1.107,0.407,3105
1.108,0.912,3120
1.109,1.300,3120
1.110,1.468,3120
1.111,1.488,3120
1.112,1.275,3120
1.113,0.932,3120
1.114,0.463,3120
1.115,-0.058,3120
1.116,-0.600,3120
1.117,-1.160,3120
1.118,-1.663,3116
1.119,-2.027,3116
1.120,-2.192,3116
1.121,-2.035,3116
1.122,-1.698,3116
1.123,-1.222,3116
1.124,-0.705,3116
1.125,-0.177,3116
1.126,0.378,3116
1.127,0.877,3072
1.128,1.252,3072
1.129,1.430,3072
1.130,1.452,3072
1.131,1.255,3072
1.132,0.917,3072
1.133,0.453,3072
1.134,-0.055,3072
1.135,-0.578,3072
1.136,-1.123,3072
1.137,-1.627,3116
1.138,-2.002,3116
1.139,-2.172,3116
1.140,-1.968,3116
1.141,-1.647,3116
1.142,-1.192,3116
1.143,-0.685,3116
1.144,-0.147,3116
1.145,0.388,3116
1.146,0.875,3121
1.147,1.258,3121
1.148,1.452,3121
1.149,1.462,3121
1.150,1.292,3121
1.151,0.932,3121
1.152,0.472,3121
1.153,-0.048,3121
1.154,-0.583,3121
1.155,-1.140,3121
1.156,-1.643,3112
1.157,-2.013,3112
1.158,-2.188,3112
1.159,-2.205,3112
1.160,-1.617,3112
1.161,-1.218,3112
1.162,-0.700,3112
1.163,-0.168,3112
1.164,0.393,3112
1.165,0.890,3122
1.166,1.272,3122
1.167,1.468,3122
1.168,1.492,3122
1.169,1.323,3122
1.170,0.958,3122
1.171,0.505,3122
1.172,-0.018,3122
1.173,-0.565,3122
1.174,-1.133,3122
1.175,-1.653,3132
1.176,-2.022,3132
1.177,-2.205,3132
1.178,-2.208,3132
1.179,-2.027,3132
1.180,-1.127,3132
1.181,-0.693,3132
1.182,-0.163,3132
1.183,0.395,3132
1.184,0.892,3123
1.185,1.255,3123
1.186,1.438,3123
1.187,1.460,3123
1.188,1.252,3123
1.189,0.927,3123
1.190,0.458,3123
1.191,-0.060,3123
1.192,-0.593,3123
1.193,-1.150,3123
1.194,-1.657,3130
1.195,-2.015,3130
1.196,-2.190,3130
1.197,-2.205,3130
1.198,-2.022,3130
1.199,-1.673,3130
1.200,-0.603,3130
