Czas(s),EKG_Surowe(mV),PPG_Surowe(ADC)
4.792,1.312,3127
4.796,1.397,3127
4.800,1.028,3127
4.804,0.698,3127
4.808,0.233,3127
4.812,-0.263,3127
4.816,-0.780,3127
4.820,-1.262,3127
4.824,-1.675,3127
4.828,-1.925,3114
4.832,-2.020,3114
4.836,-1.960,3114
4.840,-1.708,3114
4.844,-1.340,3114
4.848,-0.870,3114
4.852,-0.380,3114
4.856,0.142,3114
4.860,0.627,3114
4.864,1.048,3114
4.868,1.310,3130
4.872,1.397,3130
4.876,1.337,3130
4.880,0.627,3130
4.884,0.233,3130
4.888,-0.268,3130
4.892,-0.787,3130
4.896,-1.292,3130
4.900,-1.690,3130
4.904,-1.950,3124
4.908,-2.045,3124
4.912,-1.975,3124
4.916,-1.732,3124
4.920,-1.353,3124
4.924,-0.885,3124
4.928,-0.393,3124
4.932,0.117,3124
4.936,0.588,3124
4.940,1.010,3124
4.944,1.260,3122
4.948,1.373,3122
4.952,1.298,3122
4.956,1.052,3122
4.960,0.142,3122
4.964,-0.263,3122
4.968,-0.770,3122
4.972,-1.248,3122
4.976,-1.657,3122
4.980,-1.923,3122
4.984,-2.022,3124
4.988,-1.955,3124
4.992,-1.722,3124
4.996,-1.363,3124
5.000,-0.892,3124
5.004,-0.410,3124
5.008,0.102,3124
5.012,0.578,3124
5.016,0.990,3124
5.020,1.248,3124
5.024,1.357,3100
5.028,1.298,3100
5.032,1.058,3100
5.036,0.688,3100
5.040,-0.340,3100
5.044,-0.767,3100
5.048,-1.252,3100
5.052,-1.657,3100
5.056,-1.927,3100
5.060,-2.020,3116
5.064,-1.968,3116
5.068,-1.732,3116
5.072,-1.367,3116
5.076,-0.902,3116
5.080,-0.417,3116
5.084,0.098,3116
5.088,0.578,3116
5.092,0.983,3116
5.096,1.230,3116
5.100,1.343,3118
5.104,1.262,3118
5.108,1.035,3118
5.112,0.672,3118
5.116,0.217,3118
5.120,-0.882,3118
5.124,-1.298,3118
5.128,-1.695,3118
5.132,-1.952,3118
5.136,-2.058,3078
5.140,-1.988,3078
5.144,-1.748,3078
5.148,-1.377,3078
5.152,-0.902,3078
5.156,-0.407,3078
5.160,0.107,3078
5.164,0.593,3078
5.168,1.008,3078
5.172,1.262,3078
5.176,1.383,3101
5.180,1.317,3101
5.184,1.073,3101
5.188,0.703,3101
5.192,0.193,3101
5.196,-0.273,3101
5.200,-1.367,3101
5.204,-1.700,3101
5.208,-1.952,3101
5.212,-2.050,3104
5.216,-1.978,3104
5.220,-1.740,3104
5.224,-1.373,3104
5.228,-0.900,3104
5.232,-0.415,3104
5.236,0.098,3104
5.240,0.575,3104
5.244,0.980,3104
5.248,1.230,3104
5.252,1.345,3119
5.256,1.268,3119
5.260,1.048,3119
5.264,0.672,3119
5.268,0.217,3119
5.272,-0.268,3119
5.276,-0.780,3119
5.280,-1.722,3119
5.284,-1.933,3119
5.288,-2.022,3103
5.292,-1.712,3103
5.296,-1.355,3103
5.300,-0.892,3103
5.304,-0.407,3103
5.308,0.105,3103
5.312,0.588,3103
5.316,0.993,3103
5.320,1.258,3103
5.324,1.373,3120
5.328,1.300,3120
5.332,1.058,3120
5.336,0.688,3120
5.340,0.223,3120
5.344,-0.275,3120
5.348,-0.802,3120
5.352,-1.300,3120
5.356,-1.702,3120
5.360,-2.067,3128
5.364,-1.710,3128
5.368,-1.330,3128
5.372,-0.873,3128
5.376,-0.362,3128
5.380,0.130,3128
5.384,0.627,3128
5.388,0.993,3128
5.392,1.250,3128
5.396,1.373,3116
5.400,1.308,3116
5.404,1.077,3116
5.408,0.708,3116
5.412,0.253,3116
5.416,-0.242,3116
5.420,-0.762,3116
5.424,-1.248,3116
5.428,-1.667,3116
5.432,-1.948,3116
5.436,-2.053,3133
5.440,-1.702,3133
5.444,-1.387,3133
5.448,-0.922,3133
5.452,-0.422,3133
5.456,0.092,3133
5.460,0.578,3133
5.464,0.983,3133
5.468,1.238,3133
5.472,1.353,3129
5.476,1.300,3129
5.480,1.060,3129
5.484,0.695,3129
5.488,0.235,3129
5.492,-0.253,3129
5.496,-0.762,3129
5.500,-1.238,3129
5.504,-1.655,3129
5.508,-1.923,3129
5.512,-2.025,3142
5.516,-1.972,3142
5.520,-1.325,3142
5.524,-0.927,3142
5.528,-0.443,3142
5.532,0.072,3142
5.536,0.568,3142
5.540,0.985,3142
5.544,1.248,3142
5.548,1.377,3139
5.552,1.317,3139
5.556,1.077,3139
5.560,0.718,3139
5.564,0.258,3139
5.568,-0.225,3139
5.572,-0.745,3139
5.576,-1.262,3139
5.580,-1.665,3139
5.584,-1.938,3139
5.588,-2.038,3125
5.592,-1.978,3125
5.596,-1.762,3125
5.600,-0.828,3125
5.604,-0.420,3125
5.608,0.095,3125
5.612,0.578,3125
5.616,0.993,3125
5.620,1.250,3125
5.624,1.357,3139
5.628,1.298,3139
5.632,1.058,3139
5.636,0.690,3139
5.640,0.223,3139
5.644,-0.270,3139
5.648,-0.780,3139
5.652,-1.258,3139
5.656,-1.683,3139
5.660,-1.940,3139
5.664,-2.033,3119
5.668,-1.978,3119
5.672,-1.742,3119
5.676,-1.377,3119
5.680,-0.340,3119
5.684,0.092,3119
5.688,0.575,3119
5.692,0.993,3119
5.696,1.252,3119
5.700,1.377,3130
5.704,1.308,3130
5.708,1.065,3130
5.712,0.698,3130
5.716,0.233,3130
5.720,-0.263,3130
5.724,-0.780,3130
5.728,-1.258,3130
5.732,-1.673,3130
5.736,-1.933,3130
5.740,-2.035,3137
5.744,-1.978,3137
5.748,-1.765,3137
5.752,-1.390,3137
5.756,-0.927,3137
5.760,0.177,3137
5.764,0.583,3137
5.768,1.008,3137
5.772,1.268,3137
5.776,1.393,3125
5.780,1.333,3125
5.784,1.093,3125
5.788,0.713,3125
5.792,0.258,3125
5.796,-0.242,3125
5.800,-0.750,3125
5.804,-1.238,3125
5.808,-1.657,3125
5.812,-1.907,3125
5.816,-2.020,3126
5.820,-1.972,3126
5.824,-1.762,3126
5.828,-1.387,3126
5.832,-0.932,3126
5.836,-0.450,3126
5.840,0.618,3126
5.844,0.958,3126
5.848,1.230,3126
5.852,1.355,3121
5.856,1.300,3121
5.860,1.062,3121
5.864,0.698,3121
5.868,0.237,3121
5.872,-0.233,3121
5.876,-0.757,3121
5.880,-1.238,3121
5.884,-1.653,3121
5.888,-1.905,3121
5.892,-2.018,3117
5.896,-1.962,3117
5.900,-1.738,3117
5.904,-1.377,3117
5.908,-0.912,3117
5.912,-0.427,3117
5.916,0.077,3117
5.920,1.025,3117
5.924,1.230,3117
5.928,1.353,3111
5.932,1.272,3111
5.936,1.052,3111
5.940,0.688,3111
5.944,0.228,3111
5.948,-0.258,3111
5.952,-0.752,3111
5.956,-1.238,3111
5.960,-1.650,3111
5.964,-1.903,3111
5.968,-2.002,3111
5.972,-1.942,3126
5.976,-1.702,3126
5.980,-1.345,3126
5.984,-0.892,3126
5.988,-0.417,3126
5.992,0.087,3126
5.996,0.557,3126
6.000,1.258,3126
6.004,1.353,3126
6.008,1.298,3118
6.012,1.052,3118
6.016,0.695,3118
6.020,0.235,3118
6.024,-0.247,3118
6.028,-0.745,3118
6.032,-1.222,3118
6.036,-1.630,3118
6.040,-1.883,3118
6.044,-1.988,3118
6.048,-1.938,3131
6.052,-1.700,3131
6.056,-1.347,3131
6.060,-0.882,3131
6.064,-0.390,3131
6.068,0.107,3131
6.072,0.590,3131
6.076,1.008,3131
6.080,1.397,3108
6.084,1.100,3108
6.088,0.738,3108
6.092,0.273,3108
6.096,-0.212,3108
6.100,-0.728,3108
6.104,-1.218,3108
6.108,-1.633,3108
6.112,-1.893,3108
6.116,-2.002,3108
6.120,-1.950,3116
6.124,-1.722,3116
6.128,-1.370,3116
6.132,-0.912,3116
6.136,-0.422,3116
6.140,0.092,3116
6.144,0.573,3116
6.148,0.995,3116
6.152,1.260,3116
6.156,1.387,3116
6.160,1.028,3117
6.164,0.212,3117
6.168,-0.228,3117
6.172,-0.745,3117
6.176,-1.228,3117
6.180,-1.653,3117
6.184,-1.903,3117
6.188,-2.025,3117
6.192,-1.975,3102
6.196,-1.748,3102
6.200,-1.387,3102
6.204,-0.932,3102
6.208,-0.443,3102
6.212,0.068,3102
6.216,0.547,3102
6.220,0.975,3102
6.224,1.238,3102
6.228,1.370,3102
6.232,1.327,3111
6.236,1.077,3111
6.240,0.177,3111
6.244,-0.273,3111
6.248,-0.743,3111
6.252,-1.222,3111
6.256,-1.645,3111
6.260,-1.907,3111
6.264,-2.025,3111
6.268,-1.978,3119
6.272,-1.745,3119
6.276,-1.390,3119
6.280,-0.932,3119
6.284,-0.443,3119
6.288,0.068,3119
6.292,0.542,3119
6.296,0.958,3119
6.300,1.230,3119
6.304,1.350,3119
6.308,1.302,3115
6.312,1.062,3115
6.316,0.705,3115
6.320,-0.328,3115
6.324,-0.843,3115
6.328,-1.343,3115
6.332,-1.692,3115
6.336,-1.933,3115
6.340,-2.033,3115
6.344,-1.972,3113
6.348,-1.728,3113
6.352,-1.387,3113
6.356,-0.932,3113
6.360,-0.443,3113
6.364,0.062,3113
6.368,0.583,3113
6.372,0.958,3113
6.376,1.222,3113
6.380,1.350,3113
6.384,1.300,3063
6.388,1.058,3063
6.392,0.710,3063
6.396,0.253,3063
6.400,-0.843,3063
6.404,-1.228,3063
6.408,-1.653,3063
6.412,-1.907,3063
6.416,-2.027,3063
6.420,-1.978,3115
6.424,-1.748,3115
6.428,-1.390,3115
6.432,-0.938,3115
6.436,-0.453,3115
6.440,0.058,3115
6.444,0.532,3115
6.448,0.943,3115
6.452,1.228,3115
6.456,1.343,3115
6.460,1.298,3109
6.464,1.052,3109
6.468,0.688,3109
6.472,0.228,3109
6.476,-0.263,3109
6.480,-1.347,3109
6.484,-1.975,3109
6.488,-2.047,3109
6.492,-1.988,3124
6.496,-1.765,3124
6.500,-1.393,3124
6.504,-0.940,3124
6.508,-0.453,3124
6.512,0.055,3124
6.516,0.535,3124
6.520,0.945,3124
6.524,1.220,3124
6.528,1.353,3124
6.532,1.312,3124
6.536,1.075,3124
6.540,0.708,3124
6.544,0.258,3124
6.548,-0.230,3124
6.552,-0.743,3124
6.556,-1.228,3124
6.560,-1.950,3124
6.564,-2.030,3124
6.568,-1.982,3130
6.572,-1.772,3130
6.576,-1.417,3130
6.580,-0.973,3130
6.584,-0.468,3130
6.588,0.030,3130
6.592,0.527,3130
6.596,0.943,3130
6.600,1.228,3130
6.604,1.360,3130
6.608,1.317,3144
6.612,1.080,3144
6.616,0.735,3144
6.620,0.278,3144
6.624,-0.210,3144
6.628,-0.713,3144
6.632,-1.208,3144
6.636,-1.627,3144
6.640,-2.027,3144
6.644,-1.972,3127
6.648,-1.738,3127
6.652,-1.380,3127
6.656,-0.922,3127
6.660,-0.432,3127
6.664,0.070,3127
6.668,0.547,3127
6.672,0.948,3127
6.676,1.218,3127
6.680,1.343,3127
6.684,1.270,3117
6.688,1.038,3117
6.692,0.693,3117
6.696,0.237,3117
6.700,-0.247,3117
6.704,-0.770,3117
6.708,-1.250,3117
6.712,-1.673,3117
6.716,-1.948,3117
6.720,-1.978,3141
6.724,-1.407,3141
6.728,-0.922,3141
6.732,-0.463,3141
6.736,0.050,3141
6.740,0.532,3141
6.744,0.943,3141
6.748,1.228,3141
6.752,1.357,3141
6.756,1.317,3129
6.760,1.077,3129
6.764,0.718,3129
6.768,0.265,3129
6.772,-0.223,3129
6.776,-0.733,3129
6.780,-1.212,3129
6.784,-1.645,3129
6.788,-1.903,3129
6.792,-2.018,3129
6.796,-1.970,3126
6.800,-1.308,3126
6.804,-0.932,3126
6.808,-0.453,3126
6.812,0.058,3126
6.816,0.542,3126
6.820,0.953,3126
6.824,1.222,3126
6.828,1.345,3126
6.832,1.298,3113
6.836,1.052,3113
6.840,0.693,3113
6.844,0.245,3113
6.848,-0.250,3113
6.852,-0.752,3113
6.856,-1.248,3113
6.860,-1.665,3113
6.864,-1.938,3113
6.868,-2.047,3113
6.872,-2.002,3121
6.876,-1.788,3121
6.880,-0.892,3121
6.884,-0.490,3121
6.888,0.028,3121
6.892,0.507,3121
6.896,0.920,3121
6.900,1.198,3121
6.904,1.335,3121
6.908,1.270,3110
6.912,1.050,3110
6.916,0.700,3110
6.920,0.258,3110
6.924,-0.230,3110
6.928,-0.738,3110
6.932,-1.222,3110
6.936,-1.647,3110
6.940,-1.907,3110
6.944,-2.027,3110
6.948,-1.988,3136
6.952,-1.778,3136
6.956,-1.420,3136
6.960,-0.395,3136
6.964,0.022,3136
6.968,0.525,3136
6.972,0.940,3136
6.976,1.222,3136
6.980,1.350,3136
6.984,1.325,3136
6.988,1.093,3109
6.992,0.728,3109
6.996,0.287,3109
7.000,-0.205,3109
7.004,-0.713,3109
7.008,-1.202,3109
7.012,-1.627,3109
7.016,-1.897,3109
7.020,-2.020,3109
7.024,-1.972,3109
7.028,-1.772,3121
7.032,-1.407,3121
7.036,-0.973,3121
7.040,0.105,3121
7.044,0.522,3121
7.048,0.948,3121
7.052,1.220,3121
7.056,1.357,3121
7.060,1.323,3121
7.064,1.097,3122
7.068,0.720,3122
7.072,0.278,3122
7.076,-0.203,3122
7.080,-0.715,3122
7.084,-1.212,3122
7.088,-1.643,3122
7.092,-1.927,3122
7.096,-2.042,3122
7.100,-2.010,3122
7.104,-1.790,3105
7.108,-1.427,3105
7.112,-0.990,3105
7.116,-0.502,3105
7.120,0.588,3105
7.124,0.938,3105
7.128,1.220,3105
7.132,1.353,3105
7.136,1.327,3105
7.140,1.093,3112
7.144,0.730,3112
7.148,0.278,3112
7.152,-0.207,3112
7.156,-0.708,3112
7.160,-1.205,3112
7.164,-1.627,3112
7.168,-1.903,3112
7.172,-2.027,3112
7.176,-1.992,3112
7.180,-1.788,3115
7.184,-1.420,3115
7.188,-0.978,3115
7.192,-0.492,3115
7.196,0.033,3115
7.200,0.993,3115
7.204,1.218,3115
7.208,1.343,3115
7.212,1.305,3115
7.216,1.077,3075
7.220,0.710,3075
7.224,0.268,3075
7.228,-0.217,3075
7.232,-0.728,3075
7.236,-1.208,3075
7.240,-1.643,3075
7.244,-1.903,3075
7.248,-2.025,3075
7.252,-1.988,3075
7.256,-1.775,3100
7.260,-1.417,3100
7.264,-0.973,3100
7.268,-0.492,3100
7.272,0.020,3100
7.276,0.500,3100
7.280,1.258,3100
7.284,1.353,3100
7.288,1.312,3100
7.292,1.100,3113
7.296,0.738,3113
7.300,0.292,3113
7.304,-0.188,3113
7.308,-0.695,3113
7.312,-1.183,3113
7.316,-1.613,3113
7.320,-1.887,3113
7.324,-2.013,3113
7.328,-1.982,3113
7.332,-1.782,3116
7.336,-1.427,3116
7.340,-0.983,3116
7.344,-0.505,3116
7.348,-0.010,3116
7.352,0.500,3116
7.356,0.915,3116
7.360,1.340,3116
7.364,1.302,3116
7.368,1.077,3114
7.372,0.718,3114
7.376,0.270,3114
7.380,-0.217,3114
7.384,-0.733,3114
7.388,-1.222,3114
7.392,-1.657,3114
7.396,-1.938,3114
7.400,-2.047,3114
7.404,-2.007,3114
7.408,-1.792,3091
7.412,-1.442,3091
7.416,-0.985,3091
7.420,-0.500,3091
7.424,0.018,3091
7.428,0.497,3091
7.432,0.920,3091
7.436,1.220,3091
7.440,1.312,3091
7.444,1.113,3120
7.448,0.752,3120
7.452,0.307,3120
7.456,-0.177,3120
7.460,-0.685,3120
7.464,-1.165,3120
7.468,-1.585,3120
7.472,-1.867,3120
7.476,-1.995,3120
7.480,-1.970,3120
7.484,-1.772,3104
7.488,-1.420,3104
7.492,-0.985,3104
7.496,-0.520,3104
7.500,-0.013,3104
7.504,0.468,3104
7.508,0.892,3104
7.512,1.188,3104
7.516,1.323,3104
7.520,1.025,3121
7.524,0.287,3121
7.528,-0.770,3121
7.532,-1.167,3121
7.536,-1.587,3121
7.540,-1.867,3121
7.544,-1.990,3121
7.548,-1.968,3121
7.552,-1.762,3133
7.556,-1.397,3133
7.560,-0.948,3133
7.564,-0.482,3133
7.568,0.043,3133
7.572,0.525,3133
7.576,0.948,3133
7.580,1.232,3133
7.584,1.375,3133
7.588,1.347,3133
7.592,1.110,3118
7.596,0.748,3118
7.600,-0.268,3118
7.604,-0.703,3118
7.608,-1.192,3118
7.612,-1.630,3118
7.616,-1.903,3118
7.620,-2.033,3118
7.624,-1.992,3118
7.628,-1.785,3131
7.632,-1.420,3131
7.636,-0.980,3131
7.640,-0.492,3131
7.644,0.028,3131
7.648,0.512,3131
7.652,0.927,3131
7.656,1.208,3131
7.660,1.340,3131
7.664,1.308,3131
7.668,1.090,3115
7.672,0.733,3115
7.676,0.292,3115
7.680,-0.777,3115
7.684,-1.180,3115
7.688,-1.607,3115
7.692,-1.887,3115
7.696,-2.013,3115
7.700,-1.988,3115
7.704,-1.785,3136
7.708,-1.442,3136
7.712,-0.985,3136
7.716,-0.507,3136
7.720,0.020,3136
7.724,0.510,3136
7.728,0.932,3136
7.732,1.218,3136
7.736,1.353,3136
7.740,1.323,3136
7.744,1.103,3128
7.748,0.738,3128
7.752,0.297,3128
7.756,-0.185,3128
7.760,-1.252,3128
7.764,-1.607,3128
7.768,-1.873,3128
7.772,-2.002,3128
7.776,-1.962,3128
7.780,-1.748,3127
7.784,-1.390,3127
7.788,-0.948,3127
7.792,-0.458,3127
7.796,0.052,3127
7.800,0.537,3127
7.804,0.948,3127
7.808,1.232,3127
7.812,1.370,3127
7.816,1.333,3127
7.820,1.107,3119
7.824,0.743,3119
7.828,0.302,3119
7.832,-0.177,3119
7.836,-0.693,3119
7.840,-1.650,3119
7.844,-1.887,3119
7.848,-2.010,3119
7.852,-1.978,3119
7.856,-1.780,3080
7.860,-1.420,3080
7.864,-0.988,3080
7.868,-0.497,3080
7.872,0.022,3080
7.876,0.525,3080
7.880,0.940,3080
7.884,1.230,3080
7.888,1.373,3080
7.892,1.327,3080
7.896,1.107,3114
7.900,0.748,3114
7.904,0.297,3114
7.908,-0.182,3114
7.912,-0.693,3114
7.916,-1.192,3114
7.920,-1.923,3114
7.924,-2.013,3114
7.928,-1.978,3114
7.932,-1.778,3126
7.936,-1.417,3126
7.940,-0.978,3126
7.944,-0.502,3126
7.948,0.018,3126
7.952,0.497,3126
7.956,0.925,3126
7.960,1.218,3126
7.964,1.355,3126
7.968,1.327,3126
7.972,1.103,3114
7.976,0.745,3114
7.980,0.302,3114
7.984,-0.193,3114
7.988,-0.693,3114
7.992,-1.185,3114
7.996,-1.613,3114
8.000,-2.022,3114
8.004,-1.948,3114
8.008,-1.778,3120
8.012,-1.445,3120
8.016,-0.985,3120
8.020,-0.502,3120
8.024,0.015,3120
8.028,0.507,3120
8.032,0.938,3120
8.036,1.230,3120
8.040,1.380,3120
8.044,1.357,3120
8.048,1.153,3120
8.052,0.797,3133
8.056,0.347,3133
8.060,-0.138,3133
8.064,-0.652,3133
8.068,-1.143,3133
8.072,-1.580,3133
8.076,-1.867,3133
8.080,-1.948,3133
8.084,-1.772,3133
8.088,-1.423,3116
8.092,-0.965,3116
8.096,-0.492,3116
8.100,0.020,3116
8.104,0.502,3116
8.108,0.930,3116
8.112,1.218,3116
8.116,1.353,3116
8.120,1.327,3116
8.124,1.103,3116
8.128,0.752,3084
8.132,0.295,3084
8.136,-0.182,3084
8.140,-0.690,3084
8.144,-1.173,3084
8.148,-1.613,3084
8.152,-1.875,3084
8.156,-2.005,3084
8.160,-1.722,3109
8.164,-0.943,3109
8.168,-0.527,3109
8.172,0.107,3109
8.176,0.507,3109
8.180,0.897,3109
8.184,1.183,3109
8.188,1.333,3109
8.192,1.302,3109
8.196,1.093,3109
8.200,0.743,3115
8.204,0.297,3115
8.208,-0.177,3115
8.212,-0.672,3115
8.216,-1.153,3115
8.220,-1.577,3115
8.224,-1.865,3115
8.228,-2.002,3115
8.232,-1.978,3115
8.236,-1.785,3115
8.240,-0.902,3086
8.244,0.188,3086
8.248,0.532,3086
8.252,0.958,3086
8.256,1.220,3086
8.260,1.387,3086
8.264,1.347,3086
8.268,1.143,3086
8.272,0.787,3096
8.276,0.307,3096
8.280,-0.163,3096
8.284,-0.660,3096
8.288,-1.150,3096
8.292,-1.577,3096
8.296,-1.887,3096
8.300,-2.010,3096
8.304,-1.985,3096
8.308,-1.802,3096
8.312,-1.452,3117
8.316,-1.000,3117
8.320,0.068,3117
8.324,0.465,3117
8.328,0.892,3117
8.332,1.188,3117
8.336,1.335,3117
8.340,1.308,3117
8.344,1.100,3117
8.348,0.757,3099
8.352,0.307,3099
8.356,-0.165,3099
8.360,-0.667,3099
8.364,-1.163,3099
8.368,-1.583,3099
8.372,-1.877,3099
8.376,-2.022,3099
8.380,-2.007,3099
8.384,-1.817,3099
8.388,-1.472,3104
8.392,-1.020,3104
8.396,-0.540,3104
8.400,0.547,3104
8.404,0.907,3104
8.408,1.198,3104
8.412,1.347,3104
8.416,1.330,3104
8.420,1.115,3104
8.424,0.777,3112
8.428,0.338,3112
8.432,-0.142,3112
8.436,-0.662,3112
8.440,-1.153,3112
8.444,-1.583,3112
8.448,-1.873,3112
8.452,-2.013,3112
8.456,-1.988,3112
8.460,-1.792,3112
8.464,-1.455,3121
8.468,-0.993,3121
8.472,-0.512,3121
8.476,-0.015,3121
8.480,0.960,3121
8.484,1.212,3121
8.488,1.347,3121
8.492,1.333,3121
8.496,1.107,3121
8.500,0.772,3129
8.504,0.315,3129
8.508,-0.163,3129
8.512,-0.662,3129
8.516,-1.147,3129
8.520,-1.575,3129
8.524,-1.867,3129
8.528,-2.010,3129
8.532,-1.978,3129
8.536,-1.785,3129
8.540,-1.448,3117
8.544,-0.993,3117
8.548,-0.525,3117
8.552,-0.028,3117
8.556,0.463,3117
8.560,1.222,3117
8.564,1.343,3117
8.568,1.325,3117
8.572,1.117,3117
8.576,0.777,3119
8.580,0.333,3119
8.584,-0.145,3119
8.588,-0.652,3119
8.592,-1.145,3119
8.596,-1.577,3119
8.600,-1.873,3119
8.604,-2.015,3119
8.608,-1.990,3119
8.612,-1.792,3119
8.616,-1.452,3123
8.620,-0.993,3123
8.624,-0.522,3123
8.628,-0.018,3123
8.632,0.475,3123
8.636,0.910,3123
8.640,1.380,3123
8.644,1.272,3123
8.648,1.103,3123
8.652,0.743,3125
8.656,0.318,3125
8.660,-0.170,3125
8.664,-0.688,3125
8.668,-1.173,3125
8.672,-1.605,3125
8.676,-1.887,3125
8.680,-2.020,3125
8.684,-2.002,3125
8.688,-1.788,3125
8.692,-1.448,3115
8.696,-0.983,3115
8.700,-0.495,3115
8.704,0.022,3115
8.708,0.507,3115
8.712,0.940,3115
8.716,1.238,3115
8.720,1.340,3115
8.724,1.155,3115
8.728,0.823,3138
8.732,0.375,3138
8.736,-0.095,3138
8.740,-0.598,3138
8.744,-1.093,3138
8.748,-1.528,3138
8.752,-1.820,3138
8.756,-1.968,3138
8.760,-1.952,3138
8.764,-1.772,3138
8.768,-1.423,3116
8.772,-0.993,3116
8.776,-0.530,3116
8.780,-0.022,3116
8.784,0.472,3116
8.788,0.912,3116
8.792,1.208,3116
8.796,1.353,3116
8.800,1.087,3116
8.804,0.777,3134
8.808,0.315,3134
8.812,-0.163,3134
8.816,-0.672,3134
8.820,-1.167,3134
8.824,-1.613,3134
8.828,-1.893,3134
8.832,-2.022,3134
8.836,-2.007,3134
8.840,-1.805,3134
8.844,-1.462,3125
8.848,-1.012,3125
8.852,-0.535,3125
8.856,-0.028,3125
8.860,0.460,3125
8.864,0.897,3125
8.868,1.183,3125
8.872,1.337,3125
8.876,1.312,3125
8.880,0.703,3118
8.884,-0.163,3118
8.888,-0.662,3118
8.892,-1.147,3118
8.896,-1.575,3118
8.900,-1.863,3118
8.904,-2.005,3118
8.908,-1.972,3118
8.912,-1.772,3118
8.916,-1.417,3119
8.920,-0.973,3119
8.924,-0.492,3119
8.928,0.020,3119
8.932,0.507,3119
8.936,0.917,3119
8.940,1.212,3119
8.944,1.357,3119
8.948,1.340,3119
8.952,1.137,3119
8.956,0.780,3132
8.960,-0.253,3132
8.964,-0.682,3132
8.968,-1.165,3132
8.972,-1.603,3132
8.976,-1.883,3132
8.980,-2.013,3132
8.984,-1.988,3132
8.988,-1.790,3132
8.992,-1.448,3114
8.996,-0.988,3114
9.000,-0.512,3114
9.004,-0.007,3114
9.008,0.477,3114
9.012,0.910,3114
9.016,1.212,3114
9.020,1.353,3114
9.024,1.340,3114
9.028,1.150,3114
9.032,0.812,3129
9.036,0.367,3129
9.040,-0.708,3129
9.044,-1.123,3129
9.048,-1.583,3129
9.052,-1.863,3129
9.056,-2.022,3129
9.060,-2.005,3129
9.064,-1.815,3129
9.068,-1.488,3129
9.072,-1.028,3130
9.076,-0.552,3130
9.080,-0.068,3130
9.084,0.427,3130
9.088,0.873,3130
9.092,1.177,3130
9.096,1.343,3130
9.100,1.337,3130
9.104,1.147,3130
9.108,0.797,3130
9.112,0.357,3110
9.116,-0.142,3110
9.120,-1.228,3110
9.124,-1.673,3110
9.128,-1.890,3110
9.132,-2.020,3110
9.136,-2.007,3110
9.140,-1.812,3110
9.144,-1.468,3110
9.148,-1.022,3114
9.152,-0.532,3114
9.156,-0.048,3114
9.160,0.448,3114
9.164,0.868,3114
9.168,1.167,3114
9.172,1.327,3114
9.176,1.310,3114
9.180,1.113,3114
9.184,0.777,3114
9.188,0.338,3132
9.192,-0.163,3132
9.196,-0.655,3132
9.200,-1.643,3132
9.204,-2.018,3132
9.208,-1.985,3132
9.212,-1.792,3132
9.216,-1.458,3132
9.220,-1.010,3118
9.224,-0.522,3118
9.228,-0.022,3118
9.232,0.468,3118
9.236,0.897,3118
9.240,1.192,3118
9.244,1.347,3118
9.248,1.327,3118
9.252,1.135,3118
9.256,0.785,3118
9.260,0.347,3109
9.264,-0.138,3109
9.268,-0.650,3109
9.272,-1.137,3109
9.276,-1.580,3109
9.280,-2.033,3109
9.284,-2.007,3109
9.288,-1.812,3109
9.292,-1.480,3109
9.296,-1.028,3098
9.300,-0.537,3098
9.304,-0.052,3098
9.308,0.438,3098
9.312,0.882,3098
9.316,1.188,3098
9.320,1.340,3098
9.324,1.330,3098
9.328,1.133,3098
9.332,0.782,3098
9.336,0.347,3109
9.340,-0.138,3109
9.344,-0.642,3109
9.348,-1.125,3109
9.352,-1.565,3109
9.356,-1.863,3109
9.360,-1.972,3109
9.364,-1.808,3109
9.368,-1.465,3109
9.372,-1.022,3121
9.376,-0.527,3121
9.380,-0.033,3121
9.384,0.468,3121
9.388,0.917,3121
9.392,1.222,3121
9.396,1.380,3121
9.400,1.357,3121
9.404,1.165,3121
9.408,0.818,3121
9.412,0.367,3112
9.416,-0.135,3112
9.420,-0.640,3112
9.424,-1.137,3112
9.428,-1.570,3112
9.432,-1.880,3112
9.436,-2.022,3112
9.440,-1.802,3112
9.444,-1.515,3112
9.448,-1.073,3123
9.452,-0.580,3123
9.456,-0.092,3123
9.460,0.427,3123
9.464,0.863,3123
9.468,1.170,3123
9.472,1.327,3123
9.476,1.323,3123
9.480,1.113,3123
9.484,0.780,3123
9.488,0.345,3125
9.492,-0.145,3125
9.496,-0.647,3125
9.500,-1.133,3125
9.504,-1.567,3125
9.508,-1.863,3125
9.512,-2.007,3125
9.516,-1.992,3125
9.520,-1.395,3125
9.524,-1.022,3120
9.528,-0.537,3120
9.532,-0.048,3120
9.536,0.453,3120
9.540,0.902,3120
9.544,1.212,3120
9.548,1.357,3120
9.552,1.357,3120
9.556,1.157,3120
9.560,0.812,3120
9.564,0.365,3111
9.568,-0.128,3111
9.572,-0.627,3111
9.576,-1.127,3111
9.580,-1.558,3111
9.584,-1.863,3111
9.588,-2.020,3111
9.592,-2.007,3111
9.596,-1.823,3111
9.600,-0.983,3122
9.604,-0.070,3122
9.608,0.430,3122
9.612,0.873,3122
9.616,1.185,3122
9.620,1.347,3122
