Czas(s),EKG_Surowe(mV),PPG_Surowe(ADC)
6.269,3.377,21658
6.270,1.847,21658
6.271,0.147,21658
6.272,-2.018,21566
6.273,-4.178,21566
6.274,-5.120,21566
6.275,-5.120,21566
6.276,-5.120,21566
6.277,-5.120,21566
6.278,-4.950,21566
6.279,-4.015,21566
6.280,-0.625,21566
6.281,1.570,21450
6.282,5.048,21450
6.283,5.058,21450
6.284,5.048,21450
6.285,5.022,21450
6.286,4.750,21450
6.287,3.382,21450
6.288,1.857,21450
6.289,0.135,21450
6.290,-2.042,21296
6.291,-4.188,21296
6.292,-5.120,21296
6.293,-5.120,21296
6.294,-5.120,21296
6.295,-5.120,21296
6.296,-4.940,21296
6.297,-4.008,21296
6.298,-2.697,21296
6.299,-0.970,21296
6.300,4.310,21089
6.301,5.037,21089
6.302,5.077,21089
6.303,5.053,21089
6.304,4.772,21089
6.305,3.405,21089
6.306,1.870,21089
6.307,-0.018,21089
6.308,-2.027,20827
6.309,-4.192,20827
6.310,-5.120,20827
6.311,-5.120,20827
6.312,-5.120,20827
6.313,-5.120,20827
6.314,-4.942,20827
6.315,-3.928,20827
6.316,-2.572,20827
6.317,-0.782,20827
6.318,1.228,20531
6.319,3.930,20531
6.320,5.048,20531
6.321,5.048,20531
6.322,5.013,20531
6.323,4.755,20531
6.324,3.377,20531
6.325,1.853,20531
6.326,0.128,20531
6.327,-2.053,20272
6.328,-4.202,20272
6.329,-5.120,20272
6.330,-5.120,20272
6.331,-5.120,20272
6.332,-5.120,20272
6.333,-4.947,20272
6.334,-4.018,20272
6.335,-2.708,20272
6.336,-0.988,20272
6.337,1.192,20077
6.338,3.815,20077
6.339,5.032,20077
6.340,5.032,20077
6.341,4.628,20077
6.342,3.380,20077
6.343,1.855,20077
6.344,0.147,20077
6.345,-2.033,19950
6.346,-4.207,19950
6.347,-5.120,19950
6.348,-5.120,19950
6.349,-5.120,19950
6.350,-5.120,19950
6.351,-4.963,19950
6.352,-4.022,19950
6.353,-2.723,19950
6.354,-1.002,19950
6.355,1.173,19909
6.356,3.768,19909
6.357,5.048,19909
6.358,5.055,19909
6.359,5.037,19909
6.360,4.518,19909
6.361,3.328,19909
6.362,1.820,19909
6.363,0.100,19909
6.364,-2.087,19928
6.365,-4.253,19928
6.366,-5.120,19928
6.367,-5.120,19928
6.368,-5.120,19928
6.369,-5.120,19928
6.370,-4.872,19928
6.371,-3.987,19928
6.372,-2.672,19928
6.373,-0.940,19928
6.374,1.222,19987
6.375,3.797,19987
6.376,5.003,19987
6.377,5.053,19987
6.378,5.037,19987
6.379,5.018,19987
6.380,3.098,19987
6.381,1.552,19987
6.382,0.090,19987
6.383,-2.085,20144
6.384,-4.223,20144
6.385,-5.120,20144
6.386,-5.120,20144
6.387,-5.120,20144
6.388,-5.120,20144
6.389,-4.935,20144
6.390,-3.982,20144
6.391,-2.667,20144
6.392,-0.927,20144
6.393,1.232,20224
6.394,3.873,20224
6.395,5.062,20224
6.396,5.053,20224
6.397,5.037,20224
6.398,5.035,20224
6.399,4.742,20224
6.400,1.583,20224
6.401,0.110,20224
6.402,-2.047,20371
6.403,-4.213,20371
6.404,-5.120,20371
6.405,-5.120,20371
6.406,-5.120,20371
6.407,-5.120,20371
6.408,-4.902,20371
6.409,-4.005,20371
6.410,-2.685,20371
6.411,-0.943,20371
6.412,1.222,20453
6.413,3.812,20453
6.414,5.072,20453
6.415,5.048,20453
6.416,5.053,20453
6.417,5.008,20453
6.418,4.728,20453
6.419,3.333,20453
6.420,-0.255,20453
6.421,-2.107,20534
6.422,-4.255,20534
6.423,-5.120,20534
6.424,-5.120,20534
6.425,-5.120,20534
6.426,-5.120,20534
6.427,-4.935,20534
6.428,-4.003,20534
6.429,-2.685,20534
6.430,-0.925,20534
6.431,1.232,20697
6.432,3.873,20697
6.433,5.048,20697
6.434,5.037,20697
6.435,5.055,20697
6.436,5.022,20697
6.437,4.718,20697
6.438,3.312,20697
6.439,1.808,20697
6.440,-2.473,20874
6.441,-5.120,20874
6.442,-5.120,20874
6.443,-5.120,20874
6.444,-5.120,20874
6.445,-4.942,20874
6.446,-4.008,20874
6.447,-2.692,20874
6.448,-0.943,20874
6.449,1.220,20874
6.450,3.788,21148
6.451,5.037,21148
6.452,5.058,21148
6.453,5.050,21148
6.454,5.018,21148
6.455,4.718,21148
6.456,3.348,21148
6.457,1.833,21148
6.458,0.113,21148
6.459,-2.062,21148
6.460,-5.120,21422
6.461,-5.120,21422
6.462,-5.120,21422
6.463,-4.940,21422
6.464,-4.005,21422
6.465,-2.688,21422
6.466,-0.927,21422
6.467,1.228,21422
6.468,3.797,21768
6.469,5.037,21768
6.470,5.048,21768
6.471,5.048,21768
6.472,5.005,21768
6.473,4.707,21768
6.474,3.303,21768
6.475,1.792,21768
6.476,0.077,21768
6.477,-2.127,21768
6.478,-4.223,22060
6.479,-5.120,22060
6.480,-5.120,22060
6.481,-5.120,22060
6.482,-4.940,22060
6.483,-3.987,22060
6.484,-2.683,22060
6.485,-0.935,22060
6.486,1.252,22060
6.487,3.822,22221
6.488,5.053,22221
6.489,5.058,22221
6.490,5.048,22221
6.491,5.020,22221
6.492,4.742,22221
6.493,3.342,22221
6.494,1.827,22221
6.495,0.107,22221
6.496,-2.092,22221
6.497,-4.205,22311
6.498,-5.120,22311
6.499,-5.120,22311
6.500,-5.120,22311
6.501,-4.923,22311
6.502,-3.967,22311
6.503,-2.655,22311
6.504,-0.802,22311
6.505,1.268,22311
6.506,3.868,22285
6.507,5.077,22285
6.508,5.077,22285
6.509,5.045,22285
6.510,5.018,22285
6.511,4.737,22285
6.512,3.348,22285
6.513,1.830,22285
6.514,0.107,22285
6.515,-2.098,22285
6.516,-4.213,22195
6.517,-5.120,22195
6.518,-5.120,22195
6.519,-5.120,22195
6.520,-4.812,22195
6.521,-3.982,22195
6.522,-2.667,22195
6.523,-0.910,22195
6.524,1.262,22195
6.525,3.873,22029
6.526,5.053,22029
6.527,5.050,22029
6.528,5.037,22029
6.529,5.005,22029
6.530,4.737,22029
6.531,3.345,22029
6.532,1.827,22029
6.533,0.110,22029
6.534,-2.087,22029
6.535,-4.207,21840
6.536,-5.120,21840
6.537,-5.120,21840
6.538,-5.120,21840
6.539,-5.120,21840
6.540,-3.777,21840
6.541,-2.663,21840
6.542,-0.902,21840
6.543,1.255,21840
6.544,3.828,21661
6.545,5.037,21661
6.546,5.037,21661
6.547,5.037,21661
6.548,4.997,21661
6.549,4.713,21661
6.550,3.328,21661
6.551,1.815,21661
6.552,0.077,21661
6.553,-2.120,21661
6.554,-4.230,21526
6.555,-5.120,21526
6.556,-5.120,21526
6.557,-5.120,21526
6.558,-5.120,21526
6.559,-4.940,21526
6.560,-2.428,21526
6.561,-0.932,21526
6.562,1.238,21526
6.563,3.817,21332
6.564,5.032,21332
6.565,5.048,21332
6.566,5.037,21332
6.567,5.018,21332
6.568,4.713,21332
6.569,3.317,21332
6.570,1.808,21332
6.571,0.095,21332
6.572,-2.098,21332
6.573,-4.213,21206
6.574,-5.120,21206
6.575,-5.120,21206
6.576,-5.120,21206
6.577,-5.120,21206
6.578,-4.928,21206
6.579,-3.973,21206
6.580,-0.545,21206
6.581,1.452,21206
6.582,4.218,21018
6.583,5.058,21018
6.584,5.035,21018
6.585,5.008,21018
6.586,4.707,21018
6.587,2.938,21018
6.588,1.758,21018
6.589,0.062,21018
6.590,-2.132,21018
6.591,-4.242,20855
6.592,-5.120,20855
6.593,-5.120,20855
6.594,-5.120,20855
6.595,-5.120,20855
6.596,-4.918,20855
6.597,-3.953,20855
6.598,-2.638,20855
6.599,-0.892,20855
6.600,4.397,20761
6.601,5.088,20761
6.602,5.035,20761
6.603,5.015,20761
6.604,4.700,20761
6.605,3.268,20761
6.606,1.792,20761
6.607,0.068,20761
6.608,-2.132,20761
6.609,-4.237,20642
6.610,-5.120,20642
6.611,-5.120,20642
6.612,-5.120,20642
6.613,-5.120,20642
6.614,-4.933,20642
6.615,-3.987,20642
6.616,-2.685,20642
6.617,-0.938,20642
6.618,1.248,20642
6.619,3.850,20589
6.620,5.053,20589
6.621,5.048,20589
6.622,5.013,20589
6.623,4.690,20589
6.624,3.280,20589
6.625,1.782,20589
6.626,0.048,20589
6.627,-2.147,20589
6.628,-4.263,20517
6.629,-5.120,20517
6.630,-5.120,20517
6.631,-5.120,20517
6.632,-5.120,20517
6.633,-4.940,20517
6.634,-3.987,20517
6.635,-2.667,20517
6.636,-0.927,20517
6.637,1.248,20517
6.638,3.868,20486
6.639,5.035,20486
6.640,5.030,20486
6.641,5.008,20486
6.642,4.688,20486
6.643,3.158,20486
6.644,1.790,20486
6.645,0.072,20486
6.646,-2.120,20486
6.647,-4.230,20498
6.648,-5.120,20498
6.649,-5.120,20498
6.650,-5.120,20498
6.651,-5.120,20498
6.652,-4.907,20498
6.653,-3.953,20498
6.654,-2.627,20498
6.655,-0.863,20498
6.656,1.323,20498
6.657,3.928,20554
6.658,5.060,20554
6.659,5.048,20554
6.660,5.003,20554
6.661,4.550,20554
6.662,2.973,20554
6.663,1.623,20554
6.664,-0.182,20554
6.665,-2.567,20554
6.666,-4.463,20683
6.667,-5.120,20683
6.668,-5.120,20683
6.669,-5.120,20683
6.670,-4.900,20683
6.671,-3.928,20683
6.672,-2.607,20683
6.673,-0.815,20683
6.674,1.393,20683
6.675,4.050,20806
6.676,5.050,20806
6.677,5.050,20806
6.678,5.048,20806
6.679,5.022,20806
6.680,3.062,20806
6.681,1.750,20806
6.682,-0.542,20806
6.683,-2.248,20806
6.684,-4.290,20962
6.685,-5.120,20962
6.686,-5.120,20962
6.687,-5.120,20962
6.688,-5.120,20962
6.689,-4.928,20962
6.690,-3.970,20962
6.691,-2.645,20962
6.692,-0.885,20962
6.693,1.327,20962
6.694,3.947,21103
6.695,5.035,21103
6.696,5.067,21103
6.697,5.067,21103
6.698,5.008,21103
6.699,4.713,21103
6.700,1.535,21103
6.701,-0.010,21103
6.702,-2.382,21103
6.703,-4.485,21234
6.704,-5.120,21234
6.705,-5.120,21234
6.706,-5.120,21234
6.707,-5.120,21234
6.708,-4.923,21234
6.709,-3.962,21234
6.710,-2.627,21234
6.711,-0.863,21234
6.712,1.357,21234
6.713,3.998,21367
6.714,5.050,21367
6.715,5.037,21367
6.716,5.050,21367
6.717,5.010,21367
6.718,4.702,21367
6.719,3.277,21367
6.720,-0.328,21367
6.721,-2.697,21367
6.722,-4.418,21473
6.723,-5.120,21473
6.724,-5.120,21473
6.725,-5.120,21473
6.726,-5.120,21473
6.727,-4.933,21473
6.728,-3.978,21473
6.729,-2.665,21473
6.730,-0.897,21473
6.731,1.325,21473
6.732,3.930,21473
6.733,5.053,21678
6.734,5.058,21678
6.735,5.048,21678
6.736,5.008,21678
6.737,4.673,21678
6.738,3.263,21678
6.739,1.742,21678
6.740,-2.583,21678
6.741,-4.438,21881
6.742,-5.120,21881
6.743,-5.120,21881
6.744,-5.120,21881
6.745,-4.923,21881
6.746,-3.953,21881
6.747,-2.627,21881
6.748,-0.850,21881
6.749,1.380,21881
6.750,4.032,21881
6.751,5.053,22137
6.752,5.053,22137
6.753,5.053,22137
6.754,5.022,22137
6.755,4.700,22137
6.756,3.288,22137
6.757,1.755,22137
6.758,0.037,22137
6.759,-2.167,22137
6.760,-5.120,22367
6.761,-5.120,22367
6.762,-5.120,22367
6.763,-4.923,22367
6.764,-3.962,22367
6.765,-2.625,22367
6.766,-0.873,22367
6.767,1.335,22367
6.768,3.953,22367
6.769,5.055,22520
6.770,5.070,22520
6.771,5.037,22520
6.772,5.018,22520
6.773,4.697,22520
6.774,3.288,22520
6.775,1.752,22520
6.776,0.022,22520
6.777,-2.180,22520
6.778,-4.322,22520
6.779,-5.120,22611
6.780,-5.120,22611
6.781,-5.120,22611
6.782,-4.888,22611
6.783,-3.970,22611
6.784,-2.645,22611
6.785,-0.868,22611
6.786,1.350,22611
6.787,3.970,22611
6.788,5.030,22668
6.789,5.048,22668
6.790,5.060,22668
6.791,5.040,22668
6.792,4.622,22668
6.793,3.197,22668
6.794,1.732,22668
6.795,-0.013,22668
6.796,-2.215,22668
6.797,-4.322,22668
6.798,-5.120,22760
6.799,-5.120,22760
6.800,-5.120,22760
6.801,-4.912,22760
6.802,-3.953,22760
6.803,-2.647,22760
6.804,-0.868,22760
6.805,1.312,22760
6.806,3.940,22760
6.807,5.037,22851
6.808,5.058,22851
6.809,5.035,22851
6.810,5.022,22851
6.811,4.673,22851
6.812,3.272,22851
6.813,1.750,22851
6.814,0.022,22851
6.815,-2.192,22851
6.816,-4.325,22851
6.817,-5.120,22984
6.818,-5.120,22984
6.819,-5.120,22984
6.820,-4.770,22984
6.821,-3.712,22984
6.822,-2.578,22984
6.823,-0.583,22984
6.824,1.458,22984
6.825,4.117,22984
6.826,5.048,23118
6.827,5.053,23118
6.828,5.035,23118
6.829,5.013,23118
6.830,4.692,23118
6.831,3.272,23118
6.832,1.750,23118
6.833,-0.013,23118
6.834,-2.228,23118
6.835,-4.353,23118
6.836,-5.120,23257
6.837,-5.120,23257
6.838,-5.120,23257
6.839,-5.120,23257
6.840,-3.763,23257
6.841,-2.513,23257
6.842,-0.690,23257
6.843,1.413,23257
6.844,4.067,23257
6.845,5.048,23390
6.846,5.050,23390
6.847,5.043,23390
6.848,5.013,23390
6.849,4.692,23390
6.850,3.268,23390
6.851,1.745,23390
6.852,-0.013,23390
6.853,-2.220,23390
6.854,-4.348,23390
6.855,-5.120,23447
6.856,-5.120,23447
6.857,-5.120,23447
6.858,-5.120,23447
6.859,-4.897,23447
6.860,-2.333,23447
6.861,-0.787,23447
6.862,1.438,23447
6.863,4.088,23447
6.864,5.050,23410
6.865,5.060,23410
6.866,5.032,23410
6.867,5.015,23410
6.868,4.690,23410
6.869,3.263,23410
6.870,1.748,23410
6.871,0.013,23410
6.872,-2.228,23410
6.873,-4.362,23410
6.874,-5.120,23414
6.875,-5.120,23414
6.876,-5.120,23414
6.877,-5.120,23414
6.878,-4.897,23414
6.879,-3.922,23414
6.880,-0.465,23414
6.881,1.560,23414
6.882,4.293,23414
6.883,5.037,23403
6.884,5.048,23403
6.885,5.035,23403
6.886,5.050,23403
6.887,4.697,23403
6.888,3.265,23403
6.889,1.715,23403
6.890,-0.072,23403
6.891,-2.208,23403
6.892,-4.303,23403
6.893,-5.120,23416
6.894,-5.120,23416
6.895,-5.120,23416
6.896,-5.120,23416
6.897,-4.888,23416
6.898,-3.913,23416
6.899,-2.572,23416
6.900,1.798,23416
6.901,4.055,23416
6.902,5.062,23580
6.903,5.055,23580
6.904,5.032,23580
6.905,5.010,23580
6.906,4.685,23580
6.907,3.277,23580
6.908,1.778,23580
6.909,0.022,23580
6.910,-2.180,23580
6.911,-4.287,23580
6.912,-5.120,23769
6.913,-5.120,23769
6.914,-5.120,23769
6.915,-5.120,23769
6.916,-4.902,23769
6.917,-3.938,23769
6.918,-2.605,23769
6.919,-0.818,23769
6.920,4.580,23769
6.921,5.027,24129
6.922,5.048,24129
6.923,5.050,24129
6.924,5.008,24129
6.925,4.690,24129
6.926,3.252,24129
6.927,1.732,24129
6.928,-0.045,24129
6.929,-2.265,24129
6.930,-4.393,24129
6.931,-5.120,24405
6.932,-5.120,24405
6.933,-5.120,24405
6.934,-5.120,24405
6.935,-4.902,24405
6.936,-3.933,24405
6.937,-2.603,24405
6.938,-0.807,24405
6.939,1.425,24405
6.940,5.037,24631
6.941,5.022,24631
6.942,5.008,24631
6.943,4.688,24631
6.944,3.268,24631
6.945,1.748,24631
6.946,-0.013,24631
6.947,-2.248,24631
6.948,-4.383,24631
6.949,-5.120,24731
6.950,-5.120,24731
6.951,-5.120,24731
6.952,-5.120,24731
6.953,-4.897,24731
6.954,-3.928,24731
6.955,-2.592,24731
6.956,-0.812,24731
6.957,1.417,24731
6.958,4.107,24731
6.959,5.030,24752
6.960,5.032,24752
6.961,5.008,24752
6.962,4.700,24752
6.963,3.297,24752
6.964,1.758,24752
6.965,-0.007,24752
6.966,-2.250,24752
6.967,-4.372,24752
6.968,-5.120,24666
6.969,-5.120,24666
6.970,-5.120,24666
6.971,-5.120,24666
6.972,-4.897,24666
6.973,-3.928,24666
6.974,-2.592,24666
6.975,-0.767,24666
6.976,1.468,24666
6.977,4.178,24666
6.978,5.022,24498
6.979,5.037,24498
6.980,5.015,24498
6.981,4.692,24498
6.982,3.272,24498
6.983,1.748,24498
6.984,-0.028,24498
6.985,-2.263,24498
6.986,-4.457,24498
6.987,-5.120,24279
6.988,-5.120,24279
6.989,-5.120,24279
6.990,-5.120,24279
6.991,-4.910,24279
6.992,-3.902,24279
6.993,-2.607,24279
6.994,-0.818,24279
6.995,1.387,24279
6.996,4.048,24279
6.997,5.058,24279
6.998,5.067,23976
6.999,5.053,23976
7.000,4.452,23976
7.001,3.232,23976
7.002,1.712,23976
7.003,-0.033,23976
7.004,-2.268,23976
7.005,-4.375,23976
7.006,-5.120,23976
7.007,-5.120,23667
7.008,-5.120,23667
7.009,-5.120,23667
7.010,-4.895,23667
7.011,-3.908,23667
7.012,-2.572,23667
7.013,-0.762,23667
7.014,1.472,23667
7.015,4.157,23667
7.016,5.035,23667
7.017,5.048,23429
7.018,5.050,23429
7.019,5.010,23429
7.020,2.958,23429
7.021,1.698,23429
7.022,-0.090,23429
7.023,-2.325,23429
7.024,-4.428,23429
7.025,-5.120,23429
7.026,-5.120,23231
7.027,-5.120,23231
7.028,-5.120,23231
7.029,-4.895,23231
7.030,-3.915,23231
7.031,-2.583,23231
7.032,-0.772,23231
7.033,1.468,23231
7.034,4.160,23231
7.035,5.048,23231
7.036,5.048,23156
7.037,5.048,23156
7.038,5.008,23156
7.039,4.660,23156
7.040,1.472,23156
7.041,-0.033,23156
7.042,-2.272,23156
7.043,-5.015,23156
7.044,-5.120,23156
7.045,-5.120,23079
7.046,-5.120,23079
7.047,-5.120,23079
7.048,-4.893,23079
7.049,-3.902,23079
7.050,-2.572,23079
7.051,-0.765,23079
7.052,1.468,23079
7.053,4.143,23079
7.054,5.053,23079
7.055,5.053,22973
7.056,5.032,22973
7.057,5.008,22973
7.058,4.665,22973
7.059,3.260,22973
7.060,-0.405,22973
7.061,-2.285,22973
7.062,-4.400,22973
7.063,-5.120,22973
7.064,-5.120,22850
7.065,-5.120,22850
7.066,-5.120,22850
7.067,-4.888,22850
7.068,-3.902,22850
7.069,-2.562,22850
7.070,-0.743,22850
7.071,1.502,22850
7.072,4.195,22850
7.073,5.048,22850
7.074,5.055,22794
7.075,5.035,22794
7.076,5.013,22794
7.077,4.657,22794
7.078,3.230,22794
7.079,1.705,22794
7.080,-2.652,22794
7.081,-4.407,22794
7.082,-5.120,22794
7.083,-5.120,22687
7.084,-5.120,22687
7.085,-5.120,22687
7.086,-4.893,22687
7.087,-3.908,22687
7.088,-2.583,22687
7.089,0.113,22687
7.090,4.107,22687
7.091,5.035,22687
7.092,5.072,22578
7.093,5.048,22578
7.094,5.008,22578
7.095,4.628,22578
7.096,3.190,22578
7.097,1.677,22578
7.098,-0.087,22578
7.099,-2.303,22578
7.100,-5.120,22578
7.101,-5.120,22514
7.102,-5.120,22514
7.103,-5.120,22514
7.104,-4.895,22514
7.105,-3.910,22514
7.106,-2.567,22514
7.107,-0.748,22514
7.108,1.488,22514
7.109,4.140,22514
7.110,5.048,22514
7.111,5.048,22463
7.112,5.045,22463
7.113,5.010,22463
7.114,4.638,22463
7.115,3.212,22463
7.116,1.698,22463
7.117,-0.083,22463
7.118,-2.303,22463
7.119,-4.402,22463
7.120,-5.120,22557
7.121,-5.120,22557
7.122,-4.872,22557
7.123,-3.882,22557
7.124,-2.533,22557
7.125,-0.738,22557
7.126,1.498,22557
7.127,4.147,22557
7.128,5.032,22557
7.129,5.035,22649
7.130,5.032,22649
7.131,5.013,22649
7.132,4.580,22649
7.133,3.147,22649
7.134,1.615,22649
7.135,-0.172,22649
7.136,-2.388,22649
7.137,-4.487,22649
7.138,-5.120,22649
7.139,-5.120,22817
7.140,-5.120,22817
7.141,-4.900,22817
7.142,-3.910,22817
7.143,-2.587,22817
7.144,-0.777,22817
7.145,1.435,22817
7.146,4.067,22817
7.147,5.048,22817
7.148,5.065,22960
7.149,5.053,22960
7.150,5.010,22960
7.151,4.593,22960
7.152,3.155,22960
7.153,1.635,22960
7.154,-0.138,22960
7.155,-2.362,22960
7.156,-4.452,22960
7.157,-5.120,22960
7.158,-5.120,23105
7.159,-5.120,23105
7.160,-4.765,23105
7.161,-3.683,23105
7.162,-2.587,23105
7.163,-0.605,23105
7.164,1.873,23105
7.165,4.183,23105
7.166,5.037,23105
7.167,5.058,23237
7.168,5.037,23237
7.169,5.027,23237
7.170,4.590,23237
7.171,3.160,23237
7.172,1.647,23237
7.173,-0.130,23237
7.174,-2.377,23237
7.175,-4.492,23237
7.176,-5.120,23237
7.177,-5.120,23376
7.178,-5.120,23376
7.179,-5.120,23376
7.180,-3.692,23376
7.181,-2.223,23376
7.182,-0.650,23376
7.183,1.490,23376
7.184,4.147,23376
7.185,5.058,23376
7.186,5.020,23493
7.187,5.067,23493
7.188,5.008,23493
7.189,4.600,23493
7.190,3.158,23493
7.191,1.650,23493
7.192,-0.138,23493
7.193,-2.373,23493
7.194,-4.468,23493
7.195,-5.120,23493
7.196,-5.120,23596
7.197,-5.120,23596
7.198,-5.120,23596
7.199,-4.885,23596
7.200,-2.297,23596
7.201,-0.745,23596
7.202,1.500,23596
7.203,4.188,23596
7.204,5.025,23596
7.205,5.035,23683
7.206,5.045,23683
7.207,5.008,23683
7.208,4.638,23683
7.209,3.212,23683
7.210,1.698,23683
7.211,-0.095,23683
7.212,-2.322,23683
7.213,-4.433,23683
7.214,-5.120,23683
7.215,-5.120,23814
7.216,-5.120,23814
7.217,-5.120,23814
7.218,-4.865,23814
7.219,-3.880,23814
7.220,-0.350,23814
7.221,4.590,23814
7.222,5.035,23814
7.223,5.027,23950
7.224,5.027,23950
7.225,5.008,23950
7.226,4.617,23950
7.227,3.183,23950
7.228,1.673,23950
7.229,-0.113,23950
7.230,-2.362,23950
7.231,-4.463,23950
7.232,-5.120,23950
7.233,-5.120,24098
7.234,-5.120,24098
7.235,-5.120,24098
7.236,-4.885,24098
7.237,-3.902,24098
7.238,-2.562,24098
7.239,-0.738,24098
7.240,4.702,24098
7.241,5.025,24098
7.242,4.987,24193
7.243,5.003,24193
7.244,4.402,24193
7.245,2.998,24193
7.246,1.657,24193
7.247,-0.140,24193
7.248,-2.382,24193
7.249,-4.463,24193
7.250,-5.120,24193
7.251,-5.120,24280
7.252,-5.120,24280
7.253,-5.120,24280
7.254,-4.860,24280
7.255,-3.857,24280
7.256,-2.502,24280
7.257,-0.698,24280
7.258,1.558,24280
7.259,4.275,24280
7.260,5.030,24342
7.261,5.013,24342
7.262,4.617,24342
7.263,3.183,24342
7.264,1.665,24342
7.265,-0.130,24342
7.266,-2.368,24342
7.267,-4.463,24342
7.268,-5.120,24342
7.269,-5.120,24342
7.270,-5.120,24393
7.271,-5.120,24393
7.272,-4.853,24393
7.273,-3.842,24393
7.274,-2.382,24393
7.275,-0.652,24393
7.276,1.570,24393
7.277,4.260,24393
7.278,5.032,24393
7.279,5.035,24393
7.280,5.010,24424
7.281,3.147,24424
7.282,1.647,24424
7.283,-0.113,24424
7.284,-2.342,24424
7.285,-4.447,24424
7.286,-5.120,24424
7.287,-5.120,24424
7.288,-5.120,24406
7.289,-5.120,24406
7.290,-4.857,24406
7.291,-3.857,24406
7.292,-2.493,24406
7.293,-0.662,24406
7.294,1.565,24406
7.295,4.287,24406
7.296,5.020,24406
7.297,5.055,24406
7.298,5.020,24291
7.299,4.990,24291
7.300,2.900,24291
7.301,1.645,24291
7.302,-0.147,24291
7.303,-2.370,24291
7.304,-4.468,24291
7.305,-5.120,24291
7.306,-5.120,24291
7.307,-5.120,24123
7.308,-5.120,24123
7.309,-4.853,24123
7.310,-3.855,24123
7.311,-2.498,24123
7.312,-0.667,24123
7.313,1.573,24123
7.314,4.265,24123
7.315,5.048,24123
7.316,5.053,24123
7.317,5.022,23893
7.318,5.005,23893
7.319,4.577,23893
7.320,1.387,23893
7.321,-0.623,23893
7.322,-2.490,23893
7.323,-4.487,23893
7.324,-5.120,23893
7.325,-5.120,23893
7.326,-5.120,23677
7.327,-5.120,23677
7.328,-4.832,23677
7.329,-3.820,23677
7.330,-2.467,23677
7.331,-0.652,23677
7.332,1.595,23677
7.333,4.308,23677
7.334,5.053,23677
7.335,5.048,23677
7.336,5.035,23453
7.337,4.997,23453
7.338,4.577,23453
7.339,3.150,23453
7.340,-0.530,23453
7.341,-2.410,23453
7.342,-4.503,23453
7.343,-5.120,23453
7.344,-5.120,23453
7.345,-5.120,23299
7.346,-5.120,23299
7.347,-4.853,23299
7.348,-3.853,23299
7.349,-2.498,23299
7.350,-0.662,23299
7.351,1.577,23299
7.352,4.265,23299
7.353,5.048,23299
7.354,5.043,23299
7.355,5.035,23173
7.356,5.008,23173
7.357,4.560,23173
7.358,3.132,23173
7.359,1.623,23173
7.360,-2.788,23173
7.361,-5.120,23173
7.362,-5.120,23173
7.363,-5.120,23121
7.364,-5.120,23121
7.365,-4.853,23121
7.366,-3.857,23121
7.367,-2.498,23121
7.368,-0.682,23121
7.369,1.633,23121
7.370,4.310,23121
7.371,5.048,23121
7.372,5.050,23121
7.373,5.032,23062
7.374,5.032,23062
7.375,4.475,23062
7.376,3.092,23062
7.377,1.623,23062
7.378,-0.193,23062
7.379,-2.430,23062
7.380,-5.120,23062
7.381,-5.120,23062
7.382,-5.120,23075
7.383,-5.120,23075
7.384,-4.850,23075
7.385,-3.842,23075
7.386,-2.470,23075
7.387,-0.652,23075
7.388,1.583,23075
7.389,4.277,23075
7.390,5.075,23075
7.391,5.050,23075
7.392,5.037,23112
7.393,4.990,23112
7.394,4.572,23112
7.395,3.132,23112
7.396,1.623,23112
7.397,-0.177,23112
7.398,-2.382,23112
7.399,-4.455,23112
7.400,-5.120,23112
7.401,-5.120,23246
7.402,-4.805,23246
7.403,-3.788,23246
7.404,-2.442,23246
7.405,-0.605,23246
7.406,1.617,23246
7.407,4.303,23246
7.408,5.048,23246
7.409,5.048,23246
7.410,5.030,23378
7.411,4.995,23378
7.412,4.588,23378
7.413,3.152,23378
7.414,1.633,23378
7.415,-0.168,23378
7.416,-2.382,23378
7.417,-4.463,23378
7.418,-5.120,23378
7.419,-5.120,23378
7.420,-5.120,23594
7.421,-3.688,23594
7.422,-2.297,23594
7.423,-0.610,23594
7.424,1.623,23594
7.425,4.310,23594
7.426,5.048,23594
7.427,5.035,23594
7.428,5.037,23813
7.429,5.008,23813
7.430,4.570,23813
7.431,3.138,23813
7.432,1.620,23813
7.433,-0.193,23813
7.434,-2.417,23813
7.435,-4.497,23813
7.436,-5.120,23813
7.437,-5.120,23813
7.438,-5.120,24039
7.439,-5.120,24039
7.440,-3.612,24039
7.441,-2.458,24039
7.442,-0.655,24039
7.443,1.583,24039
7.444,4.312,24039
7.445,5.048,24039
7.446,5.048,24039
7.447,5.025,24234
7.448,4.997,24234
7.449,4.555,24234
7.450,3.107,24234
7.451,1.585,24234
7.452,-0.230,24234
7.453,-2.460,24234
7.454,-4.562,24234
7.455,-5.120,24234
7.456,-5.120,24234
7.457,-5.120,24401
7.458,-5.120,24401
7.459,-4.850,24401
7.460,-2.223,24401
7.461,-0.652,24401
7.462,1.623,24401
7.463,4.343,24401
7.464,5.050,24401
7.465,5.048,24401
7.466,5.030,24522
7.467,5.013,24522
7.468,4.588,24522
7.469,3.140,24522
7.470,1.508,24522
7.471,-0.265,24522
7.472,-2.453,24522
7.473,-4.548,24522
7.474,-5.120,24522
7.475,-5.120,24522
7.476,-5.120,24580
7.477,-5.120,24580
7.478,-4.822,24580
