Czas(s),EKG_Surowe(mV),PPG_Surowe(ADC)
6.224,1.873,22934
6.225,2.300,22934
6.226,2.415,22934
6.227,2.197,22934
6.228,1.780,22449
6.229,1.205,22449
6.230,0.578,22449
6.231,-0.185,22449
6.232,-1.103,22449
6.233,-1.988,22449
6.234,-2.618,22449
6.235,-2.978,22449
6.236,-3.067,22449
6.237,-2.865,22449
6.238,-2.493,22002
6.239,-1.942,22002
6.240,-0.405,22002
6.241,0.367,22002
6.242,1.980,22002
6.243,2.300,22002
6.244,2.388,22002
6.245,2.178,22002
6.246,1.748,21640
6.247,1.190,21640
6.248,0.547,21640
6.249,-0.207,21640
6.250,-1.130,21640
6.251,-2.005,21640
6.252,-2.643,21640
6.253,-3.002,21640
6.254,-3.085,21640
6.255,-2.897,21640
6.256,-2.507,21202
6.257,-1.968,21202
6.258,-1.330,21202
6.259,-0.568,21202
6.260,1.343,21202
6.261,1.863,21202
6.262,2.260,21202
6.263,2.337,21202
6.264,2.115,21202
6.265,1.688,20767
6.266,1.113,20767
6.267,0.497,20767
6.268,-0.263,20767
6.269,-1.173,20767
6.270,-2.025,20767
6.271,-2.652,20767
6.272,-2.993,20767
6.273,-3.067,20767
6.274,-2.862,20767
6.275,-2.465,20373
6.276,-1.927,20373
6.277,-1.302,20373
6.278,-0.527,20373
6.279,0.380,20373
6.280,1.948,20373
6.281,2.260,20373
6.282,2.335,20373
6.283,2.107,20373
6.284,1.677,20067
6.285,1.103,20067
6.286,0.472,20067
6.287,-0.282,20067
6.288,-1.185,20067
6.289,-2.042,20067
6.290,-2.655,20067
6.291,-3.002,20067
6.292,-3.067,20067
6.293,-2.862,20067
6.294,-2.467,19826
6.295,-1.923,19826
6.296,-1.290,19826
6.297,-0.492,19826
6.298,0.438,19826
6.299,1.323,19826
6.300,2.433,19826
6.301,2.447,19826
6.302,2.217,19826
6.303,1.792,19639
6.304,1.183,19639
6.305,0.532,19639
6.306,-0.255,19639
6.307,-1.202,19639
6.308,-2.092,19639
6.309,-2.735,19639
6.310,-3.100,19639
6.311,-3.185,19639
6.312,-2.987,19639
6.313,-2.592,19469
6.314,-2.033,19469
6.315,-1.377,19469
6.316,-0.573,19469
6.317,0.378,19469
6.318,1.268,19469
6.319,1.958,19469
6.320,2.438,19469
6.321,2.230,19469
6.322,1.795,19317
6.323,1.192,19317
6.324,0.542,19317
6.325,-0.255,19317
6.326,-1.208,19317
6.327,-2.105,19317
6.328,-2.732,19317
6.329,-3.092,19317
6.330,-3.158,19317
6.331,-2.953,19317
6.332,-2.565,19159
6.333,-1.968,19159
6.334,-1.343,19159
6.335,-0.535,19159
6.336,0.417,19159
6.337,1.312,19159
6.338,1.982,19159
6.339,2.393,19159
6.340,2.183,19159
6.341,1.788,18983
6.342,1.183,18983
6.343,0.532,18983
6.344,-0.273,18983
6.345,-1.230,18983
6.346,-2.127,18983
6.347,-2.752,18983
6.348,-3.123,18983
6.349,-3.178,18983
6.350,-2.982,18983
6.351,-2.583,18839
6.352,-2.010,18839
6.353,-1.350,18839
6.354,-0.535,18839
6.355,0.417,18839
6.356,1.315,18839
6.357,1.980,18839
6.358,2.375,18839
6.359,2.438,18839
6.360,1.667,18726
6.361,0.460,18726
6.362,-0.268,18726
6.363,-1.202,18726
6.364,-2.080,18726
6.365,-2.672,18726
6.366,-3.018,18726
6.367,-3.072,18726
6.368,-2.857,18726
6.369,-2.462,18726
6.370,-1.927,18687
6.371,-1.252,18687
6.372,-0.492,18687
6.373,0.427,18687
6.374,1.260,18687
6.375,1.890,18687
6.376,2.237,18687
6.377,2.295,18687
6.378,2.058,18687
6.379,1.623,18687
6.380,0.302,18681
6.381,-1.360,18681
6.382,-2.065,18681
6.383,-2.652,18681
6.384,-2.953,18681
6.385,-2.987,18681
6.386,-2.772,18681
6.387,-2.368,18681
6.388,-1.817,18696
6.389,-1.170,18696
6.390,-0.415,18696
6.391,0.477,18696
6.392,1.310,18696
6.393,1.900,18696
6.394,2.237,18696
6.395,2.268,18696
6.396,2.018,18696
6.397,1.573,18696
6.398,1.018,18695
6.399,0.383,18695
6.400,-1.425,18695
6.401,-2.690,18695
6.402,-2.980,18695
6.403,-2.980,18695
6.404,-2.752,18695
6.405,-2.335,18695
6.406,-1.782,18643
6.407,-1.133,18643
6.408,-0.375,18643
6.409,0.517,18643
6.410,1.337,18643
6.411,1.913,18643
6.412,2.288,18643
6.413,2.272,18643
6.414,2.018,18643
6.415,1.573,18643
6.416,1.015,18443
6.417,0.378,18443
6.418,-0.388,18443
6.419,-1.290,18443
6.420,-2.730,18443
6.421,-2.953,18443
6.422,-2.978,18443
6.423,-2.748,18443
6.424,-2.333,18443
6.425,-1.778,18140
6.426,-1.130,18140
6.427,-0.370,18140
6.428,0.578,18140
6.429,1.337,18140
6.430,1.913,18140
6.431,2.237,18140
6.432,2.263,18140
6.433,1.998,18140
6.434,1.538,18140
6.435,0.985,17793
6.436,0.345,17793
6.437,-0.417,17793
6.438,-1.310,17793
6.439,-2.123,17793
6.440,-2.980,17793
6.441,-2.973,17793
6.442,-2.743,17793
6.443,-2.317,17793
6.444,-1.772,17485
6.445,-1.123,17485
6.446,-0.352,17485
6.447,0.540,17485
6.448,1.343,17485
6.449,1.907,17485
6.450,2.235,17485
6.451,2.257,17485
6.452,1.998,17485
6.453,1.558,17485
6.454,1.008,17228
6.455,0.357,17228
6.456,-0.410,17228
6.457,-1.302,17228
6.458,-2.098,17228
6.459,-2.647,17228
6.460,-2.928,17228
6.461,-2.268,17228
6.462,-1.778,17086
6.463,-1.133,17086
6.464,-0.367,17086
6.465,0.517,17086
6.466,1.315,17086
6.467,1.877,17086
6.468,2.197,17086
6.469,2.210,17086
6.470,1.958,17086
6.471,1.518,17086
6.472,0.958,16936
6.473,0.338,16936
6.474,-0.417,16936
6.475,-1.300,16936
6.476,-2.090,16936
6.477,-2.630,16936
6.478,-2.913,16936
6.479,-2.928,16936
6.480,-2.248,16936
6.481,-1.728,16814
6.482,-0.260,16814
6.483,0.512,16814
6.484,1.308,16814
6.485,1.867,16814
6.486,2.183,16814
6.487,2.188,16814
6.488,1.940,16814
6.489,1.498,16814
6.490,0.948,16607
6.491,0.333,16607
6.492,-0.420,16607
6.493,-1.305,16607
6.494,-2.087,16607
6.495,-2.612,16607
6.496,-2.890,16607
6.497,-2.893,16607
6.498,-2.658,16607
6.499,-2.252,16607
6.500,-0.993,16325
6.501,0.748,16325
6.502,1.347,16325
6.503,1.837,16325
6.504,2.140,16325
6.505,2.143,16325
6.506,1.877,16325
6.507,1.452,16325
6.508,0.902,15967
6.509,0.287,15967
6.510,-0.463,15967
6.511,-1.325,15967
6.512,-2.083,15967
6.513,-2.603,15967
6.514,-2.862,15967
6.515,-2.857,15967
6.516,-2.643,15967
6.517,-2.230,15967
6.518,-1.705,15640
6.519,-1.083,15640
6.520,0.652,15640
6.521,1.250,15640
6.522,1.820,15640
6.523,2.112,15640
6.524,2.103,15640
6.525,1.853,15640
6.526,1.433,15640
6.527,0.902,15382
6.528,0.273,15382
6.529,-0.430,15382
6.530,-1.260,15382
6.531,-2.015,15382
6.532,-2.530,15382
6.533,-2.808,15382
6.534,-2.808,15382
6.535,-2.587,15382
6.536,-2.185,15382
6.537,-1.663,15134
6.538,-1.062,15134
6.539,-0.333,15134
6.540,1.380,15134
6.541,1.802,15134
6.542,2.098,15134
6.543,2.092,15134
6.544,1.830,15134
6.545,1.413,15134
6.546,0.877,15042
6.547,0.270,15042
6.548,-0.458,15042
6.549,-1.302,15042
6.550,-2.042,15042
6.551,-2.540,15042
6.552,-2.812,15042
6.553,-2.803,15042
6.554,-2.587,15042
6.555,-2.190,15042
6.556,-1.670,15107
6.557,-1.067,15107
6.558,-0.333,15107
6.559,0.507,15107
6.560,1.833,15107
6.561,2.038,15107
6.562,2.030,15107
6.563,1.790,15107
6.564,1.380,15107
6.565,0.858,15251
6.566,0.253,15251
6.567,-0.482,15251
6.568,-1.327,15251
6.569,-2.058,15251
6.570,-2.572,15251
6.571,-2.822,15251
6.572,-2.822,15251
6.573,-2.592,15251
6.574,-2.192,15251
6.575,-1.665,15377
6.576,-1.062,15377
6.577,-0.338,15377
6.578,0.507,15377
6.579,1.235,15377
6.580,2.047,15377
6.581,1.992,15377
6.582,1.745,15377
6.583,1.305,15377
6.584,0.828,15330
6.585,0.225,15330
6.586,-0.512,15330
6.587,-1.367,15330
6.588,-2.100,15330
6.589,-2.592,15330
6.590,-2.842,15330
6.591,-2.817,15330
6.592,-2.578,15330
6.593,-2.172,15330
6.594,-1.647,15156
6.595,-1.032,15156
6.596,-0.287,15156
6.597,0.568,15156
6.598,1.300,15156
6.599,1.823,15156
6.600,2.053,15156
6.601,1.823,15156
6.602,1.397,15156
6.603,0.858,14791
6.604,0.242,14791
6.605,-0.512,14791
6.606,-1.363,14791
6.607,-2.098,14791
6.608,-2.592,14791
6.609,-2.833,14791
6.610,-2.817,14791
6.611,-2.583,14791
6.612,-2.167,14791
6.613,-1.645,14280
6.614,-1.018,14280
6.615,-0.268,14280
6.616,0.573,14280
6.617,1.325,14280
6.618,1.827,14280
6.619,2.098,14280
6.620,1.742,14280
6.621,1.390,14280
6.622,0.860,13745
6.623,0.247,13745
6.624,-0.522,13745
6.625,-1.353,13745
6.626,-2.107,13745
6.627,-2.583,13745
6.628,-2.828,13745
6.629,-2.815,13745
6.630,-2.578,13745
6.631,-2.163,13745
6.632,-1.633,13745
6.633,-1.022,13248
6.634,-0.250,13248
6.635,0.593,13248
6.636,1.337,13248
6.637,1.853,13248
6.638,2.115,13248
6.639,2.098,13248
6.640,1.300,13248
6.641,0.820,12834
6.642,-0.598,12834
6.643,-1.407,12834
6.644,-2.150,12834
6.645,-2.643,12834
6.646,-2.890,12834
6.647,-2.853,12834
6.648,-2.618,12834
6.649,-2.195,12834
6.650,-1.657,12834
6.651,-1.030,12429
6.652,-0.228,12429
6.653,0.632,12429
6.654,1.415,12429
6.655,1.950,12429
6.656,2.223,12429
6.657,2.183,12429
6.658,1.893,12429
6.659,1.420,12429
6.660,0.070,11924
6.661,-1.530,11924
6.662,-2.290,11924
6.663,-2.788,11924
6.664,-3.022,11924
6.665,-2.982,11924
6.666,-2.705,11924
6.667,-2.268,11924
6.668,-1.692,11924
6.669,-1.042,11375
6.670,-0.212,11375
6.671,0.677,11375
6.672,1.450,11375
6.673,1.978,11375
6.674,2.232,11375
6.675,2.188,11375
6.676,1.893,11375
6.677,1.427,11375
6.678,0.853,11375
6.679,0.207,10711
6.680,-1.688,10711
6.681,-2.303,10711
6.682,-2.825,10711
6.683,-3.080,10711
6.684,-3.047,10711
6.685,-2.777,10711
6.686,-2.315,10711
6.687,-1.738,10711
6.688,-1.060,9970
6.689,-0.203,9970
6.690,0.713,9970
6.691,1.508,9970
6.692,2.095,9970
6.693,2.382,9970
6.694,2.353,9970
6.695,2.058,9970
6.696,1.567,9970
6.697,0.953,9970
6.698,0.278,9239
6.699,-0.588,9239
6.700,-2.442,9239
6.701,-2.868,9239
6.702,-3.138,9239
6.703,-3.110,9239
6.704,-2.830,9239
6.705,-2.380,9239
6.706,-1.788,9239
6.707,-1.093,8416
6.708,-0.212,8416
6.709,0.733,8416
6.710,1.558,8416
6.711,2.147,8416
6.712,2.458,8416
6.713,2.428,8416
6.714,2.112,8416
6.715,1.623,8416
6.716,0.953,8416
6.717,0.302,7497
6.718,-0.590,7497
6.719,-1.548,7497
6.720,-2.978,7497
6.721,-3.092,7497
6.722,-2.860,7497
6.723,-2.402,7497
6.724,-1.788,7497
6.725,-1.087,6529
6.726,-0.182,6529
6.727,0.745,6529
6.728,1.577,6529
6.729,2.170,6529
6.730,2.478,6529
6.731,2.453,6529
6.732,2.135,6529
6.733,1.633,6529
6.734,1.018,6529
6.735,0.300,5631
6.736,-0.593,5631
6.737,-1.562,5631
6.738,-2.382,5631
6.739,-2.938,5631
6.740,-3.145,5631
6.741,-2.905,5631
6.742,-2.433,5631
6.743,-1.820,5631
6.744,-1.087,4744
6.745,-0.168,4744
6.746,0.797,4744
6.747,1.657,4744
6.748,2.252,4744
6.749,2.545,4744
6.750,2.493,4744
6.751,2.158,4744
6.752,1.647,4744
6.753,1.010,4744
6.754,0.292,4037
6.755,-0.618,4037
6.756,-1.577,4037
6.757,-2.410,4037
6.758,-2.950,4037
6.759,-3.215,4037
6.760,-2.808,4037
6.761,-2.348,4037
6.762,-1.768,4037
6.763,-0.882,3372
6.764,0.907,3372
6.765,1.680,3372
6.766,2.288,3372
6.767,2.603,3372
6.768,2.540,3372
6.769,2.195,3372
6.770,1.673,3372
6.771,1.035,3372
6.772,0.310,2731
6.773,-0.618,2731
6.774,-1.605,2731
6.775,-2.415,2731
6.776,-2.967,2731
6.777,-3.223,2731
6.778,-3.172,2731
6.779,-2.868,2731
6.780,-1.643,2731
6.781,-1.018,2183
6.782,-0.092,2183
6.783,0.877,2183
6.784,1.718,2183
6.785,2.317,2183
6.786,2.632,2183
6.787,2.575,2183
6.788,2.208,2183
6.789,1.663,2183
6.790,0.998,2183
6.791,0.263,1779
6.792,-0.688,1779
6.793,-1.683,1779
6.794,-2.502,1779
6.795,-3.053,1779
6.796,-3.297,1779
6.797,-3.232,1779
6.798,-2.922,1779
6.799,-2.413,1779
6.800,-0.882,1728
6.801,0.980,1728
6.802,1.735,1728
6.803,2.333,1728
6.804,2.627,1728
6.805,2.542,1728
6.806,2.178,1728
6.807,1.637,1728
6.808,0.988,1728
6.809,0.253,1915
6.810,-0.750,1915
6.811,-1.673,1915
6.812,-2.487,1915
6.813,-3.018,1915
6.814,-3.268,1915
6.815,-3.215,1915
6.816,-2.695,1915
6.817,-1.775,1915
6.818,-0.843,2502
6.819,0.932,2502
6.820,2.420,2502
6.821,2.647,2502
6.822,2.572,2502
6.823,2.197,2502
6.824,1.653,2502
6.825,1.008,2502
6.826,0.255,3387
6.827,-0.703,3387
6.828,-1.675,3387
6.829,-2.493,3387
6.830,-3.027,3387
6.831,-3.272,3387
6.832,-3.208,3387
6.833,-2.897,3387
6.834,-2.390,3387
6.835,-1.748,3387
6.836,-1.002,4456
6.837,-0.062,4456
6.838,0.907,4456
6.839,1.738,4456
6.840,2.610,4456
6.841,2.507,4456
6.842,2.145,4456
6.843,1.613,4456
6.844,0.953,4456
6.845,0.220,5442
6.846,-0.743,5442
6.847,-1.708,5442
6.848,-2.513,5442
6.849,-3.027,5442
6.850,-3.263,5442
6.851,-3.200,5442
6.852,-2.882,5442
6.853,-2.368,5442
6.854,-1.728,5442
6.855,-0.978,6241
6.856,-0.022,6241
6.857,0.948,6241
6.858,1.778,6241
6.859,2.353,6241
6.860,2.473,6241
6.861,2.143,6241
6.862,1.587,6241
6.863,0.932,6241
6.864,0.190,6748
6.865,-0.762,6748
6.866,-1.725,6748
6.867,-2.518,6748
6.868,-3.042,6748
6.869,-3.268,6748
6.870,-3.180,6748
6.871,-2.860,6748
6.872,-2.362,6748
6.873,-1.712,6748
6.874,-0.968,6981
6.875,-0.015,6981
6.876,0.955,6981
6.877,1.795,6981
6.878,2.368,6981
6.879,2.652,6981
6.880,2.067,6981
6.881,1.488,6981
6.882,0.915,6981
6.883,0.182,6981
6.884,-0.767,7126
6.885,-1.788,7126
6.886,-2.572,7126
6.887,-3.087,7126
6.888,-3.310,7126
6.889,-3.230,7126
6.890,-2.922,7126
6.891,-2.402,7126
6.892,-1.742,7126
6.893,-0.978,7126
6.894,-0.043,7255
6.895,0.973,7255
6.896,1.795,7255
6.897,2.370,7255
6.898,2.650,7255
6.899,2.538,7255
6.900,1.500,7255
6.901,0.812,7255
6.902,0.172,7255
6.903,-0.740,7418
6.904,-1.768,7418
6.905,-2.540,7418
6.906,-3.070,7418
6.907,-3.283,7418
6.908,-3.210,7418
6.909,-2.888,7418
6.910,-2.382,7418
6.911,-1.732,7418
6.912,-0.973,7418
6.913,-0.033,7550
6.914,0.973,7550
6.915,1.788,7550
6.916,2.342,7550
6.917,2.618,7550
6.918,2.507,7550
6.919,2.127,7550
6.920,0.787,7550
6.921,0.150,7550
6.922,-0.785,7740
6.923,-1.802,7740
6.924,-2.583,7740
6.925,-3.087,7740
6.926,-3.297,7740
6.927,-3.212,7740
6.928,-2.868,7740
6.929,-2.353,7740
6.930,-1.708,7740
6.931,-0.938,7740
6.932,0.015,7899
6.933,1.018,7899
6.934,1.825,7899
6.935,2.388,7899
6.936,2.658,7899
6.937,2.533,7899
6.938,2.147,7899
6.939,1.580,7899
6.940,0.022,8104
6.941,-1.808,8104
6.942,-2.592,8104
6.943,-3.087,8104
6.944,-3.295,8104
6.945,-3.208,8104
6.946,-2.862,8104
6.947,-2.350,8104
6.948,-1.695,8104
6.949,-0.922,8104
6.950,0.045,8336
6.951,1.032,8336
6.952,1.853,8336
6.953,2.415,8336
6.954,2.667,8336
6.955,2.538,8336
6.956,2.150,8336
6.957,1.583,8336
6.958,0.905,8336
6.959,0.142,8336
6.960,-1.952,8589
6.961,-3.183,8589
6.962,-3.330,8589
6.963,-3.228,8589
6.964,-2.890,8589
6.965,-2.353,8589
6.966,-1.698,8589
6.967,-0.910,8589
6.968,0.048,8882
6.969,1.058,8882
6.970,1.857,8882
6.971,2.415,8882
6.972,2.652,8882
6.973,2.513,8882
6.974,2.110,8882
6.975,1.540,8882
6.976,0.868,8882
6.977,0.102,8882
6.978,-0.863,9083
6.979,-1.867,9083
6.980,-3.180,9083
6.981,-3.180,9083
6.982,-2.853,9083
6.983,-2.317,9083
6.984,-1.663,9083
6.985,-0.885,9083
6.986,0.070,9168
6.987,1.073,9168
6.988,1.867,9168
6.989,2.397,9168
6.990,2.647,9168
6.991,2.500,9168
6.992,2.098,9168
6.993,1.518,9168
6.994,0.853,9168
6.995,0.077,9168
6.996,-0.890,9154
6.997,-1.897,9154
6.998,-2.660,9154
6.999,-3.140,9154
7.000,-3.155,9154
7.001,-2.853,9154
7.002,-2.215,9154
7.003,-1.627,9154
7.004,-0.892,9154
7.005,0.077,9059
7.006,1.077,9059
7.007,1.980,9059
7.008,2.447,9059
7.009,2.655,9059
7.010,2.502,9059
7.011,2.105,9059
7.012,1.535,9059
7.013,0.863,9059
7.014,0.098,9059
7.015,-0.873,8897
7.016,-1.873,8897
7.017,-2.632,8897
7.018,-3.110,8897
7.019,-3.297,8897
7.020,-2.750,8897
7.021,-2.303,8897
7.022,-1.647,8897
7.023,-0.863,8897
7.024,0.102,8743
7.025,1.097,8743
7.026,1.877,8743
7.027,2.428,8743
7.028,2.655,8743
7.029,2.502,8743
7.030,2.103,8743
7.031,1.532,8743
7.032,0.858,8743
7.033,0.092,8743
7.034,-0.873,8668
7.035,-1.873,8668
7.036,-2.630,8668
7.037,-3.103,8668
7.038,-3.285,8668
7.039,-3.163,8668
7.040,-2.170,8668
7.041,-1.623,8668
7.042,-0.843,8668
7.043,0.115,8682
7.044,1.100,8682
7.045,1.873,8682
7.046,2.393,8682
7.047,2.623,8682
7.048,2.473,8682
7.049,2.062,8682
7.050,1.492,8682
7.051,0.823,8682
7.052,0.060,8682
7.053,-0.902,8734
7.054,-1.893,8734
7.055,-2.632,8734
7.056,-3.107,8734
7.057,-3.288,8734
7.058,-3.167,8734
7.059,-2.812,8734
7.060,-1.512,8734
7.061,-0.703,8734
7.062,0.212,8759
7.063,1.147,8759
7.064,1.920,8759
7.065,2.447,8759
7.066,2.658,8759
7.067,2.490,8759
7.068,2.072,8759
7.069,1.498,8759
7.070,0.823,8759
7.071,0.050,8759
7.072,-0.927,8765
7.073,-1.927,8765
7.074,-2.672,8765
7.075,-3.138,8765
7.076,-3.305,8765
7.077,-3.178,8765
7.078,-2.815,8765
7.079,-2.283,8765
7.080,-0.688,8765
7.081,0.367,8784
7.082,1.952,8784
7.083,2.388,8784
7.084,2.607,8784
7.085,2.438,8784
7.086,2.022,8784
7.087,1.452,8784
7.088,0.777,8784
7.089,-0.013,8784
7.090,-0.968,8785
7.091,-1.948,8785
7.092,-2.672,8785
7.093,-3.130,8785
7.094,-3.288,8785
7.095,-3.152,8785
7.096,-2.788,8785
7.097,-2.183,8785
7.098,-1.538,8785
7.099,-0.802,8785
7.100,1.258,8954
7.101,2.420,8954
7.102,2.583,8954
7.103,2.417,8954
7.104,2.000,8954
7.105,1.420,8954
7.106,0.748,8954
7.107,-0.025,8954
7.108,-0.983,9222
7.109,-1.962,9222
7.110,-2.683,9222
7.111,-3.123,9222
7.112,-3.270,9222
7.113,-3.132,9222
7.114,-2.765,9222
7.115,-2.225,9222
7.116,-1.567,9222
7.117,-0.780,9222
7.118,0.172,9635
7.119,1.113,9635
7.120,2.420,9635
7.121,2.538,9635
7.122,2.375,9635
7.123,1.968,9635
7.124,1.413,9635
7.125,0.748,9635
7.126,-0.010,9635
7.127,-0.932,10068
7.128,-1.897,10068
7.129,-2.607,10068
7.130,-3.047,10068
7.131,-3.188,10068
7.132,-3.055,10068
7.133,-2.692,10068
7.134,-2.163,10068
7.135,-1.510,10068
7.136,-0.738,10068
7.137,0.188,10068
7.138,1.110,10456
7.139,1.863,10456
7.140,2.502,10456
7.141,2.353,10456
7.142,1.955,10456
7.143,1.397,10456
7.144,0.752,10456
7.145,-0.005,10456
7.146,-0.935,10456
7.147,-1.873,10715
7.148,-3.060,10715
7.149,-3.183,10715
7.150,-3.060,10715
7.151,-2.700,10715
7.152,-2.175,10715
7.153,-1.535,10715
7.154,-0.752,10715
7.155,0.188,10715
7.156,1.117,10742
7.157,1.877,10742
7.158,2.357,10742
7.159,2.527,10742
7.160,1.863,10742
7.161,1.377,10742
7.162,0.713,10742
7.163,-0.052,10742
7.164,-1.008,10742
7.165,-1.942,10604
7.166,-2.652,10604
7.167,-3.080,10604
7.168,-3.220,10604
7.169,-3.067,10604
7.170,-2.703,10604
7.171,-2.175,10604
7.172,-1.522,10604
7.173,-0.738,10604
7.174,0.207,10604
7.175,1.143,10289
7.176,1.900,10289
7.177,2.373,10289
7.178,2.538,10289
7.179,2.353,10289
7.180,1.248,10289
7.181,0.700,10289
7.182,-0.087,10289
7.183,-1.025,10289
7.184,-1.965,9950
7.185,-2.670,9950
7.186,-3.087,9950
7.187,-3.215,9950
7.188,-3.060,9950
7.189,-2.685,9950
7.190,-2.147,9950
7.191,-1.492,9950
7.192,-0.708,9950
7.193,0.285,9950
7.194,1.155,9625
7.195,1.900,9625
7.196,2.357,9625
7.197,2.507,9625
7.198,2.317,9625
7.199,1.897,9625
7.200,0.557,9625
7.201,-0.113,9625
7.202,-1.050,9625
7.203,-1.968,9473
7.204,-2.667,9473
7.205,-3.067,9473
7.206,-3.183,9473
7.207,-3.030,9473
7.208,-2.623,9473
7.209,-2.123,9473
7.210,-1.470,9473
7.211,-0.688,9473
7.212,0.268,9473
7.213,1.192,9461
7.214,1.920,9461
7.215,2.373,9461
7.216,2.515,9461
7.217,2.333,9461
7.218,1.903,9461
7.219,1.333,9461
7.220,-0.263,9461
7.221,-1.062,9461
7.222,-2.007,9652
7.223,-2.817,9652
7.224,-3.138,9652
7.225,-3.232,9652
7.226,-3.072,9652
7.227,-2.700,9652
7.228,-2.163,9652
7.229,-1.502,9652
7.230,-0.710,9652
7.231,0.237,9652
7.232,1.173,9903
7.233,1.910,9903
7.234,2.373,9903
7.235,2.510,9903
7.236,2.317,9903
7.237,1.887,9903
7.238,1.317,9903
7.239,0.635,9903
7.240,-1.462,10141
7.241,-2.790,10141
7.242,-3.140,10141
7.243,-3.263,10141
7.244,-3.098,10141
7.245,-2.728,10141
7.246,-2.175,10141
7.247,-1.512,10141
7.248,-0.710,10141
7.249,0.247,10141
7.250,1.180,10362
7.251,1.913,10362
7.252,2.373,10362
7.253,2.513,10362
7.254,2.317,10362
7.255,1.887,10362
7.256,1.323,10362
7.257,0.635,10362
7.258,-0.142,10362
7.259,-1.123,10362
7.260,-2.820,10577
7.261,-3.270,10577
7.262,-3.070,10577
7.263,-2.708,10577
7.264,-2.150,10577
7.265,-1.485,10577
7.266,-0.670,10577
7.267,0.302,10577
7.268,1.230,10680
7.269,1.988,10680
7.270,2.453,10680
7.271,2.598,10680
7.272,2.377,10680
7.273,1.933,10680
7.274,1.340,10680
7.275,0.657,10680
7.276,-0.163,10680
7.277,-1.135,10680
7.278,-2.090,10670
7.279,-2.783,10670
7.280,-3.268,10670
7.281,-3.103,10670
7.282,-2.703,10670
7.283,-2.138,10670
7.284,-1.458,10670
7.285,-0.623,10670
7.286,0.355,10670
7.287,1.302,10568
7.288,2.072,10568
7.289,2.500,10568
7.290,2.632,10568
7.291,2.413,10568
7.292,1.948,10568
7.293,1.353,10568
7.294,0.627,10568
7.295,-0.177,10568
7.296,-1.163,10568
7.297,-2.123,10411
7.298,-2.828,10411
7.299,-3.228,10411
7.300,-3.092,10411
7.301,-2.643,10411
7.302,-2.172,10411
7.303,-1.488,10411
7.304,-0.652,10411
7.305,0.347,10411
7.306,1.298,10228
7.307,2.030,10228
7.308,2.487,10228
7.309,2.607,10228
7.310,2.357,10228
7.311,1.903,10228
7.312,1.345,10228
7.313,0.657,10228
7.314,-0.043,10228
7.315,-1.245,10228
7.316,-2.175,10089
7.317,-3.265,10089
7.318,-3.333,10089
7.319,-3.143,10089
7.320,-2.042,10089
7.321,-1.460,10089
7.322,-0.595,10089
7.323,0.398,10089
7.324,1.367,10011
7.325,2.127,10011
7.326,2.598,10011
7.327,2.703,10011
7.328,2.458,10011
7.329,1.972,10011
7.330,1.347,10011
7.331,0.625,10011
7.332,-0.212,10011
7.333,-1.212,10011
7.334,-2.163,9888
7.335,-2.857,9888
7.336,-3.248,9888
7.337,-3.333,9888
7.338,-3.138,9888
7.339,-2.732,9888
7.340,-1.327,9888
7.341,-0.603,9888
7.342,0.398,9888
7.343,1.357,9767
7.344,2.103,9767
7.345,2.550,9767
7.346,2.650,9767
7.347,2.422,9767
7.348,1.952,9767
7.349,1.333,9767
7.350,0.625,9767
7.351,-0.217,9767
7.352,-1.218,9767
7.353,-2.183,9650
7.354,-2.890,9650
7.355,-3.277,9650
7.356,-3.373,9650
7.357,-3.170,9650
7.358,-2.748,9650
7.359,-2.163,9650
7.360,-0.450,9650
7.361,0.398,9650
7.362,1.357,9555
7.363,2.107,9555
7.364,2.583,9555
7.365,2.700,9555
7.366,2.460,9555
7.367,1.978,9555
7.368,1.353,9555
7.369,0.637,9555
7.370,-0.212,9555
7.371,-1.222,9555
7.372,-2.183,9562
7.373,-2.882,9562
7.374,-3.268,9562
7.375,-3.362,9562
7.376,-3.152,9562
7.377,-2.735,9562
7.378,-2.143,9562
7.379,-1.445,9562
7.380,0.595,9562
7.381,1.383,9650
7.382,2.118,9650
7.383,2.550,9650
7.384,2.658,9650
7.385,2.377,9650
7.386,1.913,9650
7.387,1.302,9650
7.388,0.583,9650
7.389,-0.265,9650
7.390,-1.290,9650
7.391,-2.223,9770
7.392,-2.930,9770
7.393,-3.288,9770
7.394,-3.362,9770
7.395,-3.140,9770
7.396,-2.705,9770
7.397,-2.110,9770
7.398,-1.397,9770
7.399,-0.537,9770
7.400,1.567,9877
7.401,2.612,9877
7.402,2.697,9877
7.403,2.438,9877
7.404,1.948,9877
7.405,1.325,9877
7.406,0.600,9877
7.407,-0.250,9877
7.408,-1.258,9877
7.409,-2.208,9877
7.410,-2.885,9962
7.411,-3.263,9962
7.412,-3.322,9962
7.413,-3.100,9962
7.414,-2.667,9962
7.415,-2.062,9962
7.416,-1.365,9962
7.417,-0.502,9962
7.418,0.510,9962
7.419,1.455,9962
7.420,2.650,10025
7.421,2.413,10025
7.422,1.933,10025
7.423,1.298,10025
7.424,0.580,10025
7.425,-0.285,10025
7.426,-1.302,10025
7.427,-2.243,10025
7.428,-2.908,10089
7.429,-3.292,10089
7.430,-3.365,10089
7.431,-3.138,10089
7.432,-2.705,10089
7.433,-2.115,10089
