Czas(s),EKG_Surowe(mV),PPG_Surowe(ADC)
0.592,2.050,3120
0.596,1.968,3120
0.600,1.625,3120
0.604,1.093,3120
0.608,0.445,3120
0.612,-0.270,3112
0.616,-0.988,3112
0.620,-1.673,3112
0.624,-2.252,3112
0.628,-2.623,3112
0.632,-2.770,3112
0.636,-2.688,3112
0.640,-1.742,3112
0.644,-1.202,3112
0.648,-0.522,3123
0.652,0.203,3123
0.656,0.887,3123
0.660,1.482,3123
0.664,1.867,3123
0.668,2.030,3123
0.672,1.940,3123
0.676,1.613,3123
0.680,1.073,3123
0.684,0.435,3123
0.688,-0.242,3123
0.692,-0.968,3133
0.696,-1.688,3133
0.700,-2.257,3133
0.704,-2.627,3133
0.708,-2.772,3133
0.712,-2.688,3133
0.716,-2.368,3133
0.720,-1.085,3133
0.724,-0.525,3133
0.728,0.188,3118
0.732,0.892,3118
0.736,1.488,3118
0.740,1.873,3118
0.744,2.050,3118
0.748,1.970,3118
0.752,1.637,3118
0.756,1.105,3118
0.760,0.460,3118
0.764,-0.223,3118
0.768,-0.943,3134
0.772,-1.653,3134
0.776,-2.217,3134
0.780,-2.600,3134
0.784,-2.748,3134
0.788,-2.667,3134
0.792,-2.368,3134
0.796,-1.860,3134
0.800,-0.420,3117
0.804,0.875,3117
0.808,1.475,3117
0.812,1.873,3117
0.816,2.053,3117
0.820,1.978,3117
0.824,1.655,3117
0.828,1.115,3117
0.832,0.470,3117
0.836,-0.207,3117
0.840,-0.922,3136
0.844,-1.627,3136
0.848,-2.208,3136
0.852,-2.585,3136
0.856,-2.737,3136
0.860,-2.667,3136
0.864,-2.355,3136
0.868,-1.853,3136
0.872,-1.202,3136
0.876,-0.520,3136
0.880,1.005,3109
0.884,1.887,3109
0.888,2.055,3109
0.892,1.978,3109
0.896,1.647,3109
0.900,1.113,3109
0.904,0.468,3109
0.908,-0.223,3109
0.912,-0.938,3103
0.916,-1.655,3103
0.920,-2.243,3103
0.924,-2.620,3103
0.928,-2.777,3103
0.932,-2.697,3103
0.936,-2.382,3103
0.940,-1.865,3103
0.944,-1.212,3103
0.948,-0.522,3103
0.952,0.198,3102
0.956,0.900,3102
0.960,1.972,3102
0.964,2.110,3102
0.968,2.027,3102
0.972,1.708,3102
0.976,1.185,3102
0.980,0.542,3102
0.984,-0.163,3102
0.988,-0.892,3109
0.992,-1.643,3109
0.996,-2.208,3109
1.000,-2.610,3109
1.004,-2.772,3109
1.008,-2.708,3109
1.012,-2.417,3109
1.016,-1.927,3109
1.020,-1.265,3109
1.024,-0.585,3109
1.028,0.135,3113
1.032,0.838,3113
1.036,1.433,3113
1.040,2.038,3113
1.044,1.972,3113
1.048,1.647,3113
1.052,1.133,3113
1.056,0.500,3113
1.060,-0.193,3113
1.064,-0.907,3108
1.068,-1.623,3108
1.072,-2.192,3108
1.076,-2.590,3108
1.080,-2.752,3108
1.084,-2.692,3108
1.088,-2.385,3108
1.092,-1.903,3108
1.096,-1.258,3108
1.100,-0.580,3108
1.104,0.133,3125
1.108,0.835,3125
1.112,1.425,3125
1.116,1.847,3125
1.120,1.942,3125
1.124,1.667,3125
1.128,1.157,3125
1.132,0.525,3125
1.136,-0.168,3125
1.140,-0.882,3121
1.144,-1.603,3121
1.148,-2.183,3121
1.152,-2.578,3121
1.156,-2.748,3121
1.160,-2.692,3121
1.164,-2.402,3121
1.168,-1.920,3121
1.172,-1.262,3121
1.176,-0.588,3121
1.180,0.117,3128
1.184,0.828,3128
1.188,1.420,3128
1.192,1.847,3128
1.196,2.033,3128
1.200,1.597,3128
1.204,1.165,3128
1.208,0.537,3128
1.212,-0.142,3128
1.216,-0.863,3136
1.220,-1.577,3136
1.224,-2.170,3136
1.228,-2.567,3136
1.232,-2.732,3136
1.236,-2.675,3136
1.240,-2.382,3136
1.244,-1.895,3136
1.248,-1.258,3136
1.252,-0.588,3136
1.256,0.117,3131
1.260,0.823,3131
1.264,1.415,3131
1.268,1.823,3131
1.272,2.013,3131
1.276,1.958,3131
1.280,1.022,3131
1.284,0.448,3131
1.288,-0.203,3131
1.292,-0.975,3130
1.296,-1.637,3130
1.300,-2.223,3130
1.304,-2.620,3130
1.308,-2.788,3130
1.312,-2.732,3130
1.316,-2.445,3130
1.320,-1.952,3130
1.324,-1.315,3130
1.328,-0.623,3130
1.332,0.100,3120
1.336,0.797,3120
1.340,1.423,3120
1.344,1.850,3120
1.348,2.047,3120
1.352,1.998,3120
1.356,1.698,3120
1.360,0.448,3120
1.364,-0.122,3120
1.368,-0.843,3154
1.372,-1.567,3154
1.376,-2.163,3154
1.380,-2.572,3154
1.384,-2.752,3154
1.388,-2.723,3154
1.392,-2.430,3154
1.396,-1.950,3154
1.400,-1.327,3154
1.404,-0.650,3154
1.408,0.065,3141
1.412,0.767,3141
1.416,1.377,3141
1.420,1.808,3141
1.424,1.998,3141
1.428,1.972,3141
1.432,1.667,3141
1.436,1.173,3141
1.440,-0.258,3141
1.444,-0.858,3142
1.448,-1.575,3142
1.452,-2.180,3142
1.456,-2.587,3142
1.460,-2.765,3142
1.464,-2.728,3142
1.468,-2.442,3142
1.472,-1.968,3142
1.476,-1.337,3142
1.480,-0.647,3142
1.484,0.068,3130
1.488,0.775,3130
1.492,1.383,3130
1.496,1.810,3130
1.500,1.998,3130
1.504,1.968,3130
1.508,1.663,3130
1.512,1.170,3130
1.516,0.540,3130
1.520,-0.983,3141
1.524,-2.165,3141
1.528,-2.570,3141
1.532,-2.743,3141
1.536,-2.697,3141
1.540,-2.420,3141
1.544,-1.945,3141
1.548,-1.312,3141
1.552,-0.623,3141
1.556,0.077,3122
1.560,0.772,3122
1.564,1.385,3122
1.568,1.815,3122
1.572,2.022,3122
1.576,1.982,3122
1.580,1.698,3122
1.584,1.188,3122
1.588,0.555,3122
1.592,-0.128,3122
1.596,-0.850,3112
1.600,-2.295,3112
1.604,-2.610,3112
1.608,-2.780,3112
1.612,-2.743,3112
1.616,-2.422,3112
1.620,-1.978,3112
1.624,-1.340,3112
1.628,-0.652,3112
1.632,0.058,3118
1.636,0.760,3118
1.640,1.383,3118
1.644,1.820,3118
1.648,2.022,3118
1.652,1.998,3118
1.656,1.702,3118
1.660,1.198,3118
1.664,0.570,3118
1.668,-0.113,3118
1.672,-0.840,3126
1.676,-1.558,3126
1.680,-2.658,3126
1.684,-2.780,3126
1.688,-2.735,3126
1.692,-2.422,3126
1.696,-1.982,3126
1.700,-1.353,3126
1.704,-0.665,3126
1.708,0.052,3126
1.712,0.748,3111
1.716,1.387,3111
1.720,1.827,3111
1.724,2.027,3111
1.728,1.998,3111
1.732,1.698,3111
1.736,1.192,3111
1.740,0.568,3111
1.744,-0.107,3111
1.748,-0.858,3126
1.752,-1.558,3126
1.756,-2.163,3126
1.760,-2.777,3126
1.764,-2.743,3126
1.768,-2.447,3126
1.772,-1.992,3126
1.776,-1.367,3126
1.780,-0.667,3126
1.784,0.048,3126
1.788,0.745,3111
1.792,1.387,3111
1.796,1.817,3111
1.800,2.022,3111
1.804,1.992,3111
1.808,1.700,3111
1.812,1.198,3111
1.816,0.580,3111
1.820,-0.102,3111
1.824,-0.823,3111
1.828,-1.528,3106
1.832,-2.145,3106
1.836,-2.567,3106
1.840,-2.703,3106
1.844,-2.462,3106
1.848,-1.988,3106
1.852,-1.365,3106
1.856,-0.667,3106
1.860,0.048,3106
1.864,0.743,3105
1.868,1.387,3105
1.872,1.827,3105
1.876,2.050,3105
1.880,2.033,3105
1.884,1.742,3105
1.888,1.252,3105
1.892,0.623,3105
1.896,-0.058,3105
1.900,-0.772,3105
1.904,-1.488,3110
1.908,-2.125,3110
1.912,-2.538,3110
1.916,-2.743,3110
1.920,-2.380,3110
1.924,-1.933,3110
1.928,-1.353,3110
1.932,-0.662,3110
1.936,0.048,3110
1.940,0.738,3112
1.944,1.377,3112
1.948,1.815,3112
1.952,2.027,3112
1.956,2.007,3112
1.960,1.715,3112
1.964,1.225,3112
1.968,0.593,3112
1.972,-0.095,3112
1.976,-0.818,3112
1.980,-1.522,3119
1.984,-2.132,3119
1.988,-2.538,3119
1.992,-2.732,3119
1.996,-2.705,3119
2.000,-1.857,3119
2.004,-1.333,3119
2.008,-0.623,3119
2.012,0.077,3119
2.016,0.790,3115
2.020,1.433,3115
2.024,1.867,3115
2.028,2.078,3115
2.032,2.058,3115
2.036,1.748,3115
2.040,1.240,3115
2.044,0.595,3115
2.048,-0.100,3115
2.052,-0.848,3115
2.056,-1.567,3109
2.060,-2.208,3109
2.064,-2.630,3109
2.068,-2.825,3109
2.072,-2.792,3109
2.076,-2.515,3109
2.080,-1.298,3109
2.084,-0.647,3109
2.088,0.025,3109
2.092,0.738,3121
2.096,1.387,3121
2.100,1.833,3121
2.104,2.050,3121
2.108,2.033,3121
2.112,1.738,3121
2.116,1.238,3121
2.120,0.608,3121
2.124,-0.087,3121
2.128,-0.815,3121
2.132,-1.530,3113
2.136,-2.188,3113
2.140,-2.587,3113
2.144,-2.777,3113
2.148,-2.763,3113
2.152,-2.482,3113
2.156,-2.010,3113
2.160,-0.547,3113
2.164,0.102,3113
2.168,0.782,3134
2.172,1.430,3134
2.176,1.875,3134
2.180,2.103,3134
2.184,2.075,3134
2.188,1.790,3134
2.192,1.272,3134
2.196,0.637,3134
2.200,-0.062,3134
2.204,-0.782,3134
2.208,-1.510,3128
2.212,-2.152,3128
2.216,-2.587,3128
2.220,-2.777,3128
2.224,-2.752,3128
2.228,-2.480,3128
2.232,-2.007,3128
2.236,-1.377,3128
2.240,0.147,3128
2.244,0.772,3157
2.248,1.390,3157
2.252,1.845,3157
2.256,2.060,3157
2.260,2.047,3157
2.264,1.758,3157
2.268,1.265,3157
2.272,0.637,3157
2.276,-0.052,3157
2.280,-0.777,3157
2.284,-1.502,3120
2.288,-2.163,3120
2.292,-2.607,3120
2.296,-2.808,3120
2.300,-2.800,3120
2.304,-2.530,3120
2.308,-2.062,3120
2.312,-1.427,3120
2.316,-0.728,3120
2.320,0.833,3138
2.324,1.835,3138
2.328,2.062,3138
2.332,2.058,3138
2.336,1.778,3138
2.340,1.270,3138
2.344,0.635,3138
2.348,-0.052,3138
2.352,-0.772,3138
2.356,-1.488,3130
2.360,-2.132,3130
2.364,-2.580,3130
2.368,-2.783,3130
2.372,-2.777,3130
2.376,-2.510,3130
2.380,-2.050,3130
2.384,-1.417,3130
2.388,-0.720,3130
2.392,-0.007,3130
2.396,0.718,3134
2.400,1.890,3134
2.404,2.062,3134
2.408,2.055,3134
2.412,1.782,3134
2.416,1.308,3134
2.420,0.667,3134
2.424,-0.033,3134
2.428,-0.755,3134
2.432,-1.480,3128
2.436,-2.132,3128
2.440,-2.572,3128
2.444,-2.768,3128
2.448,-2.768,3128
2.452,-2.505,3128
2.456,-2.035,3128
2.460,-1.410,3128
2.464,-0.703,3128
2.468,0.030,3128
2.472,0.738,3121
2.476,1.395,3121
2.480,2.100,3121
2.484,2.062,3121
2.488,1.785,3121
2.492,1.252,3121
2.496,0.670,3121
2.500,-0.028,3121
2.504,-0.752,3121
2.508,-1.468,3138
2.512,-2.125,3138
2.516,-2.562,3138
2.520,-2.768,3138
2.524,-2.743,3138
2.528,-2.493,3138
2.532,-2.027,3138
2.536,-1.393,3138
2.540,-0.693,3138
2.544,0.043,3138
2.548,0.770,3129
2.552,1.413,3129
2.556,1.867,3129
2.560,2.062,3129
2.564,1.812,3129
2.568,1.325,3129
2.572,0.672,3129
2.576,-0.043,3129
2.580,-0.772,3129
2.584,-1.508,3110
2.588,-2.172,3110
2.592,-2.620,3110
2.596,-2.822,3110
2.600,-2.820,3110
2.604,-2.567,3110
2.608,-2.103,3110
2.612,-1.462,3110
2.616,-0.750,3110
2.620,-0.030,3110
2.624,0.698,3130
2.628,1.353,3130
2.632,1.825,3130
2.636,2.067,3130
2.640,1.728,3130
2.644,1.270,3130
2.648,0.682,3130
2.652,-0.018,3130
2.656,-0.738,3130
2.660,-1.460,3114
2.664,-2.123,3114
2.668,-2.545,3114
2.672,-2.763,3114
2.676,-2.770,3114
2.680,-2.507,3114
2.684,-2.055,3114
2.688,-1.423,3114
2.692,-0.730,3114
2.696,-0.013,3114
2.700,0.713,3126
2.704,1.373,3126
2.708,1.833,3126
2.712,2.072,3126
2.716,2.072,3126
2.720,1.222,3126
2.724,0.693,3126
2.728,-0.022,3126
2.732,-0.743,3126
2.736,-1.470,3126
2.740,-2.120,3123
2.744,-2.583,3123
2.748,-2.788,3123
2.752,-2.792,3123
2.756,-2.545,3123
2.760,-2.098,3123
2.764,-1.470,3123
2.768,-0.765,3123
2.772,-0.043,3123
2.776,0.688,3123
2.780,1.340,3116
2.784,1.823,3116
2.788,2.058,3116
2.792,2.058,3116
2.796,1.790,3116
2.800,0.568,3116
2.804,-0.018,3116
2.808,-0.733,3116
2.812,-1.460,3116
2.816,-2.103,3119
2.820,-2.572,3119
2.824,-2.783,3119
2.828,-2.790,3119
2.832,-2.535,3119
2.836,-2.095,3119
2.840,-1.472,3119
2.844,-0.775,3119
2.848,-0.058,3119
2.852,0.662,3119
2.856,1.317,3127
2.860,1.815,3127
2.864,2.053,3127
2.868,2.062,3127
2.872,1.812,3127
2.876,1.337,3127
2.880,-0.098,3127
2.884,-0.723,3127
2.888,-1.445,3127
2.892,-2.092,3118
2.896,-2.542,3118
2.900,-2.772,3118
2.904,-2.777,3118
2.908,-2.533,3118
2.912,-2.053,3118
2.916,-1.462,3118
2.920,-0.750,3118
2.924,-0.045,3118
2.928,0.688,3118
2.932,1.343,3110
2.936,1.833,3110
2.940,2.075,3110
2.944,2.092,3110
2.948,1.827,3110
2.952,1.347,3110
2.956,0.708,3110
2.960,-0.828,3110
2.964,-1.427,3110
2.968,-2.090,3101
2.972,-2.538,3101
2.976,-2.763,3101
2.980,-2.763,3101
2.984,-2.507,3101
2.988,-2.060,3101
2.992,-1.442,3101
2.996,-0.745,3101
3.000,-0.043,3101
3.004,0.688,3101
3.008,1.343,3120
3.012,1.833,3120
3.016,2.078,3120
3.020,2.107,3120
3.024,1.835,3120
3.028,1.373,3120
3.032,0.730,3120
3.036,0.028,3120
3.040,-1.542,3120
3.044,-2.103,3123
3.048,-2.538,3123
3.052,-2.768,3123
3.056,-2.770,3123
3.060,-2.518,3123
3.064,-2.087,3123
3.068,-1.472,3123
3.072,-0.772,3123
3.076,-0.062,3123
3.080,0.672,3123
3.084,1.333,3159
3.088,1.820,3159
3.092,2.067,3159
3.096,2.095,3159
3.100,1.833,3159
3.104,1.377,3159
3.108,0.745,3159
3.112,0.058,3159
3.116,-0.685,3159
3.120,-2.152,3117
3.124,-2.763,3117
3.128,-2.772,3117
3.132,-2.533,3117
3.136,-2.092,3117
3.140,-1.472,3117
3.144,-0.775,3117
3.148,-0.062,3117
3.152,0.662,3117
3.156,1.327,3117
3.160,1.820,3117
3.164,2.078,3117
3.168,2.107,3117
3.172,1.853,3117
3.176,1.383,3117
3.180,0.748,3117
3.184,0.060,3117
3.188,-0.672,3117
3.192,-1.405,3117
3.196,-2.058,3140
3.200,-2.783,3140
3.204,-2.780,3140
3.208,-2.562,3140
3.212,-2.112,3140
3.216,-1.500,3140
3.220,-0.807,3140
3.224,-0.085,3140
3.228,0.632,3140
3.232,1.305,3134
3.236,1.805,3134
3.240,2.055,3134
3.244,2.078,3134
3.248,1.833,3134
3.252,1.373,3134
3.256,0.748,3134
3.260,0.062,3134
3.264,-0.667,3134
3.268,-1.395,3134
3.272,-2.047,3129
3.276,-2.518,3129
3.280,-2.763,3129
3.284,-2.498,3129
3.288,-2.107,3129
3.292,-1.450,3129
3.296,-0.812,3129
3.300,-0.060,3129
3.304,0.623,3129
3.308,1.272,3137
3.312,1.792,3137
3.316,2.053,3137
3.320,2.078,3137
3.324,1.830,3137
3.328,1.385,3137
3.332,0.757,3137
3.336,0.070,3137
3.340,-0.665,3137
3.344,-1.393,3137
3.348,-2.050,3137
3.352,-2.518,3137
3.356,-2.763,3137
3.360,-2.495,3137
3.364,-2.123,3137
3.368,-1.502,3137
3.372,-0.818,3137
3.376,-0.090,3137
3.380,0.632,3137
3.384,1.302,3135
3.388,1.812,3135
3.392,2.070,3135
3.396,2.112,3135
3.400,1.873,3135
3.404,1.413,3135
3.408,0.777,3135
3.412,0.095,3135
3.416,-0.642,3135
3.420,-1.375,3135
3.424,-2.027,3116
3.428,-2.515,3116
3.432,-2.772,3116
3.436,-2.803,3116
3.440,-2.060,3116
3.444,-1.550,3116
3.448,-0.858,3116
3.452,-0.138,3116
3.456,0.583,3116
3.460,1.245,3126
3.464,1.750,3126
3.468,2.020,3126
3.472,2.070,3126
3.476,1.853,3126
3.480,1.400,3126
3.484,0.787,3126
3.488,0.110,3126
3.492,-0.613,3126
3.496,-1.343,3126
3.500,-2.010,3139
3.504,-2.500,3139
3.508,-2.763,3139
3.512,-2.788,3139
3.516,-2.578,3139
3.520,-1.413,3139
3.524,-0.843,3139
3.528,-0.125,3139
3.532,0.610,3139
3.536,1.295,3131
3.540,1.798,3131
3.544,2.062,3131
3.548,2.098,3131
3.552,1.860,3131
3.556,1.397,3131
3.560,0.770,3131
3.564,0.068,3131
3.568,-0.670,3131
3.572,-1.403,3131
3.576,-2.055,3122
3.580,-2.567,3122
3.584,-2.805,3122
3.588,-2.833,3122
3.592,-2.620,3122
3.596,-2.185,3122
3.600,-0.748,3122
3.604,-0.163,3122
3.608,0.578,3122
3.612,1.258,3100
3.616,1.785,3100
3.620,2.062,3100
3.624,2.127,3100
3.628,1.893,3100
3.632,1.438,3100
3.636,0.825,3100
3.640,0.133,3100
3.644,-0.613,3100
3.648,-1.343,3100
3.652,-2.018,3128
3.656,-2.510,3128
3.660,-2.770,3128
3.664,-2.808,3128
3.668,-2.592,3128
3.672,-2.160,3128
3.676,-1.542,3128
3.680,0.013,3128
3.684,0.600,3128
3.688,1.312,3107
3.692,1.808,3107
3.696,2.067,3107
3.700,2.127,3107
3.704,1.893,3107
3.708,1.455,3107
3.712,0.828,3107
3.716,0.133,3107
3.720,-0.610,3107
3.724,-1.333,3107
3.728,-2.007,3129
3.732,-2.510,3129
3.736,-2.783,3129
3.740,-2.817,3129
3.744,-2.615,3129
3.748,-2.183,3129
3.752,-1.575,3129
3.756,-0.880,3129
3.760,0.690,3129
3.764,1.272,3100
3.768,1.805,3100
3.772,2.072,3100
3.776,2.132,3100
3.780,1.903,3100
3.784,1.458,3100
3.788,0.833,3100
3.792,0.138,3100
3.796,-0.593,3100
3.800,-1.337,3100
3.804,-2.007,3100
3.808,-2.507,3131
3.812,-2.783,3131
3.816,-2.825,3131
3.820,-2.620,3131
3.824,-2.192,3131
3.828,-1.603,3131
3.832,-0.892,3131
3.836,-0.172,3131
3.840,1.353,3118
3.844,2.092,3118
3.848,2.138,3118
3.852,1.910,3118
3.856,1.470,3118
3.860,0.853,3118
3.864,0.155,3118
3.868,-0.573,3118
3.872,-1.312,3118
3.876,-1.995,3118
3.880,-2.500,3155
3.884,-2.777,3155
3.888,-2.822,3155
3.892,-2.618,3155
3.896,-2.205,3155
3.900,-1.603,3155
3.904,-0.897,3155
3.908,-0.182,3155
3.912,0.547,3155
3.916,1.222,3155
3.920,2.067,3109
3.924,1.867,3109
3.928,1.452,3109
3.932,0.848,3109
3.936,0.152,3109
3.940,-0.575,3109
3.944,-1.312,3109
3.948,-1.982,3109
3.952,-2.485,3104
3.956,-2.752,3104
3.960,-2.803,3104
3.964,-2.607,3104
3.968,-2.180,3104
3.972,-1.573,3104
3.976,-0.882,3104
3.980,-0.163,3104
3.984,0.578,3104
3.988,1.258,3104
3.992,1.788,3118
3.996,2.098,3118
4.000,1.857,3118
4.004,1.468,3118
4.008,0.838,3118
4.012,0.138,3118
4.016,-0.585,3118
4.020,-1.337,3118
4.024,-2.013,3118
4.028,-2.513,3103
4.032,-2.803,3103
4.036,-2.842,3103
4.040,-2.638,3103
4.044,-2.220,3103
4.048,-1.617,3103
4.052,-0.907,3103
4.056,-0.203,3103
4.060,0.537,3103
4.064,1.215,3103
4.068,1.750,3128
4.072,2.078,3128
4.076,2.138,3128
4.080,1.395,3128
4.084,0.887,3128
4.088,0.198,3128
4.092,-0.573,3128
4.096,-1.258,3128
4.100,-1.927,3128
4.104,-2.442,3111
4.108,-2.730,3111
4.112,-2.780,3111
4.116,-2.603,3111
4.120,-2.190,3111
4.124,-1.617,3111
4.128,-0.930,3111
4.132,-0.223,3111
4.136,0.502,3111
4.140,1.180,3111
4.144,1.710,3108
4.148,2.018,3108
4.152,2.070,3108
4.156,1.875,3108
4.160,0.748,3108
4.164,0.182,3108
4.168,-0.532,3108
4.172,-1.235,3108
4.176,-1.925,3108
4.180,-2.428,3119
4.184,-2.708,3119
4.188,-2.777,3119
4.192,-2.612,3119
4.196,-2.208,3119
4.200,-1.625,3119
4.204,-0.943,3119
4.208,-0.250,3119
4.212,0.463,3119
4.216,1.140,3119
4.220,1.670,3122
4.224,1.985,3122
4.228,2.058,3122
4.232,1.867,3122
4.236,1.468,3122
4.240,0.102,3122
4.244,-0.497,3122
4.248,-1.202,3122
4.252,-1.873,3122
4.256,-2.382,3132
4.260,-2.683,3132
4.264,-2.750,3132
4.268,-2.592,3132
4.272,-2.188,3132
4.276,-1.627,3132
4.280,-0.948,3132
4.284,-0.263,3132
4.288,0.458,3132
4.292,1.113,3132
4.296,1.650,3135
4.300,1.972,3135
4.304,2.038,3135
4.308,1.857,3135
4.312,1.438,3135
4.316,0.860,3135
4.320,-0.662,3135
4.324,-1.242,3135
4.328,-1.873,3135
4.332,-2.413,3134
4.336,-2.688,3134
4.340,-2.513,3134
4.344,-2.132,3134
4.348,-1.567,3134
4.352,-0.912,3134
4.356,-0.242,3134
4.360,0.448,3134
4.364,1.077,3134
4.368,1.593,3118
4.372,1.887,3118
4.376,1.958,3118
4.380,1.758,3118
4.384,1.357,3118
4.388,0.782,3118
4.392,0.128,3118
4.396,-0.547,3118
4.400,-2.002,3118
4.404,-2.422,3146
4.408,-2.670,3146
4.412,-2.495,3146
4.416,-2.132,3146
4.420,-1.562,3146
4.424,-0.925,3146
4.428,-0.253,3146
4.432,0.427,3146
4.436,1.060,3146
4.440,1.558,3121
4.444,1.847,3121
4.448,1.903,3121
4.452,1.730,3121
4.456,1.327,3121
4.460,0.780,3121
4.464,0.172,3121
4.468,-0.497,3121
4.472,-1.163,3121
4.476,-1.782,3121
4.480,-2.578,3143
4.484,-2.018,3143
4.488,-1.495,3143
4.492,-0.868,3143
4.496,-0.223,3143
4.500,0.422,3143
4.504,1.038,3143
4.508,1.530,3128
4.512,1.802,3128
4.516,1.860,3128
4.520,1.680,3128
4.524,1.308,3128
4.528,0.767,3128
4.532,0.147,3128
4.536,-0.502,3128
4.540,-1.163,3128
4.544,-1.772,3128
4.548,-2.248,3139
4.552,-2.500,3139
4.556,-2.567,3139
4.560,-1.968,3139
4.564,-1.465,3139
4.568,-0.892,3139
4.572,-0.253,3139
4.576,0.390,3139
4.580,1.008,3139
4.584,1.490,3110
4.588,1.755,3110
4.592,1.817,3110
4.596,1.647,3110
4.600,1.258,3110
4.604,0.733,3110
4.608,0.133,3110
4.612,-0.507,3110
4.616,-1.153,3110
4.620,-1.742,3110
4.624,-2.205,3124
4.628,-2.458,3124
4.632,-2.502,3124
4.636,-2.342,3124
4.640,-1.377,3124
4.644,-0.865,3124
4.648,-0.247,3124
4.652,0.380,3124
4.656,0.980,3124
4.660,1.452,3123
4.664,1.715,3123
4.668,1.785,3123
4.672,1.625,3123
4.676,1.252,3123
4.680,0.743,3123
4.684,0.152,3123
4.688,-0.453,3123
4.692,-1.073,3123
4.696,-1.655,3123
4.700,-2.107,3125
4.704,-2.368,3125
4.708,-2.428,3125
4.712,-2.285,3125
4.716,-1.942,3125
4.720,-0.762,3125
4.724,-0.260,3125
4.728,0.357,3125
4.732,0.940,3125
4.736,1.407,3125
4.740,1.663,3124
4.744,1.732,3124
4.748,1.583,3124
4.752,1.228,3124
4.756,0.738,3124
4.760,0.158,3124
4.764,-0.427,3124
4.768,-1.052,3124
4.772,-1.623,3124
4.776,-2.062,3124
4.780,-2.328,3125
4.784,-2.348,3125
4.788,-2.252,3125
4.792,-1.903,3125
4.796,-1.415,3125
4.800,-0.175,3125
4.804,0.340,3125
4.808,0.927,3125
4.812,1.335,3125
4.816,1.593,3127
4.820,1.667,3127
