Czas(s),EKG_Surowe(mV),PPG_Surowe(ADC)
12.069,-0.203,-14575
12.070,-0.211,-14575
12.071,-0.226,-14575
12.072,-0.246,-14575
12.073,-0.261,-14564
12.074,-0.270,-14564
12.075,-0.273,-14564
12.076,-0.271,-14564
12.077,-0.269,-14564
12.078,-0.263,-14564
12.079,-0.256,-14564
12.080,-0.234,-14564
12.081,-0.231,-14564
12.082,-0.231,-14543
12.083,-0.234,-14543
12.084,-0.244,-14543
12.085,-0.254,-14543
12.086,-0.264,-14543
12.087,-0.276,-14543
12.088,-0.290,-14543
12.089,-0.294,-14543
12.090,-0.294,-14543
12.091,-0.282,-14543
12.092,-0.256,-14529
12.093,-0.216,-14529
12.094,-0.174,-14529
12.095,-0.106,-14529
12.096,-0.034,-14529
12.097,0.052,-14529
12.098,0.149,-14529
12.099,0.256,-14529
12.100,0.499,-14529
12.101,0.594,-14523
12.102,0.715,-14523
12.103,0.829,-14523
12.104,0.949,-14523
12.105,1.076,-14523
12.106,1.211,-14523
12.107,1.365,-14523
12.108,1.526,-14523
12.109,1.691,-14523
12.110,1.866,-14523
12.111,2.025,-14562
12.112,2.159,-14562
12.113,2.256,-14562
12.114,2.314,-14562
12.115,2.326,-14562
12.116,2.294,-14562
12.117,2.215,-14562
12.118,2.116,-14562
12.119,1.991,-14562
12.120,1.634,-14501
12.121,1.268,-14501
12.122,1.074,-14501
12.123,0.874,-14501
12.124,0.684,-14501
12.125,0.494,-14501
12.126,0.311,-14501
12.127,0.150,-14501
12.128,0.015,-14501
12.129,-0.114,-14498
12.130,-0.211,-14498
12.131,-0.291,-14498
12.132,-0.356,-14498
12.133,-0.406,-14498
12.134,-0.436,-14498
12.135,-0.451,-14498
12.136,-0.461,-14498
12.137,-0.465,-14498
12.138,-0.469,-14498
12.139,-0.468,-14465
12.140,-0.464,-14465
12.141,-0.466,-14465
12.142,-0.468,-14465
12.143,-0.465,-14465
12.144,-0.464,-14465
12.145,-0.464,-14465
12.146,-0.456,-14465
12.147,-0.446,-14465
12.148,-0.444,-14476
12.149,-0.426,-14476
12.150,-0.405,-14476
12.151,-0.376,-14476
12.152,-0.354,-14476
12.153,-0.329,-14476
12.154,-0.294,-14476
12.155,-0.270,-14476
12.156,-0.255,-14476
12.157,-0.231,-14476
12.158,-0.216,-14467
12.159,-0.212,-14467
12.160,-0.223,-14467
12.161,-0.229,-14467
12.162,-0.244,-14467
12.163,-0.261,-14467
12.164,-0.281,-14467
12.165,-0.292,-14467
12.166,-0.301,-14467
12.167,-0.304,-14453
12.168,-0.305,-14453
12.169,-0.297,-14453
12.170,-0.291,-14453
12.171,-0.284,-14453
12.172,-0.271,-14453
12.173,-0.250,-14453
12.174,-0.231,-14453
12.175,-0.214,-14453
12.176,-0.203,-14453
12.177,-0.189,-14448
12.178,-0.185,-14448
12.179,-0.191,-14448
12.180,-0.210,-14448
12.181,-0.223,-14448
12.182,-0.246,-14448
12.183,-0.261,-14448
12.184,-0.270,-14448
12.185,-0.278,-14448
12.186,-0.286,-14463
12.187,-0.290,-14463
12.188,-0.286,-14463
12.189,-0.281,-14463
12.190,-0.271,-14463
12.191,-0.256,-14463
12.192,-0.244,-14463
12.193,-0.224,-14463
12.194,-0.212,-14463
12.195,-0.203,-14463
12.196,-0.194,-14445
12.197,-0.190,-14445
12.198,-0.195,-14445
12.199,-0.196,-14445
12.200,-0.211,-14445
12.201,-0.219,-14445
12.202,-0.226,-14445
12.203,-0.290,-14445
12.204,-0.241,-14445
12.205,-0.242,-14461
12.206,-0.246,-14461
12.207,-0.241,-14461
12.208,-0.230,-14461
12.209,-0.221,-14461
12.210,-0.214,-14461
12.211,-0.207,-14461
12.212,-0.201,-14461
12.213,-0.189,-14461
12.214,-0.176,-14461
12.215,-0.171,-14442
12.216,-0.161,-14442
12.217,-0.161,-14442
12.218,-0.161,-14442
12.219,-0.166,-14442
12.220,-0.190,-14442
12.221,-0.212,-14442
12.222,-0.221,-14442
12.223,-0.229,-14454
12.224,-0.245,-14454
12.225,-0.246,-14454
12.226,-0.246,-14454
12.227,-0.242,-14454
12.228,-0.230,-14454
12.229,-0.221,-14454
12.230,-0.204,-14454
12.231,-0.189,-14454
12.232,-0.174,-14454
12.233,-0.166,-14434
12.234,-0.163,-14434
12.235,-0.151,-14434
12.236,-0.151,-14434
12.237,-0.165,-14434
12.238,-0.171,-14434
12.239,-0.181,-14434
12.240,-0.205,-14434
12.241,-0.212,-14434
12.242,-0.221,-14434
12.243,-0.226,-14436
12.244,-0.229,-14436
12.245,-0.226,-14436
12.246,-0.215,-14436
12.247,-0.205,-14436
12.248,-0.194,-14436
12.249,-0.176,-14436
12.250,-0.160,-14436
12.251,-0.141,-14436
12.252,-0.134,-14436
12.253,-0.126,-14411
12.254,-0.126,-14411
12.255,-0.131,-14411
12.256,-0.144,-14411
12.257,-0.152,-14411
12.258,-0.171,-14411
12.259,-0.184,-14411
12.260,-0.212,-14411
12.261,-0.221,-14411
12.262,-0.225,-14421
12.263,-0.217,-14421
12.264,-0.211,-14421
12.265,-0.224,-14421
12.266,-0.214,-14421
12.267,-0.161,-14421
12.268,-0.136,-14421
12.269,-0.115,-14421
12.270,-0.101,-14421
12.271,-0.090,-14421
12.272,-0.091,-14389
12.273,-0.096,-14389
12.274,-0.106,-14389
12.275,-0.122,-14389
12.276,-0.135,-14389
12.277,-0.151,-14389
12.278,-0.172,-14389
12.279,-0.186,-14389
12.280,-0.203,-14399
12.281,-0.201,-14399
12.282,-0.191,-14399
12.283,-0.176,-14399
12.284,-0.166,-14399
12.285,-0.144,-14399
12.286,-0.129,-14399
12.287,-0.109,-14399
12.288,-0.095,-14399
12.289,-0.091,-14399
12.290,-0.089,-14395
12.291,-0.089,-14395
12.292,-0.098,-14395
12.293,-0.109,-14395
12.294,-0.116,-14395
12.295,-0.135,-14395
12.296,-0.151,-14395
12.297,-0.174,-14395
12.298,-0.184,-14395
12.299,-0.191,-14395
12.300,-0.194,-14411
12.301,-0.185,-14411
12.302,-0.175,-14411
12.303,-0.164,-14411
12.304,-0.141,-14411
12.305,-0.129,-14411
12.306,-0.114,-14411
12.307,-0.105,-14411
12.308,-0.104,-14409
12.309,-0.102,-14409
12.310,-0.111,-14409
12.311,-0.121,-14409
12.312,-0.131,-14409
12.313,-0.146,-14409
12.314,-0.161,-14409
12.315,-0.174,-14409
12.316,-0.186,-14409
12.317,-0.189,-14409
12.318,-0.194,-14414
12.319,-0.194,-14414
12.320,-0.180,-14414
12.321,-0.166,-14414
12.322,-0.149,-14414
12.323,-0.129,-14414
12.324,-0.111,-14414
12.325,-0.104,-14414
12.326,-0.091,-14414
12.327,-0.089,-14433
12.328,-0.094,-14433
12.329,-0.101,-14433
12.330,-0.111,-14433
12.331,-0.129,-14433
12.332,-0.139,-14433
12.333,-0.154,-14433
12.334,-0.169,-14433
12.335,-0.175,-14433
12.336,-0.182,-14433
12.337,-0.188,-14442
12.338,-0.184,-14442
12.339,-0.181,-14442
12.340,-0.161,-14442
12.341,-0.135,-14442
12.342,-0.110,-14442
12.343,-0.101,-14442
12.344,-0.086,-14442
12.345,-0.081,-14497
12.346,-0.074,-14497
12.347,-0.081,-14497
12.348,-0.091,-14497
12.349,-0.104,-14497
12.350,-0.121,-14497
12.351,-0.136,-14497
12.352,-0.164,-14497
12.353,-0.174,-14497
12.354,-0.184,-14497
12.355,-0.188,-14526
12.356,-0.186,-14526
12.357,-0.176,-14526
12.358,-0.134,-14526
12.359,-0.131,-14526
12.360,-0.090,-14526
12.361,-0.086,-14526
12.362,-0.069,-14526
12.363,-0.059,-14526
12.364,-0.065,-14557
12.365,-0.061,-14557
12.366,-0.068,-14557
12.367,-0.084,-14557
12.368,-0.101,-14557
12.369,-0.115,-14557
12.370,-0.136,-14557
12.371,-0.168,-14557
12.372,-0.184,-14557
12.373,-0.201,-14557
12.374,-0.211,-14546
12.375,-0.224,-14546
12.376,-0.226,-14546
12.377,-0.226,-14546
12.378,-0.221,-14546
12.379,-0.209,-14546
12.380,-0.185,-14546
12.381,-0.172,-14546
12.382,-0.169,-14546
12.383,-0.169,-14547
12.384,-0.171,-14547
12.385,-0.185,-14547
12.386,-0.204,-14547
12.387,-0.224,-14547
12.388,-0.250,-14547
12.389,-0.274,-14547
12.390,-0.304,-14547
12.391,-0.324,-14547
12.392,-0.341,-14547
12.393,-0.346,-14544
12.394,-0.350,-14544
12.395,-0.347,-14544
12.396,-0.344,-14544
12.397,-0.331,-14544
12.398,-0.321,-14544
12.399,-0.301,-14544
12.400,-0.271,-14544
12.401,-0.264,-14544
12.402,-0.256,-14560
12.403,-0.261,-14560
12.404,-0.264,-14560
12.405,-0.274,-14560
12.406,-0.285,-14560
12.407,-0.296,-14560
12.408,-0.314,-14560
12.409,-0.329,-14560
12.410,-0.336,-14560
12.411,-0.341,-14560
12.412,-0.341,-14585
12.413,-0.343,-14585
12.414,-0.343,-14585
12.415,-0.336,-14585
12.416,-0.333,-14585
12.417,-0.330,-14585
12.418,-0.321,-14585
12.419,-0.307,-14585
12.420,-0.289,-14585
12.421,-0.289,-14578
12.422,-0.287,-14578
12.423,-0.292,-14578
12.424,-0.291,-14578
12.425,-0.306,-14578
12.426,-0.324,-14578
12.427,-0.336,-14578
12.428,-0.350,-14578
12.429,-0.362,-14578
12.430,-0.369,-14578
12.431,-0.372,-14583
12.432,-0.374,-14583
12.433,-0.369,-14583
12.434,-0.356,-14583
12.435,-0.346,-14583
12.436,-0.334,-14583
12.437,-0.324,-14583
12.438,-0.307,-14583
12.439,-0.295,-14583
12.440,-0.289,-14586
12.441,-0.301,-14586
12.442,-0.307,-14586
12.443,-0.328,-14586
12.444,-0.346,-14586
12.445,-0.364,-14586
12.446,-0.384,-14586
12.447,-0.401,-14586
12.448,-0.410,-14586
12.449,-0.415,-14587
12.450,-0.414,-14587
12.451,-0.409,-14587
12.452,-0.391,-14587
12.453,-0.376,-14587
12.454,-0.356,-14587
12.455,-0.341,-14587
12.456,-0.325,-14587
12.457,-0.302,-14587
12.458,-0.294,-14587
12.459,-0.287,-14596
12.460,-0.291,-14596
12.461,-0.304,-14596
12.462,-0.320,-14596
12.463,-0.344,-14596
12.464,-0.349,-14596
12.465,-0.369,-14596
12.466,-0.386,-14596
12.467,-0.394,-14596
12.468,-0.404,-14612
12.469,-0.405,-14612
12.470,-0.391,-14612
12.471,-0.376,-14612
12.472,-0.364,-14612
12.473,-0.344,-14612
12.474,-0.331,-14612
12.475,-0.311,-14612
12.476,-0.301,-14612
12.477,-0.292,-14612
12.478,-0.286,-14612
12.479,-0.287,-14622
12.480,-0.296,-14622
12.481,-0.309,-14622
12.482,-0.329,-14622
12.483,-0.336,-14622
12.484,-0.349,-14622
12.485,-0.354,-14622
12.486,-0.356,-14622
12.487,-0.356,-14622
12.488,-0.354,-14611
12.489,-0.349,-14611
12.490,-0.331,-14611
12.491,-0.323,-14611
12.492,-0.294,-14611
12.493,-0.280,-14611
12.494,-0.269,-14611
12.495,-0.255,-14611
12.496,-0.246,-14611
12.497,-0.244,-14611
12.498,-0.244,-14633
12.499,-0.251,-14633
12.500,-0.274,-14633
12.501,-0.289,-14633
12.502,-0.301,-14633
12.503,-0.320,-14633
12.504,-0.329,-14633
12.505,-0.331,-14633
12.506,-0.334,-14633
12.507,-0.331,-14630
12.508,-0.324,-14630
12.509,-0.310,-14630
12.510,-0.291,-14630
12.511,-0.274,-14630
12.512,-0.256,-14630
12.513,-0.231,-14630
12.514,-0.219,-14630
12.515,-0.206,-14630
12.516,-0.199,-14630
12.517,-0.191,-14617
12.518,-0.195,-14617
12.519,-0.201,-14617
12.520,-0.231,-14617
12.521,-0.251,-14617
12.522,-0.266,-14617
12.523,-0.274,-14617
12.524,-0.289,-14617
12.525,-0.289,-14617
12.526,-0.286,-14624
12.527,-0.274,-14624
12.528,-0.261,-14624
12.529,-0.250,-14624
12.530,-0.229,-14624
12.531,-0.211,-14624
12.532,-0.196,-14624
12.533,-0.189,-14624
12.534,-0.185,-14624
12.535,-0.184,-14624
12.536,-0.185,-14650
12.537,-0.191,-14650
12.538,-0.203,-14650
12.539,-0.219,-14650
12.540,-0.251,-14650
12.541,-0.271,-14650
12.542,-0.281,-14650
12.543,-0.285,-14650
12.544,-0.285,-14640
12.545,-0.269,-14640
12.546,-0.261,-14640
12.547,-0.246,-14640
12.548,-0.241,-14640
12.549,-0.223,-14640
12.550,-0.209,-14640
12.551,-0.209,-14640
12.552,-0.210,-14640
12.553,-0.214,-14641
12.554,-0.224,-14641
12.555,-0.242,-14641
12.556,-0.261,-14641
12.557,-0.271,-14641
12.558,-0.291,-14641
12.559,-0.302,-14641
12.560,-0.329,-14641
12.561,-0.331,-14641
12.562,-0.331,-14617
12.563,-0.329,-14617
12.564,-0.324,-14617
12.565,-0.310,-14617
12.566,-0.306,-14617
12.567,-0.289,-14617
12.568,-0.281,-14617
12.569,-0.273,-14617
12.570,-0.269,-14617
12.571,-0.266,-14617
12.572,-0.274,-14614
12.573,-0.271,-14614
12.574,-0.285,-14614
12.575,-0.290,-14614
12.576,-0.304,-14614
12.577,-0.323,-14614
12.578,-0.336,-14614
12.579,-0.349,-14614
12.580,-0.366,-14614
12.581,-0.369,-14607
12.582,-0.361,-14607
12.583,-0.351,-14607
12.584,-0.336,-14607
12.585,-0.324,-14607
12.586,-0.304,-14607
12.587,-0.291,-14607
12.588,-0.281,-14607
12.589,-0.270,-14607
12.590,-0.266,-14607
12.591,-0.269,-14640
12.592,-0.271,-14640
12.593,-0.284,-14640
12.594,-0.295,-14640
12.595,-0.309,-14640
12.596,-0.331,-14640
12.597,-0.344,-14640
12.598,-0.356,-14640
12.599,-0.367,-14640
12.600,-0.374,-14615
12.601,-0.365,-14615
12.602,-0.355,-14615
12.603,-0.344,-14615
12.604,-0.331,-14615
12.605,-0.321,-14615
12.606,-0.309,-14615
12.607,-0.304,-14615
12.608,-0.304,-14615
12.609,-0.304,-14642
12.610,-0.309,-14642
12.611,-0.321,-14642
12.612,-0.335,-14642
12.613,-0.347,-14642
12.614,-0.356,-14642
12.615,-0.367,-14642
12.616,-0.374,-14642
12.617,-0.381,-14642
12.618,-0.384,-14642
12.619,-0.383,-14634
12.620,-0.362,-14634
12.621,-0.349,-14634
12.622,-0.331,-14634
12.623,-0.312,-14634
12.624,-0.296,-14634
12.625,-0.286,-14634
12.626,-0.284,-14634
12.627,-0.276,-14634
12.628,-0.275,-14644
12.629,-0.284,-14644
12.630,-0.287,-14644
12.631,-0.295,-14644
12.632,-0.307,-14644
12.633,-0.323,-14644
12.634,-0.329,-14644
12.635,-0.336,-14644
12.636,-0.341,-14644
12.637,-0.336,-14644
12.638,-0.333,-14617
12.639,-0.325,-14617
12.640,-0.294,-14617
12.641,-0.286,-14617
12.642,-0.273,-14617
12.643,-0.256,-14617
12.644,-0.250,-14617
12.645,-0.234,-14617
12.646,-0.234,-14617
12.647,-0.241,-14628
12.648,-0.251,-14628
12.649,-0.266,-14628
12.650,-0.281,-14628
12.651,-0.294,-14628
12.652,-0.312,-14628
12.653,-0.330,-14628
12.654,-0.344,-14628
12.655,-0.349,-14628
12.656,-0.350,-14628
12.657,-0.345,-14622
12.658,-0.340,-14622
12.659,-0.326,-14622
12.660,-0.286,-14622
12.661,-0.281,-14622
12.662,-0.255,-14622
12.663,-0.246,-14622
12.664,-0.231,-14622
12.665,-0.226,-14622
12.666,-0.226,-14609
12.667,-0.233,-14609
12.668,-0.249,-14609
12.669,-0.263,-14609
12.670,-0.281,-14609
12.671,-0.294,-14609
12.672,-0.321,-14609
12.673,-0.331,-14609
12.674,-0.344,-14609
12.675,-0.343,-14609
12.676,-0.344,-14587
12.677,-0.336,-14587
12.678,-0.329,-14587
12.679,-0.311,-14587
12.680,-0.282,-14587
12.681,-0.266,-14587
12.682,-0.260,-14587
12.683,-0.253,-14587
12.684,-0.251,-14587
12.685,-0.250,-14602
12.686,-0.265,-14602
12.687,-0.271,-14602
12.688,-0.290,-14602
12.689,-0.302,-14602
12.690,-0.321,-14602
12.691,-0.329,-14602
12.692,-0.340,-14602
12.693,-0.344,-14602
12.694,-0.350,-14602
12.695,-0.345,-14608
12.696,-0.341,-14608
12.697,-0.329,-14608
12.698,-0.311,-14608
12.699,-0.290,-14608
12.700,-0.251,-14608
12.701,-0.234,-14608
12.702,-0.225,-14608
12.703,-0.217,-14608
12.704,-0.221,-14636
12.705,-0.229,-14636
12.706,-0.249,-14636
12.707,-0.265,-14636
12.708,-0.276,-14636
12.709,-0.294,-14636
12.710,-0.310,-14636
12.711,-0.331,-14636
12.712,-0.334,-14636
12.713,-0.344,-14636
12.714,-0.341,-14636
12.715,-0.329,-14594
12.716,-0.311,-14594
12.717,-0.301,-14594
12.718,-0.282,-14594
12.719,-0.264,-14594
12.720,-0.229,-14594
12.721,-0.216,-14594
12.722,-0.211,-14594
12.723,-0.211,-14594
12.724,-0.211,-14607
12.725,-0.216,-14607
12.726,-0.229,-14607
12.727,-0.231,-14607
12.728,-0.249,-14607
12.729,-0.261,-14607
12.730,-0.264,-14607
12.731,-0.265,-14607
12.732,-0.261,-14607
12.733,-0.256,-14607
12.734,-0.249,-14587
12.735,-0.241,-14587
12.736,-0.226,-14587
12.737,-0.216,-14587
12.738,-0.195,-14587
12.739,-0.189,-14587
12.740,-0.174,-14587
12.741,-0.171,-14587
12.742,-0.176,-14587
12.743,-0.189,-14586
12.744,-0.205,-14586
12.745,-0.225,-14586
12.746,-0.249,-14586
12.747,-0.271,-14586
12.748,-0.289,-14586
12.749,-0.301,-14586
12.750,-0.310,-14586
12.751,-0.309,-14586
12.752,-0.305,-14586
12.753,-0.289,-14585
12.754,-0.269,-14585
12.755,-0.247,-14585
12.756,-0.215,-14585
12.757,-0.189,-14585
12.758,-0.165,-14585
12.759,-0.135,-14585
12.760,-0.106,-14585
12.761,-0.109,-14604
12.762,-0.128,-14604
12.763,-0.144,-14604
12.764,-0.161,-14604
12.765,-0.181,-14604
12.766,-0.194,-14604
12.767,-0.209,-14604
12.768,-0.214,-14604
12.769,-0.223,-14604
12.770,-0.223,-14556
12.771,-0.216,-14556
12.772,-0.209,-14556
12.773,-0.194,-14556
12.774,-0.184,-14556
12.775,-0.171,-14556
12.776,-0.161,-14556
12.777,-0.149,-14556
12.778,-0.146,-14556
12.779,-0.147,-14556
12.780,-0.181,-14566
12.781,-0.216,-14566
12.782,-0.234,-14566
12.783,-0.261,-14566
12.784,-0.281,-14566
12.785,-0.296,-14566
12.786,-0.304,-14566
12.787,-0.309,-14566
12.788,-0.309,-14559
12.789,-0.309,-14559
12.790,-0.304,-14559
12.791,-0.294,-14559
12.792,-0.286,-14559
12.793,-0.280,-14559
12.794,-0.269,-14559
12.795,-0.264,-14559
12.796,-0.255,-14559
12.797,-0.253,-14559
12.798,-0.254,-14553
12.799,-0.261,-14553
12.800,-0.290,-14553
12.801,-0.306,-14553
12.802,-0.329,-14553
12.803,-0.336,-14553
12.804,-0.350,-14553
12.805,-0.354,-14553
12.806,-0.350,-14553
12.807,-0.349,-14555
12.808,-0.343,-14555
12.809,-0.329,-14555
12.810,-0.321,-14555
12.811,-0.302,-14555
12.812,-0.291,-14555
12.813,-0.286,-14555
12.814,-0.281,-14555
12.815,-0.281,-14555
12.816,-0.284,-14555
12.817,-0.290,-14535
12.818,-0.296,-14535
12.819,-0.310,-14535
12.820,-0.344,-14535
12.821,-0.334,-14535
12.822,-0.384,-14535
12.823,-0.375,-14535
12.824,-0.381,-14535
12.825,-0.375,-14535
12.826,-0.369,-14524
12.827,-0.357,-14524
12.828,-0.344,-14524
12.829,-0.331,-14524
12.830,-0.311,-14524
12.831,-0.296,-14524
12.832,-0.289,-14524
12.833,-0.280,-14524
12.834,-0.270,-14524
12.835,-0.270,-14524
12.836,-0.274,-14518
12.837,-0.285,-14518
12.838,-0.296,-14518
12.839,-0.306,-14518
12.840,-0.341,-14518
12.841,-0.349,-14518
12.842,-0.352,-14518
12.843,-0.355,-14518
12.844,-0.352,-14518
12.845,-0.350,-14560
12.846,-0.324,-14560
12.847,-0.304,-14560
12.848,-0.285,-14560
12.849,-0.271,-14560
12.850,-0.255,-14560
12.851,-0.247,-14560
12.852,-0.231,-14560
12.853,-0.266,-14560
12.854,-0.229,-14538
12.855,-0.244,-14538
12.856,-0.245,-14538
12.857,-0.261,-14538
12.858,-0.274,-14538
12.859,-0.286,-14538
12.860,-0.296,-14538
12.861,-0.299,-14538
12.862,-0.296,-14506
12.863,-0.291,-14506
12.864,-0.289,-14506
12.865,-0.285,-14506
12.866,-0.276,-14506
12.867,-0.276,-14506
12.868,-0.280,-14506
12.869,-0.284,-14506
12.870,-0.292,-14506
12.871,-0.306,-14506
12.872,-0.323,-14496
12.873,-0.346,-14496
12.874,-0.366,-14496
12.875,-0.386,-14496
12.876,-0.409,-14496
12.877,-0.425,-14496
12.878,-0.426,-14496
12.879,-0.422,-14496
12.880,-0.371,-14496
12.881,-0.331,-14495
12.882,-0.266,-14495
12.883,-0.204,-14495
12.884,-0.111,-14495
12.885,-0.024,-14495
12.886,0.076,-14495
12.887,0.186,-14495
12.888,0.294,-14495
12.889,0.396,-14495
12.890,0.506,-14495
12.891,0.606,-14483
12.892,0.709,-14483
12.893,0.815,-14483
12.894,0.925,-14483
12.895,1.039,-14483
12.896,1.169,-14483
12.897,1.305,-14483
12.898,1.448,-14483
12.899,1.584,-14483
12.900,1.850,-14469
12.901,1.926,-14469
12.902,1.904,-14469
12.903,1.859,-14469
12.904,1.786,-14469
12.905,1.676,-14469
12.906,1.559,-14469
12.907,1.411,-14469
12.908,1.250,-14469
12.909,1.079,-14479
12.910,0.897,-14479
12.911,0.709,-14479
12.912,0.535,-14479
12.913,0.355,-14479
12.914,0.191,-14479
12.915,0.036,-14479
12.916,-0.090,-14479
12.917,-0.196,-14479
12.918,-0.284,-14479
12.919,-0.361,-14481
12.920,-0.466,-14481
12.921,-0.501,-14481
12.922,-0.526,-14481
12.923,-0.544,-14481
12.924,-0.554,-14481
12.925,-0.569,-14481
12.926,-0.580,-14481
12.927,-0.589,-14481
12.928,-0.605,-14460
12.929,-0.616,-14460
12.930,-0.630,-14460
12.931,-0.649,-14460
12.932,-0.660,-14460
12.933,-0.661,-14460
12.934,-0.664,-14460
12.935,-0.656,-14460
12.936,-0.645,-14460
12.937,-0.624,-14460
12.938,-0.601,-14451
12.939,-0.576,-14451
12.940,-0.530,-14451
12.941,-0.502,-14451
12.942,-0.484,-14451
12.943,-0.466,-14451
12.944,-0.504,-14451
12.945,-0.444,-14451
12.946,-0.436,-14451
12.947,-0.441,-14474
12.948,-0.455,-14474
12.949,-0.471,-14474
12.950,-0.490,-14474
12.951,-0.512,-14474
12.952,-0.527,-14474
12.953,-0.539,-14474
12.954,-0.554,-14474
12.955,-0.554,-14474
12.956,-0.551,-14474
12.957,-0.544,-14474
12.958,-0.534,-14462
12.959,-0.521,-14462
12.960,-0.487,-14462
12.961,-0.470,-14462
12.962,-0.465,-14462
12.963,-0.453,-14462
12.964,-0.449,-14462
12.965,-0.451,-14462
12.966,-0.456,-14427
12.967,-0.486,-14427
12.968,-0.494,-14427
12.969,-0.506,-14427
12.970,-0.515,-14427
12.971,-0.529,-14427
12.972,-0.531,-14427
12.973,-0.530,-14427
12.974,-0.529,-14427
12.975,-0.514,-14427
12.976,-0.494,-14404
12.977,-0.471,-14404
12.978,-0.449,-14404
12.979,-0.431,-14404
12.980,-0.394,-14404
12.981,-0.386,-14404
12.982,-0.383,-14404
12.983,-0.378,-14404
12.984,-0.390,-14404
12.985,-0.404,-14397
12.986,-0.414,-14397
12.987,-0.424,-14397
12.988,-0.429,-14397
12.989,-0.441,-14397
12.990,-0.444,-14397
12.991,-0.450,-14397
12.992,-0.451,-14397
12.993,-0.451,-14397
12.994,-0.446,-14397
12.995,-0.434,-14432
12.996,-0.424,-14432
12.997,-0.411,-14432
12.998,-0.391,-14432
12.999,-0.383,-14432
13.000,-0.355,-14432
13.001,-0.354,-14432
13.002,-0.352,-14432
13.003,-0.356,-14432
13.004,-0.359,-14406
13.005,-0.369,-14406
13.006,-0.378,-14406
13.007,-0.386,-14406
13.008,-0.391,-14406
13.009,-0.401,-14406
13.010,-0.401,-14406
13.011,-0.406,-14406
13.012,-0.403,-14406
13.013,-0.391,-14406
13.014,-0.385,-14395
13.015,-0.369,-14395
13.016,-0.355,-14395
13.017,-0.341,-14395
13.018,-0.326,-14395
13.019,-0.320,-14395
13.020,-0.304,-14395
13.021,-0.309,-14395
13.022,-0.321,-14395
13.023,-0.330,-14382
13.024,-0.344,-14382
13.025,-0.361,-14382
13.026,-0.369,-14382
13.027,-0.376,-14382
13.028,-0.386,-14382
13.029,-0.390,-14382
13.030,-0.394,-14382
13.031,-0.390,-14382
13.032,-0.381,-14382
13.033,-0.371,-14366
13.034,-0.354,-14366
13.035,-0.331,-14366
13.036,-0.312,-14366
13.037,-0.301,-14366
13.038,-0.287,-14366
13.039,-0.281,-14366
13.040,-0.276,-14366
13.041,-0.285,-14366
13.042,-0.295,-14356
13.043,-0.311,-14356
13.044,-0.331,-14356
13.045,-0.341,-14356
13.046,-0.354,-14356
13.047,-0.366,-14356
13.048,-0.374,-14356
13.049,-0.376,-14356
13.050,-0.374,-14356
13.051,-0.369,-14356
13.052,-0.356,-14347
13.053,-0.344,-14347
13.054,-0.325,-14347
13.055,-0.309,-14347
13.056,-0.290,-14347
13.057,-0.281,-14347
13.058,-0.266,-14347
13.059,-0.266,-14347
13.060,-0.274,-14347
13.061,-0.286,-14324
13.062,-0.296,-14324
13.063,-0.310,-14324
13.064,-0.329,-14324
13.065,-0.336,-14324
13.066,-0.347,-14324
13.067,-0.351,-14324
13.068,-0.355,-14324
13.069,-0.346,-14324
13.070,-0.338,-14324
13.071,-0.330,-14322
13.072,-0.307,-14322
13.073,-0.292,-14322
13.074,-0.275,-14322
13.075,-0.261,-14322
13.076,-0.246,-14322
13.077,-0.231,-14322
13.078,-0.224,-14322
13.079,-0.216,-14322
13.080,-0.229,-14298
13.081,-0.251,-14298
13.082,-0.266,-14298
13.083,-0.282,-14298
13.084,-0.295,-14298
13.085,-0.301,-14298
13.086,-0.306,-14298
13.087,-0.301,-14298
13.088,-0.291,-14298
13.089,-0.281,-14327
13.090,-0.266,-14327
13.091,-0.244,-14327
13.092,-0.226,-14327
13.093,-0.209,-14327
13.094,-0.194,-14327
13.095,-0.186,-14327
13.096,-0.186,-14327
13.097,-0.189,-14327
13.098,-0.189,-14327
13.099,-0.194,-14321
13.100,-0.216,-14321
13.101,-0.229,-14321
13.102,-0.244,-14321
13.103,-0.250,-14321
13.104,-0.254,-14321
13.105,-0.255,-14321
13.106,-0.245,-14321
13.107,-0.234,-14321
13.108,-0.214,-14368
13.109,-0.198,-14368
13.110,-0.184,-14368
13.111,-0.168,-14368
13.112,-0.146,-14368
13.113,-0.131,-14368
13.114,-0.125,-14368
13.115,-0.121,-14368
13.116,-0.117,-14368
13.117,-0.124,-14368
13.118,-0.131,-14395
13.119,-0.149,-14395
13.120,-0.186,-14395
13.121,-0.201,-14395
13.122,-0.209,-14395
13.123,-0.217,-14395
13.124,-0.221,-14395
13.125,-0.217,-14395
13.126,-0.206,-14395
13.127,-0.194,-14428
13.128,-0.181,-14428
13.129,-0.164,-14428
13.130,-0.138,-14428
13.131,-0.124,-14428
13.132,-0.113,-14428
13.133,-0.106,-14428
13.134,-0.106,-14428
13.135,-0.106,-14428
13.136,-0.111,-14428
13.137,-0.129,-14464
13.138,-0.142,-14464
13.139,-0.152,-14464
13.140,-0.186,-14464
13.141,-0.186,-14464
13.142,-0.194,-14464
13.143,-0.193,-14464
13.144,-0.184,-14464
13.145,-0.170,-14464
13.146,-0.164,-14497
13.147,-0.146,-14497
