Czas(s),EKG_Surowe(mV),PPG_Surowe(ADC)
0.124,0.151,3076
0.125,0.291,3076
0.126,0.443,3076
0.127,0.588,3076
0.128,0.741,3076
0.129,0.890,3076
0.130,1.035,3076
0.131,1.174,3093
0.132,1.314,3093
0.133,1.462,3093
0.134,1.609,3093
0.135,1.759,3093
0.136,1.905,3093
0.137,2.031,3093
0.138,2.131,3093
0.139,2.190,3093
0.140,2.174,3060
0.141,2.042,3060
0.142,1.944,3060
0.143,1.830,3060
0.144,1.710,3060
0.145,1.571,3060
0.146,1.409,3060
0.147,1.230,3060
0.148,1.039,3060
0.149,0.846,3081
0.150,0.649,3081
0.151,0.446,3081
0.152,0.251,3081
0.153,0.065,3081
0.154,-0.109,3081
0.155,-0.254,3081
0.156,-0.371,3081
0.157,-0.469,3081
0.158,-0.534,3081
0.159,-0.581,3068
0.160,-0.613,3068
0.161,-0.603,3068
0.162,-0.584,3068
0.163,-0.554,3068
0.164,-0.526,3068
0.165,-0.500,3068
0.166,-0.531,3068
0.167,-0.451,3068
0.168,-0.441,3069
0.169,-0.445,3069
0.170,-0.455,3069
0.171,-0.466,3069
0.172,-0.485,3069
0.173,-0.496,3069
0.174,-0.511,3069
0.175,-0.526,3069
0.176,-0.531,3069
0.177,-0.529,3069
0.178,-0.514,3069
0.179,-0.496,3085
0.180,-0.434,3085
0.181,-0.391,3085
0.182,-0.357,3085
0.183,-0.331,3085
0.184,-0.304,3085
0.185,-0.284,3085
0.186,-0.270,3085
0.187,-0.269,3085
0.188,-0.281,3059
0.189,-0.296,3059
0.190,-0.324,3059
0.191,-0.350,3059
0.192,-0.388,3059
0.193,-0.414,3059
0.194,-0.436,3059
0.195,-0.449,3059
0.196,-0.454,3059
0.197,-0.446,3059
0.198,-0.444,3069
0.199,-0.436,3069
0.200,-0.335,3069
0.201,-0.301,3069
0.202,-0.273,3069
0.203,-0.251,3069
0.204,-0.241,3069
0.205,-0.234,3069
0.206,-0.247,3069
0.207,-0.268,3061
0.208,-0.295,3061
0.209,-0.329,3061
0.210,-0.361,3061
0.211,-0.391,3061
0.212,-0.422,3061
0.213,-0.444,3061
0.214,-0.454,3061
0.215,-0.456,3061
0.216,-0.449,3061
0.217,-0.430,3062
0.218,-0.406,3062
0.219,-0.371,3062
0.220,-0.291,3062
0.221,-0.264,3062
0.222,-0.231,3062
0.223,-0.211,3062
0.224,-0.198,3062
0.225,-0.204,3062
0.226,-0.216,3054
0.227,-0.241,3054
0.228,-0.269,3054
0.229,-0.304,3054
0.230,-0.344,3054
0.231,-0.369,3054
0.232,-0.386,3054
0.233,-0.401,3054
0.234,-0.394,3054
0.235,-0.386,3054
0.236,-0.369,3053
0.237,-0.347,3053
0.238,-0.323,3053
0.239,-0.287,3053
0.240,-0.226,3053
0.241,-0.209,3053
0.242,-0.190,3053
0.243,-0.186,3053
0.244,-0.191,3053
0.245,-0.209,3068
0.246,-0.241,3068
0.247,-0.271,3068
0.248,-0.306,3068
0.249,-0.344,3068
0.250,-0.370,3068
0.251,-0.394,3068
0.252,-0.411,3068
0.253,-0.412,3068
0.254,-0.404,3068
0.255,-0.381,3052
0.256,-0.355,3052
0.257,-0.329,3052
0.258,-0.290,3052
0.259,-0.256,3052
0.260,-0.182,3052
0.261,-0.166,3052
0.262,-0.176,3075
0.263,-0.234,3075
0.264,-0.269,3075
0.265,-0.310,3075
0.266,-0.346,3075
0.267,-0.370,3075
0.268,-0.386,3075
0.269,-0.386,3075
0.270,-0.376,3075
0.271,-0.361,3077
0.272,-0.335,3077
0.273,-0.306,3077
0.274,-0.271,3077
0.275,-0.231,3077
0.276,-0.194,3077
0.277,-0.165,3077
0.278,-0.135,3077
0.279,-0.126,3077
0.280,-0.149,3082
0.281,-0.205,3082
0.282,-0.245,3082
0.283,-0.281,3082
0.284,-0.310,3082
0.285,-0.344,3082
0.286,-0.352,3082
0.287,-0.352,3082
0.288,-0.345,3082
0.289,-0.346,3064
0.290,-0.296,3064
0.291,-0.266,3064
0.292,-0.224,3064
0.293,-0.189,3064
0.294,-0.154,3064
0.295,-0.124,3064
0.296,-0.096,3064
0.297,-0.086,3064
0.298,-0.083,3064
0.299,-0.091,3067
0.300,-0.145,3067
0.301,-0.181,3067
0.302,-0.214,3067
0.303,-0.251,3067
0.304,-0.276,3067
0.305,-0.296,3067
0.306,-0.304,3067
0.307,-0.295,3067
0.308,-0.281,3083
0.309,-0.254,3083
0.310,-0.225,3083
0.311,-0.194,3083
0.312,-0.161,3083
0.313,-0.121,3083
0.314,-0.090,3083
0.315,-0.064,3083
0.316,-0.049,3083
0.317,-0.046,3083
0.318,-0.054,3090
0.319,-0.080,3090
0.320,-0.151,3090
0.321,-0.184,3090
0.322,-0.210,3090
0.323,-0.246,3090
0.324,-0.261,3090
0.325,-0.263,3090
0.326,-0.254,3090
0.327,-0.229,3081
0.328,-0.196,3081
0.329,-0.166,3081
0.330,-0.124,3081
0.331,-0.081,3081
0.332,-0.036,3081
0.333,-0.004,3081
0.334,0.034,3081
0.335,0.051,3081
0.336,0.054,3081
0.337,0.044,3095
0.338,0.014,3095
0.339,-0.024,3095
0.340,-0.111,3095
0.341,-0.147,3095
0.342,-0.181,3095
0.343,-0.204,3095
0.344,-0.221,3095
0.345,-0.224,3095
0.346,-0.211,3080
0.347,-0.191,3080
0.348,-0.168,3080
0.349,-0.126,3080
0.350,-0.090,3080
0.351,-0.051,3080
0.352,-0.031,3080
0.353,0.010,3080
0.354,0.024,3080
0.355,0.029,3080
0.356,0.019,3077
0.357,-0.009,3077
0.358,-0.031,3077
0.359,-0.065,3077
0.360,-0.129,3077
0.361,-0.151,3077
0.362,-0.181,3077
0.363,-0.190,3077
0.364,-0.190,3077
0.365,-0.175,3090
0.366,-0.150,3090
0.367,-0.124,3090
0.368,-0.089,3090
0.369,-0.054,3090
0.370,-0.021,3090
0.371,0.011,3090
0.372,0.031,3090
0.373,0.037,3090
0.374,0.035,3090
0.375,0.024,3080
0.376,-0.010,3080
0.377,-0.039,3080
0.378,-0.070,3080
0.379,-0.111,3080
0.380,-0.181,3080
0.381,-0.194,3080
0.382,-0.249,3080
0.383,-0.204,3080
0.384,-0.189,3082
0.385,-0.170,3082
0.386,-0.144,3082
0.387,-0.111,3082
0.388,-0.090,3082
0.389,-0.070,3082
0.390,-0.052,3082
0.391,-0.036,3082
0.392,-0.045,3082
0.393,-0.055,3082
0.394,-0.086,3078
0.395,-0.114,3078
0.396,-0.151,3078
0.397,-0.196,3078
0.398,-0.241,3078
0.399,-0.271,3078
0.400,-0.331,3078
0.401,-0.341,3078
0.402,-0.331,3077
0.403,-0.311,3077
0.404,-0.284,3077
0.405,-0.250,3077
0.406,-0.216,3077
0.407,-0.189,3077
0.408,-0.161,3077
0.409,-0.142,3077
0.410,-0.131,3077
0.411,-0.142,3077
0.412,-0.168,3079
0.413,-0.204,3079
0.414,-0.247,3079
0.415,-0.291,3079
0.416,-0.333,3079
0.417,-0.374,3079
0.418,-0.410,3079
0.419,-0.435,3079
0.420,-0.446,3079
0.421,-0.429,3079
0.422,-0.366,3079
0.423,-0.329,3079
0.424,-0.280,3079
0.425,-0.234,3079
0.426,-0.205,3079
0.427,-0.186,3079
0.428,-0.181,3079
0.429,-0.191,3079
0.430,-0.211,3079
0.431,-0.254,3081
0.432,-0.291,3081
0.433,-0.340,3081
0.434,-0.384,3081
0.435,-0.426,3081
0.436,-0.459,3081
0.437,-0.485,3081
0.438,-0.494,3081
0.439,-0.487,3081
0.440,-0.431,3058
0.441,-0.356,3058
0.442,-0.309,3058
0.443,-0.274,3058
0.444,-0.244,3058
0.445,-0.224,3058
0.446,-0.210,3058
0.447,-0.214,3058
0.448,-0.231,3058
0.449,-0.263,3076
0.450,-0.301,3076
0.451,-0.346,3076
0.452,-0.386,3076
0.453,-0.429,3076
0.454,-0.461,3076
0.455,-0.484,3076
0.456,-0.491,3076
0.457,-0.486,3076
0.458,-0.469,3076
0.459,-0.441,3067
0.460,-0.362,3067
0.461,-0.331,3067
0.462,-0.292,3067
0.463,-0.265,3067
0.464,-0.246,3067
0.465,-0.229,3067
0.466,-0.231,3067
0.467,-0.246,3067
0.468,-0.266,3063
0.469,-0.291,3063
0.470,-0.331,3063
0.471,-0.369,3063
0.472,-0.406,3063
0.473,-0.431,3063
0.474,-0.449,3063
0.475,-0.451,3063
0.476,-0.446,3063
0.477,-0.429,3063
0.478,-0.401,3065
0.479,-0.355,3065
0.480,-0.273,3065
0.481,-0.251,3065
0.482,-0.228,3065
0.483,-0.211,3065
0.484,-0.206,3065
0.485,-0.212,3065
0.486,-0.228,3065
0.487,-0.251,3047
0.488,-0.281,3047
0.489,-0.311,3047
0.490,-0.349,3047
0.491,-0.376,3047
0.492,-0.406,3047
0.493,-0.421,3047
0.494,-0.426,3047
0.495,-0.421,3047
0.496,-0.407,3047
0.497,-0.385,3060
0.498,-0.356,3060
0.499,-0.331,3060
0.500,-0.260,3060
0.501,-0.241,3060
0.502,-0.214,3060
0.503,-0.205,3060
0.504,-0.209,3060
0.505,-0.185,3060
0.506,-0.241,3072
0.507,-0.264,3072
0.508,-0.290,3072
0.509,-0.326,3072
0.510,-0.352,3072
0.511,-0.378,3072
0.512,-0.400,3072
0.513,-0.409,3072
0.514,-0.407,3072
0.515,-0.394,3072
0.516,-0.371,3063
0.517,-0.345,3063
0.518,-0.311,3063
0.519,-0.271,3063
0.520,-0.190,3063
0.521,-0.171,3063
0.522,-0.151,3063
0.523,-0.146,3063
0.524,-0.152,3063
0.525,-0.174,3055
0.526,-0.205,3055
0.527,-0.246,3055
0.528,-0.286,3055
0.529,-0.329,3055
0.530,-0.365,3055
0.531,-0.390,3055
0.532,-0.404,3055
0.533,-0.404,3055
0.534,-0.384,3055
0.535,-0.366,3074
0.536,-0.334,3074
0.537,-0.290,3074
0.538,-0.251,3074
0.539,-0.216,3074
0.540,-0.180,3074
0.541,-0.163,3074
0.542,-0.161,3074
0.543,-0.166,3074
0.544,-0.186,3076
0.545,-0.214,3076
0.546,-0.249,3076
0.547,-0.286,3076
0.548,-0.314,3076
0.549,-0.344,3076
0.550,-0.362,3076
0.551,-0.370,3076
0.552,-0.365,3076
0.553,-0.350,3076
0.554,-0.326,3091
0.555,-0.290,3091
0.556,-0.255,3091
0.557,-0.211,3091
0.558,-0.176,3091
0.559,-0.144,3091
0.560,-0.111,3091
0.561,-0.114,3091
0.562,-0.126,3091
0.563,-0.147,3085
0.564,-0.184,3085
0.565,-0.212,3085
0.566,-0.251,3085
0.567,-0.281,3085
0.568,-0.305,3085
0.569,-0.326,3085
0.570,-0.334,3085
0.571,-0.341,3085
0.572,-0.331,3085
0.573,-0.314,3084
0.574,-0.291,3084
0.575,-0.270,3084
0.576,-0.231,3084
0.577,-0.206,3084
0.578,-0.181,3084
0.579,-0.164,3084
0.580,-0.164,3084
0.581,-0.174,3084
0.582,-0.194,3071
0.583,-0.226,3071
0.584,-0.261,3071
0.585,-0.292,3071
0.586,-0.326,3071
0.587,-0.351,3071
0.588,-0.364,3071
0.589,-0.370,3071
0.590,-0.369,3071
0.591,-0.355,3071
0.592,-0.331,3080
0.593,-0.301,3080
0.594,-0.269,3080
0.595,-0.229,3080
0.596,-0.196,3080
0.597,-0.172,3080
0.598,-0.151,3080
0.599,-0.141,3080
0.600,-0.164,3080
0.601,-0.185,3095
0.602,-0.214,3095
0.603,-0.250,3095
0.604,-0.281,3095
0.605,-0.311,3095
0.606,-0.344,3095
0.607,-0.361,3095
0.608,-0.371,3095
0.609,-0.369,3095
0.610,-0.351,3095
0.611,-0.326,3080
0.612,-0.290,3080
0.613,-0.256,3080
0.614,-0.223,3080
0.615,-0.191,3080
0.616,-0.170,3080
0.617,-0.151,3080
0.618,-0.149,3080
0.619,-0.161,3080
0.620,-0.201,3083
0.621,-0.261,3083
0.622,-0.294,3083
0.623,-0.329,3083
0.624,-0.350,3083
0.625,-0.361,3083
0.626,-0.356,3083
0.627,-0.345,3083
0.628,-0.321,3083
0.629,-0.289,3084
0.630,-0.254,3084
0.631,-0.261,3084
0.632,-0.185,3084
0.633,-0.151,3084
0.634,-0.126,3084
0.635,-0.114,3084
0.636,-0.110,3084
0.637,-0.110,3084
0.638,-0.121,3084
0.639,-0.141,3066
0.640,-0.214,3066
0.641,-0.244,3066
0.642,-0.274,3066
0.643,-0.304,3066
0.644,-0.328,3066
0.645,-0.341,3066
0.646,-0.340,3066
0.647,-0.329,3066
0.648,-0.310,3079
0.649,-0.285,3079
0.650,-0.254,3079
0.651,-0.216,3079
0.652,-0.186,3079
0.653,-0.161,3079
0.654,-0.142,3079
0.655,-0.136,3079
0.656,-0.146,3079
0.657,-0.165,3079
0.658,-0.184,3044
0.659,-0.210,3044
0.660,-0.271,3044
0.661,-0.296,3044
0.662,-0.311,3044
0.663,-0.330,3044
0.664,-0.333,3044
0.665,-0.330,3044
0.666,-0.321,3044
0.667,-0.294,3062
0.668,-0.266,3062
0.669,-0.226,3062
0.670,-0.191,3062
0.671,-0.154,3062
0.672,-0.124,3062
0.673,-0.106,3062
0.674,-0.094,3062
0.675,-0.100,3062
0.676,-0.115,3062
0.677,-0.144,3062
0.678,-0.210,3053
0.679,-0.295,3053
0.680,-0.366,3053
0.681,-0.366,3053
0.682,-0.354,3053
0.683,-0.336,3053
0.684,-0.309,3053
0.685,-0.274,3062
0.686,-0.241,3062
0.687,-0.204,3062
0.688,-0.170,3062
0.689,-0.134,3062
0.690,-0.113,3062
0.691,-0.096,3062
0.692,-0.111,3062
0.693,-0.104,3062
0.694,-0.125,3062
0.695,-0.146,3060
0.696,-0.181,3060
0.697,-0.216,3060
0.698,-0.261,3060
0.699,-0.289,3060
0.700,-0.325,3060
0.701,-0.324,3060
0.702,-0.309,3060
0.703,-0.291,3060
0.704,-0.264,3073
0.705,-0.226,3073
0.706,-0.194,3073
0.707,-0.168,3073
0.708,-0.139,3073
0.709,-0.121,3073
0.710,-0.114,3073
0.711,-0.115,3073
0.712,-0.129,3073
0.713,-0.146,3073
0.714,-0.174,3055
0.715,-0.205,3055
0.716,-0.231,3055
0.717,-0.261,3055
0.718,-0.274,3055
0.719,-0.282,3055
0.720,-0.265,3055
0.721,-0.242,3055
0.722,-0.211,3055
0.723,-0.175,3061
0.724,-0.134,3061
0.725,-0.101,3061
0.726,-0.065,3061
0.727,-0.044,3061
0.728,-0.026,3061
0.729,-0.026,3061
0.730,-0.037,3061
0.731,-0.056,3061
0.732,-0.086,3061
0.733,-0.116,3053
0.734,-0.151,3053
0.735,-0.193,3053
0.736,-0.229,3053
0.737,-0.266,3053
0.738,-0.291,3053
0.739,-0.309,3053
0.740,-0.306,3053
0.741,-0.254,3077
0.742,-0.181,3077
0.743,-0.144,3077
0.744,-0.110,3077
0.745,-0.084,3077
0.746,-0.066,3077
0.747,-0.054,3077
0.748,-0.056,3077
0.749,-0.071,3077
0.750,-0.092,3079
0.751,-0.116,3079
0.752,-0.180,3079
0.753,-0.174,3079
0.754,-0.191,3079
0.755,-0.201,3079
0.756,-0.204,3079
0.757,-0.194,3079
0.758,-0.186,3079
0.759,-0.165,3079
0.760,-0.102,3061
0.761,-0.049,3061
0.762,-0.031,3061
0.763,-0.021,3061
0.764,-0.025,3061
0.765,-0.031,3061
0.766,-0.049,3061
0.767,-0.080,3061
0.768,-0.109,3069
0.769,-0.144,3069
0.770,-0.184,3069
0.771,-0.216,3069
0.772,-0.249,3069
0.773,-0.266,3069
0.774,-0.275,3069
0.775,-0.281,3069
0.776,-0.276,3069
0.777,-0.269,3069
0.778,-0.256,3084
0.779,-0.241,3084
0.780,-0.190,3084
0.781,-0.174,3084
0.782,-0.114,3084
0.783,-0.163,3084
0.784,-0.165,3084
0.785,-0.176,3084
0.786,-0.201,3084
0.787,-0.229,3059
0.788,-0.261,3059
0.789,-0.289,3059
0.790,-0.321,3059
0.791,-0.344,3059
0.792,-0.361,3059
0.793,-0.367,3059
0.794,-0.365,3059
0.795,-0.346,3059
0.796,-0.325,3059
0.797,-0.289,3072
0.798,-0.256,3072
0.799,-0.214,3072
0.800,-0.146,3072
0.801,-0.136,3072
0.802,-0.149,3072
0.803,-0.170,3072
0.804,-0.203,3072
0.805,-0.241,3080
0.806,-0.274,3080
0.807,-0.309,3080
0.808,-0.336,3080
0.809,-0.356,3080
0.810,-0.369,3080
0.811,-0.366,3080
0.812,-0.361,3080
0.813,-0.344,3080
0.814,-0.314,3080
0.815,-0.282,3073
0.816,-0.251,3073
0.817,-0.214,3073
0.818,-0.182,3073
0.819,-0.151,3073
0.820,-0.124,3073
0.821,-0.124,3073
0.822,-0.136,3073
0.823,-0.164,3073
0.824,-0.191,3082
0.825,-0.226,3082
0.826,-0.264,3082
0.827,-0.297,3082
0.828,-0.329,3082
0.829,-0.349,3082
0.830,-0.362,3082
0.831,-0.362,3082
0.832,-0.349,3082
0.833,-0.329,3082
0.834,-0.296,3081
0.835,-0.264,3081
0.836,-0.224,3081
0.837,-0.190,3081
0.838,-0.161,3081
0.839,-0.134,3081
0.840,-0.126,3081
0.841,-0.138,3081
0.842,-0.161,3081
0.843,-0.182,3067
0.844,-0.214,3067
0.845,-0.244,3067
0.846,-0.281,3067
0.847,-0.304,3067
0.848,-0.321,3067
0.849,-0.329,3067
0.850,-0.330,3067
0.851,-0.324,3067
0.852,-0.304,3067
0.853,-0.284,3092
0.854,-0.261,3092
0.855,-0.231,3092
0.856,-0.215,3092
0.857,-0.205,3092
0.858,-0.204,3092
0.859,-0.214,3092
0.860,-0.271,3092
0.861,-0.301,3092
0.862,-0.335,3090
0.863,-0.371,3090
0.864,-0.412,3090
0.865,-0.441,3090
0.866,-0.464,3090
0.867,-0.470,3090
0.868,-0.461,3090
0.869,-0.441,3090
0.870,-0.404,3090
0.871,-0.351,3090
0.872,-0.287,3100
0.873,-0.210,3100
0.874,-0.126,3100
0.875,-0.031,3100
0.876,0.079,3100
0.877,0.184,3100
0.878,0.289,3100
0.879,0.389,3100
0.880,0.606,3100
0.881,0.689,3078
0.882,0.777,3078
0.883,0.876,3078
0.884,0.991,3078
0.885,1.114,3078
0.886,1.256,3078
0.887,1.425,3078
0.888,1.616,3078
0.889,1.816,3078
0.890,2.036,3078
0.891,2.234,3071
0.892,2.394,3071
0.893,2.491,3071
0.894,2.518,3071
0.895,2.487,3071
0.896,2.389,3071
0.897,2.239,3071
0.898,2.049,3071
0.899,1.819,3071
0.900,1.291,3059
0.901,0.834,3059
0.902,0.606,3059
0.903,0.389,3059
0.904,0.193,3059
0.905,0.031,3059
0.906,-0.111,3059
0.907,-0.212,3059
0.908,-0.291,3059
0.909,-0.347,3076
0.910,-0.384,3076
0.911,-0.404,3076
0.912,-0.411,3076
0.913,-0.415,3076
0.914,-0.421,3076
0.915,-0.426,3076
0.916,-0.436,3076
0.917,-0.454,3076
0.918,-0.484,3076
0.919,-0.510,3076
0.920,-0.586,3068
0.921,-0.626,3068
0.922,-0.631,3068
0.923,-0.629,3068
0.924,-0.609,3068
0.925,-0.581,3068
0.926,-0.541,3068
0.927,-0.496,3068
0.928,-0.454,3061
0.929,-0.411,3061
0.930,-0.369,3061
0.931,-0.331,3061
0.932,-0.302,3061
0.933,-0.291,3061
0.934,-0.286,3061
0.935,-0.292,3061
0.936,-0.310,3061
0.937,-0.344,3061
0.938,-0.374,3044
0.939,-0.416,3044
0.940,-0.494,3044
0.941,-0.506,3044
0.942,-0.516,3044
0.943,-0.515,3044
0.944,-0.504,3044
0.945,-0.472,3044
0.946,-0.446,3044
0.947,-0.414,3074
0.948,-0.376,3074
0.949,-0.346,3074
0.950,-0.311,3074
0.951,-0.291,3074
0.952,-0.280,3074
0.953,-0.273,3074
0.954,-0.282,3074
0.955,-0.296,3074
0.956,-0.330,3074
0.957,-0.364,3066
0.958,-0.391,3066
0.959,-0.424,3066
0.960,-0.466,3066
0.961,-0.470,3066
0.962,-0.468,3066
0.963,-0.451,3066
0.964,-0.431,3066
0.965,-0.404,3066
0.966,-0.367,3067
0.967,-0.334,3067
0.968,-0.281,3067
0.969,-0.273,3067
0.970,-0.253,3067
0.971,-0.241,3067
0.972,-0.246,3067
0.973,-0.254,3067
0.974,-0.271,3067
0.975,-0.294,3067
0.976,-0.329,3054
0.977,-0.357,3054
0.978,-0.386,3054
0.979,-0.411,3054
0.980,-0.434,3054
0.981,-0.430,3054
0.982,-0.420,3054
0.983,-0.393,3054
0.984,-0.370,3054
0.985,-0.336,3058
0.986,-0.305,3058
0.987,-0.274,3058
0.988,-0.246,3058
0.989,-0.217,3058
0.990,-0.206,3058
0.991,-0.206,3058
0.992,-0.212,3058
0.993,-0.233,3058
0.994,-0.270,3058
0.995,-0.302,3058
0.996,-0.341,3058
0.997,-0.371,3058
0.998,-0.401,3058
0.999,-0.414,3058
1.000,-0.401,3058
1.001,-0.346,3058
1.002,-0.321,3058
1.003,-0.276,3072
1.004,-0.244,3072
1.005,-0.209,3072
1.006,-0.181,3072
1.007,-0.166,3072
1.008,-0.164,3072
1.009,-0.165,3072
1.010,-0.176,3072
1.011,-0.203,3072
1.012,-0.234,3072
1.013,-0.270,3064
1.014,-0.307,3064
1.015,-0.344,3064
1.016,-0.370,3064
1.017,-0.384,3064
1.018,-0.381,3064
1.019,-0.369,3064
1.020,-0.304,3064
1.021,-0.271,3064
1.022,-0.233,3070
1.023,-0.196,3070
1.024,-0.166,3070
1.025,-0.135,3070
1.026,-0.115,3070
1.027,-0.109,3070
1.028,-0.109,3070
1.029,-0.121,3070
1.030,-0.136,3070
1.031,-0.170,3070
1.032,-0.205,3080
1.033,-0.233,3080
1.034,-0.268,3080
1.035,-0.294,3080
1.036,-0.311,3080
1.037,-0.326,3080
1.038,-0.326,3080
1.039,-0.311,3080
1.040,-0.263,3080
1.041,-0.229,3083
1.042,-0.194,3083
1.043,-0.166,3083
1.044,-0.131,3083
1.045,-0.114,3083
1.046,-0.104,3083
1.047,-0.101,3083
1.048,-0.111,3083
1.049,-0.129,3083
1.050,-0.152,3083
1.051,-0.190,3054
1.052,-0.224,3054
1.053,-0.256,3054
1.054,-0.285,3054
1.055,-0.294,3054
1.056,-0.297,3054
1.057,-0.291,3054
1.058,-0.270,3054
1.059,-0.231,3054
1.060,-0.146,3077
1.061,-0.105,3077
1.062,-0.035,3077
1.063,-0.021,3077
1.064,-0.009,3077
1.065,-0.009,3077
1.066,-0.026,3077
1.067,-0.054,3077
1.068,-0.092,3077
1.069,-0.131,3055
1.070,-0.174,3055
1.071,-0.207,3055
1.072,-0.233,3055
1.073,-0.249,3055
1.074,-0.251,3055
1.075,-0.244,3055
1.076,-0.221,3055
1.077,-0.189,3055
1.078,-0.150,3055
1.079,-0.111,3087
1.080,-0.036,3087
1.081,-0.009,3087
1.082,0.024,3087
1.083,0.034,3087
1.084,0.034,3087
1.085,0.019,3087
1.086,-0.005,3087
1.087,-0.030,3087
1.088,-0.051,3084
1.089,-0.094,3084
1.090,-0.126,3084
1.091,-0.149,3084
1.092,-0.168,3084
1.093,-0.191,3084
1.094,-0.164,3084
1.095,-0.144,3084
1.096,-0.124,3084
1.097,-0.091,3084
1.098,-0.061,3072
1.099,-0.029,3072
1.100,0.030,3072
1.101,0.040,3072
1.102,0.044,3072
1.103,0.045,3072
1.104,0.030,3072
1.105,-0.007,3072
1.106,-0.036,3072
1.107,-0.071,3095
1.108,-0.111,3095
1.109,-0.134,3095
1.110,-0.164,3095
1.111,-0.174,3095
1.112,-0.176,3095
1.113,-0.171,3095
1.114,-0.154,3095
1.115,-0.130,3095
1.116,-0.096,3095
1.117,-0.064,3074
1.118,-0.026,3074
1.119,0.013,3074
1.120,0.059,3074
1.121,0.055,3074
1.122,0.074,3074
1.123,-0.011,3074
1.124,-0.056,3074
1.125,-0.124,3071
1.126,-0.163,3071
1.127,-0.193,3071
1.128,-0.216,3071
1.129,-0.226,3071
1.130,-0.224,3071
1.131,-0.209,3071
1.132,-0.186,3071
1.133,-0.151,3071
1.134,-0.116,3080
1.135,-0.084,3080
1.136,-0.048,3080
1.137,-0.021,3080
1.138,-0.004,3080
1.139,-0.003,3080
1.140,-0.041,3080
1.141,-0.069,3080
1.142,-0.110,3080
1.143,-0.154,3076
1.144,-0.201,3076
1.145,-0.244,3076
1.146,-0.271,3076
1.147,-0.295,3076
1.148,-0.310,3076
1.149,-0.311,3076
1.150,-0.302,3076
1.151,-0.289,3076
1.152,-0.264,3076
1.153,-0.231,3065
1.154,-0.223,3065
1.155,-0.174,3065
1.156,-0.149,3065
1.157,-0.138,3065
1.158,-0.134,3065
1.159,-0.144,3065
1.160,-0.196,3065
1.161,-0.244,3065
1.162,-0.271,3074
1.163,-0.306,3074
1.164,-0.344,3074
1.165,-0.370,3074
1.166,-0.389,3074
1.167,-0.406,3074
