Czas(s),EKG_Surowe(mV),PPG_Surowe(ADC)
0.144,-0.269,3126
0.145,-0.320,3126
0.146,-0.323,3126
0.147,-0.321,3126
0.148,-0.289,3126
0.149,-0.263,3126
0.150,-0.226,3126
0.151,-0.195,3126
0.152,-0.169,3126
0.153,-0.141,3126
0.154,-0.121,3094
0.155,-0.111,3094
0.156,-0.111,3094
0.157,-0.121,3094
0.158,-0.139,3094
0.159,-0.170,3094
0.160,-0.231,3094
0.161,-0.256,3094
0.162,-0.275,3094
0.163,-0.289,3128
0.164,-0.290,3128
0.165,-0.285,3128
0.166,-0.273,3128
0.167,-0.255,3128
0.168,-0.231,3128
0.169,-0.203,3128
0.170,-0.171,3128
0.171,-0.145,3128
0.172,-0.126,3128
0.173,-0.111,3103
0.174,-0.106,3103
0.175,-0.161,3103
0.176,-0.121,3103
0.177,-0.151,3103
0.178,-0.185,3103
0.179,-0.221,3103
0.180,-0.297,3103
0.181,-0.329,3103
0.182,-0.334,3135
0.183,-0.341,3135
0.184,-0.331,3135
0.185,-0.311,3135
0.186,-0.294,3135
0.187,-0.268,3135
0.188,-0.231,3135
0.189,-0.194,3135
0.190,-0.161,3135
0.191,-0.126,3135
0.192,-0.104,3079
0.193,-0.092,3079
0.194,-0.089,3079
0.195,-0.096,3079
0.196,-0.111,3079
0.197,-0.131,3079
0.198,-0.165,3079
0.199,-0.194,3079
0.200,-0.254,3079
0.201,-0.269,3132
0.202,-0.276,3132
0.203,-0.274,3132
0.204,-0.261,3132
0.205,-0.244,3132
0.206,-0.271,3132
0.207,-0.181,3132
0.208,-0.149,3132
0.209,-0.125,3132
0.210,-0.094,3132
0.211,-0.081,3112
0.212,-0.066,3112
0.213,-0.065,3112
0.214,-0.069,3112
0.215,-0.091,3112
0.216,-0.114,3112
0.217,-0.146,3112
0.218,-0.185,3112
0.219,-0.210,3112
0.220,-0.247,3102
0.221,-0.247,3102
0.222,-0.231,3102
0.223,-0.211,3102
0.224,-0.184,3102
0.225,-0.145,3102
0.226,-0.109,3102
0.227,-0.083,3102
0.228,-0.051,3102
0.229,-0.031,3101
0.230,-0.025,3101
0.231,-0.026,3101
0.232,-0.031,3101
0.233,-0.046,3101
0.234,-0.066,3101
0.235,-0.091,3101
0.236,-0.121,3101
0.237,-0.141,3101
0.238,-0.125,3101
0.239,-0.169,3102
0.240,-0.152,3102
0.241,-0.141,3102
0.242,-0.116,3102
0.243,-0.091,3102
0.244,-0.064,3102
0.245,-0.036,3102
0.246,-0.011,3102
0.247,0.014,3102
0.248,0.025,3086
0.249,0.028,3086
0.250,0.021,3086
0.251,-0.009,3086
0.252,-0.035,3086
0.253,-0.070,3086
0.254,-0.111,3086
0.255,-0.146,3086
0.256,-0.184,3086
0.257,-0.211,3086
0.258,-0.233,3113
0.259,-0.254,3113
0.260,-0.254,3113
0.261,-0.241,3113
0.262,-0.216,3113
0.263,-0.189,3113
0.264,-0.161,3113
0.265,-0.129,3113
0.266,-0.104,3113
0.267,-0.091,3113
0.268,-0.090,3100
0.269,-0.101,3100
0.270,-0.121,3100
0.271,-0.139,3100
0.272,-0.174,3100
0.273,-0.205,3100
0.274,-0.244,3100
0.275,-0.273,3100
0.276,-0.294,3100
0.277,-0.312,3100
0.278,-0.328,3094
0.279,-0.329,3094
0.280,-0.306,3094
0.281,-0.287,3094
0.282,-0.264,3094
0.283,-0.234,3094
0.284,-0.207,3094
0.285,-0.184,3094
0.286,-0.169,3094
0.287,-0.150,3105
0.288,-0.161,3105
0.289,-0.170,3105
0.290,-0.186,3105
0.291,-0.206,3105
0.292,-0.233,3105
0.293,-0.263,3105
0.294,-0.286,3105
0.295,-0.312,3105
0.296,-0.333,3105
0.297,-0.345,3095
0.298,-0.341,3095
0.299,-0.334,3095
0.300,-0.296,3095
0.301,-0.265,3095
0.302,-0.250,3095
0.303,-0.226,3095
0.304,-0.196,3095
0.305,-0.189,3095
0.306,-0.184,3105
0.307,-0.181,3105
0.308,-0.186,3105
0.309,-0.204,3105
0.310,-0.226,3105
0.311,-0.256,3105
0.312,-0.285,3105
0.313,-0.309,3105
0.314,-0.336,3105
0.315,-0.352,3105
0.316,-0.359,3127
0.317,-0.357,3127
0.318,-0.351,3127
0.319,-0.331,3127
0.320,-0.266,3127
0.321,-0.234,3127
0.322,-0.194,3127
0.323,-0.164,3127
0.324,-0.136,3127
0.325,-0.125,3090
0.326,-0.126,3090
0.327,-0.139,3090
0.328,-0.164,3090
0.329,-0.189,3090
0.330,-0.223,3090
0.331,-0.261,3090
0.332,-0.291,3090
0.333,-0.324,3090
0.334,-0.344,3090
0.335,-0.352,3093
0.336,-0.356,3093
0.337,-0.344,3093
0.338,-0.329,3093
0.339,-0.292,3093
0.340,-0.216,3093
0.341,-0.191,3093
0.342,-0.166,3093
0.343,-0.146,3093
0.344,-0.144,3099
0.345,-0.151,3099
0.346,-0.175,3099
0.347,-0.204,3099
0.348,-0.241,3099
0.349,-0.280,3099
0.350,-0.320,3099
0.351,-0.356,3099
0.352,-0.390,3099
0.353,-0.425,3099
0.354,-0.446,3099
0.355,-0.456,3099
0.356,-0.455,3099
0.357,-0.441,3099
0.358,-0.421,3099
0.359,-0.376,3099
0.360,-0.281,3099
0.361,-0.244,3099
0.362,-0.204,3099
0.363,-0.144,3099
0.364,-0.110,3099
0.365,-0.066,3099
0.366,-0.036,3099
0.367,0.011,3099
0.368,0.065,3099
0.369,0.124,3099
0.370,0.190,3099
0.371,0.306,3099
0.372,0.380,3099
0.373,0.507,3129
0.374,0.811,3129
0.375,0.944,3129
0.376,1.099,3129
0.377,1.302,3129
0.378,1.529,3129
0.379,1.774,3129
0.380,2.305,3129
0.381,2.467,3102
0.382,2.559,3102
0.383,2.559,3102
0.384,2.559,3102
0.385,2.475,3102
0.386,2.330,3102
0.387,2.136,3102
0.388,1.930,3102
0.389,1.696,3102
0.390,1.474,3102
0.391,1.252,3091
0.392,1.046,3091
0.393,0.854,3091
0.394,0.679,3091
0.395,0.515,3091
0.396,0.379,3091
0.397,0.256,3091
0.398,0.139,3091
0.399,0.050,3091
0.400,-0.141,3110
0.401,-0.289,3110
0.402,-0.369,3110
0.403,-0.434,3110
0.404,-0.495,3110
0.405,-0.547,3110
0.406,-0.591,3110
0.407,-0.624,3110
0.408,-0.651,3110
0.409,-0.661,3098
0.410,-0.656,3098
0.411,-0.631,3098
0.412,-0.606,3098
0.413,-0.568,3098
0.414,-0.526,3098
0.415,-0.481,3098
0.416,-0.434,3098
0.417,-0.390,3098
0.418,-0.356,3098
0.419,-0.336,3117
0.420,-0.331,3117
0.421,-0.341,3117
0.422,-0.355,3117
0.423,-0.370,3117
0.424,-0.405,3117
0.425,-0.431,3117
0.426,-0.454,3117
0.427,-0.481,3117
0.428,-0.486,3114
0.429,-0.484,3114
0.430,-0.466,3114
0.431,-0.446,3114
0.432,-0.421,3114
0.433,-0.386,3114
0.434,-0.351,3114
0.435,-0.321,3114
0.436,-0.289,3114
0.437,-0.265,3114
0.438,-0.254,3104
0.439,-0.254,3104
0.440,-0.284,3104
0.441,-0.305,3104
0.442,-0.335,3104
0.443,-0.364,3104
0.444,-0.386,3104
0.445,-0.414,3104
0.446,-0.429,3104
0.447,-0.441,3113
0.448,-0.444,3113
0.449,-0.436,3113
0.450,-0.425,3113
0.451,-0.404,3113
0.452,-0.372,3113
0.453,-0.345,3113
0.454,-0.314,3113
0.455,-0.286,3113
0.456,-0.269,3113
0.457,-0.256,3115
0.458,-0.253,3115
0.459,-0.265,3115
0.460,-0.296,3115
0.461,-0.324,3115
0.462,-0.349,3115
0.463,-0.374,3115
0.464,-0.401,3115
0.465,-0.409,3115
0.466,-0.404,3125
0.467,-0.391,3125
0.468,-0.376,3125
0.469,-0.356,3125
0.470,-0.333,3125
0.471,-0.304,3125
0.472,-0.276,3125
0.473,-0.254,3125
0.474,-0.231,3125
0.475,-0.216,3125
0.476,-0.210,3114
0.477,-0.212,3114
0.478,-0.224,3114
0.479,-0.244,3114
0.480,-0.301,3114
0.481,-0.330,3114
0.482,-0.350,3114
0.483,-0.369,3114
0.484,-0.374,3114
0.485,-0.376,3110
0.486,-0.376,3110
0.487,-0.362,3110
0.488,-0.344,3110
0.489,-0.314,3110
0.490,-0.286,3110
0.491,-0.254,3110
0.492,-0.216,3110
0.493,-0.189,3110
0.494,-0.166,3110
0.495,-0.150,3112
0.496,-0.150,3112
0.497,-0.166,3112
0.498,-0.181,3112
0.499,-0.206,3112
0.500,-0.275,3112
0.501,-0.294,3112
0.502,-0.344,3112
0.503,-0.349,3103
0.504,-0.346,3103
0.505,-0.334,3103
0.506,-0.306,3103
0.507,-0.286,3103
0.508,-0.261,3103
0.509,-0.229,3103
0.510,-0.198,3103
0.511,-0.172,3103
0.512,-0.145,3103
0.513,-0.131,3102
0.514,-0.130,3102
0.515,-0.136,3102
0.516,-0.152,3102
0.517,-0.241,3102
0.518,-0.205,3102
0.519,-0.231,3102
0.520,-0.285,3102
0.521,-0.321,3102
0.522,-0.311,3100
0.523,-0.305,3100
0.524,-0.287,3100
0.525,-0.269,3100
0.526,-0.241,3100
0.527,-0.206,3100
0.528,-0.181,3100
0.529,-0.152,3100
0.530,-0.134,3100
0.531,-0.129,3100
0.532,-0.130,3123
0.533,-0.144,3123
0.534,-0.164,3123
0.535,-0.189,3123
0.536,-0.221,3123
0.537,-0.250,3123
0.538,-0.275,3123
0.539,-0.290,3123
0.540,-0.294,3102
0.541,-0.261,3102
0.542,-0.231,3102
0.543,-0.196,3102
0.544,-0.152,3102
0.545,-0.121,3102
0.546,-0.070,3102
0.547,-0.051,3102
0.548,-0.031,3102
0.549,-0.024,3102
0.550,-0.024,3095
0.551,-0.035,3095
0.552,-0.064,3095
0.553,-0.104,3095
0.554,-0.142,3095
0.555,-0.186,3095
0.556,-0.214,3095
0.557,-0.234,3095
0.558,-0.251,3095
0.559,-0.254,3095
0.560,-0.231,3098
0.561,-0.172,3098
0.562,-0.131,3098
0.563,-0.101,3098
0.564,-0.069,3098
0.565,-0.041,3098
0.566,-0.024,3098
0.567,-0.013,3098
0.568,-0.016,3096
0.569,-0.029,3096
0.570,-0.049,3096
0.571,-0.074,3096
0.572,-0.109,3096
0.573,-0.138,3096
0.574,-0.171,3096
0.575,-0.190,3096
0.576,-0.204,3096
0.577,-0.205,3096
0.578,-0.196,3095
0.579,-0.176,3095
0.580,-0.111,3095
0.581,-0.085,3095
0.582,-0.046,3095
0.583,-0.013,3095
0.584,0.024,3095
0.585,0.039,3095
0.586,0.045,3095
0.587,0.040,3091
0.588,0.026,3091
0.589,0.006,3091
0.590,-0.026,3091
0.591,-0.059,3091
0.592,-0.094,3091
0.593,-0.126,3091
0.594,-0.151,3091
0.595,-0.168,3091
0.596,-0.171,3091
0.597,-0.164,3059
0.598,-0.144,3059
0.599,-0.121,3059
0.600,-0.049,3059
0.601,-0.021,3059
0.602,0.014,3059
0.603,0.034,3059
0.604,0.049,3059
0.605,0.056,3059
0.606,0.051,3087
0.607,0.036,3087
0.608,0.019,3087
0.609,-0.022,3087
0.610,-0.056,3087
0.611,-0.090,3087
0.612,-0.111,3087
0.613,-0.134,3087
0.614,-0.149,3087
0.615,-0.161,3087
0.616,-0.163,3099
0.617,-0.149,3099
0.618,-0.130,3099
0.619,-0.106,3099
0.620,-0.041,3099
0.621,0.013,3099
0.622,0.022,3099
0.623,0.034,3099
0.624,0.031,3102
0.625,0.010,3102
0.626,-0.015,3102
0.627,-0.046,3102
0.628,-0.089,3102
0.629,-0.129,3102
0.630,-0.174,3102
0.631,-0.211,3102
0.632,-0.244,3102
0.633,-0.261,3102
0.634,-0.268,3107
0.635,-0.264,3107
0.636,-0.251,3107
0.637,-0.226,3107
0.638,-0.198,3107
0.639,-0.171,3107
0.640,-0.114,3107
0.641,-0.106,3107
0.642,-0.104,3107
0.643,-0.107,3113
0.644,-0.131,3113
0.645,-0.164,3113
0.646,-0.198,3113
0.647,-0.246,3113
0.648,-0.289,3113
0.649,-0.329,3113
0.650,-0.356,3113
0.651,-0.383,3113
0.652,-0.401,3113
0.653,-0.404,3117
0.654,-0.391,3117
0.655,-0.376,3117
0.656,-0.354,3117
0.657,-0.331,3117
0.658,-0.301,3117
0.659,-0.276,3117
0.660,-0.249,3117
0.661,-0.241,3117
0.662,-0.246,3123
0.663,-0.264,3123
0.664,-0.286,3123
0.665,-0.323,3123
0.666,-0.354,3123
0.667,-0.390,3123
0.668,-0.427,3123
0.669,-0.451,3123
0.670,-0.466,3123
0.671,-0.471,3123
0.672,-0.461,3099
0.673,-0.443,3099
0.674,-0.409,3099
0.675,-0.370,3099
0.676,-0.330,3099
0.677,-0.294,3099
0.678,-0.261,3099
0.679,-0.234,3099
0.680,-0.241,3099
0.681,-0.254,3128
0.682,-0.286,3128
0.683,-0.324,3128
0.684,-0.361,3128
0.685,-0.401,3128
0.686,-0.434,3128
0.687,-0.474,3128
0.688,-0.495,3128
0.689,-0.514,3128
0.690,-0.516,3128
0.691,-0.506,3097
0.692,-0.486,3097
0.693,-0.451,3097
0.694,-0.421,3097
0.695,-0.374,3097
0.696,-0.334,3097
0.697,-0.296,3097
0.698,-0.268,3097
0.699,-0.249,3097
0.700,-0.244,3117
0.701,-0.274,3117
0.702,-0.304,3117
0.703,-0.334,3117
0.704,-0.364,3117
0.705,-0.391,3117
0.706,-0.415,3117
0.707,-0.434,3117
0.708,-0.436,3117
0.709,-0.431,3104
0.710,-0.416,3104
0.711,-0.391,3104
0.712,-0.365,3104
0.713,-0.334,3104
0.714,-0.305,3104
0.715,-0.284,3104
0.716,-0.265,3104
0.717,-0.251,3104
0.718,-0.245,3104
0.719,-0.250,3120
0.720,-0.281,3120
0.721,-0.297,3120
0.722,-0.334,3120
0.723,-0.369,3120
0.724,-0.401,3120
0.725,-0.434,3120
0.726,-0.440,3120
0.727,-0.446,3120
0.728,-0.444,3094
0.729,-0.434,3094
0.730,-0.416,3094
0.731,-0.384,3094
0.732,-0.310,3094
0.733,-0.304,3094
0.734,-0.271,3094
0.735,-0.249,3094
0.736,-0.229,3094
0.737,-0.224,3094
0.738,-0.224,3120
0.739,-0.244,3120
0.740,-0.294,3120
0.741,-0.364,3120
0.742,-0.389,3120
0.743,-0.414,3120
0.744,-0.429,3120
0.745,-0.430,3120
0.746,-0.426,3107
0.747,-0.410,3107
0.748,-0.384,3107
0.749,-0.351,3107
0.750,-0.321,3107
0.751,-0.285,3107
0.752,-0.249,3107
0.753,-0.216,3107
0.754,-0.196,3107
0.755,-0.186,3107
0.756,-0.186,3097
0.757,-0.201,3097
0.758,-0.224,3097
0.759,-0.260,3097
0.760,-0.336,3097
0.761,-0.369,3097
0.762,-0.400,3097
0.763,-0.411,3097
0.764,-0.414,3097
0.765,-0.411,3097
0.766,-0.390,3105
0.767,-0.364,3105
0.768,-0.330,3105
0.769,-0.291,3105
0.770,-0.256,3105
0.771,-0.224,3105
0.772,-0.193,3105
0.773,-0.174,3105
0.774,-0.166,3105
0.775,-0.169,3105
0.776,-0.184,3101
0.777,-0.204,3101
0.778,-0.231,3101
0.779,-0.266,3101
0.780,-0.336,3101
0.781,-0.383,3101
0.782,-0.389,3101
0.783,-0.389,3101
0.784,-0.378,3105
0.785,-0.354,3105
0.786,-0.324,3105
0.787,-0.286,3105
0.788,-0.250,3105
0.789,-0.214,3105
0.790,-0.189,3105
0.791,-0.171,3105
0.792,-0.165,3105
0.793,-0.169,3105
0.794,-0.184,3104
0.795,-0.206,3104
0.796,-0.230,3104
0.797,-0.263,3104
0.798,-0.290,3104
0.799,-0.311,3104
0.800,-0.349,3104
0.801,-0.354,3104
0.802,-0.349,3104
0.803,-0.333,3100
0.804,-0.306,3100
0.805,-0.264,3100
0.806,-0.231,3100
0.807,-0.196,3100
0.808,-0.174,3100
0.809,-0.154,3100
0.810,-0.141,3100
0.811,-0.135,3100
0.812,-0.144,3100
0.813,-0.166,3094
0.814,-0.185,3094
0.815,-0.211,3094
0.816,-0.246,3094
0.817,-0.281,3094
0.818,-0.311,3094
0.819,-0.346,3094
0.820,-0.378,3094
0.821,-0.383,3094
0.822,-0.374,3101
0.823,-0.351,3101
0.824,-0.324,3101
0.825,-0.281,3101
0.826,-0.241,3101
0.827,-0.201,3101
0.828,-0.169,3101
0.829,-0.144,3101
0.830,-0.133,3101
0.831,-0.131,3101
0.832,-0.147,3107
0.833,-0.172,3107
0.834,-0.201,3107
0.835,-0.241,3107
0.836,-0.271,3107
0.837,-0.304,3107
0.838,-0.330,3107
0.839,-0.341,3107
0.840,-0.344,3107
0.841,-0.309,3103
0.842,-0.261,3103
0.843,-0.224,3103
0.844,-0.191,3103
0.845,-0.169,3103
0.846,-0.149,3103
0.847,-0.144,3103
0.848,-0.144,3103
0.849,-0.163,3103
0.850,-0.181,3109
0.851,-0.210,3109
0.852,-0.244,3109
0.853,-0.281,3109
0.854,-0.311,3109
0.855,-0.346,3109
0.856,-0.371,3109
0.857,-0.386,3109
0.858,-0.389,3109
0.859,-0.383,3109
0.860,-0.326,3109
0.861,-0.255,3109
0.862,-0.221,3109
0.863,-0.191,3109
0.864,-0.165,3109
0.865,-0.150,3109
0.866,-0.146,3109
0.867,-0.152,3109
0.868,-0.172,3098
0.869,-0.198,3098
0.870,-0.229,3098
0.871,-0.255,3098
0.872,-0.294,3098
0.873,-0.330,3098
0.874,-0.354,3098
0.875,-0.370,3098
0.876,-0.376,3098
0.877,-0.372,3098
0.878,-0.361,3109
0.879,-0.334,3109
0.880,-0.263,3109
0.881,-0.230,3109
0.882,-0.198,3109
0.883,-0.174,3109
0.884,-0.161,3109
0.885,-0.164,3109
0.886,-0.160,3109
0.887,-0.174,3118
0.888,-0.196,3118
0.889,-0.226,3118
0.890,-0.261,3118
0.891,-0.291,3118
0.892,-0.324,3118
0.893,-0.349,3118
0.894,-0.370,3118
0.895,-0.376,3118
0.896,-0.369,3118
0.897,-0.354,3113
0.898,-0.325,3113
0.899,-0.289,3113
0.900,-0.204,3113
0.901,-0.176,3113
0.902,-0.146,3113
0.903,-0.130,3113
0.904,-0.124,3113
0.905,-0.130,3113
0.906,-0.146,3119
0.907,-0.171,3119
0.908,-0.206,3119
0.909,-0.234,3119
0.910,-0.274,3119
0.911,-0.311,3119
0.912,-0.343,3119
0.913,-0.364,3119
0.914,-0.374,3119
0.915,-0.371,3119
0.916,-0.354,3103
0.917,-0.329,3103
0.918,-0.295,3103
0.919,-0.256,3103
0.920,-0.184,3103
0.921,-0.164,3103
0.922,-0.146,3103
0.923,-0.145,3103
0.924,-0.150,3103
0.925,-0.168,3135
0.926,-0.186,3135
0.927,-0.211,3135
0.928,-0.249,3135
0.929,-0.271,3135
0.930,-0.294,3135
0.931,-0.311,3135
0.932,-0.329,3135
0.933,-0.335,3135
0.934,-0.334,3135
0.935,-0.324,3099
0.936,-0.305,3099
0.937,-0.278,3099
0.938,-0.253,3099
0.939,-0.225,3099
0.940,-0.169,3099
0.941,-0.152,3099
0.942,-0.144,3099
0.943,-0.142,3099
0.944,-0.149,3122
0.945,-0.170,3122
0.946,-0.194,3122
0.947,-0.226,3122
0.948,-0.261,3122
0.949,-0.291,3122
0.950,-0.312,3122
0.951,-0.334,3122
0.952,-0.343,3122
0.953,-0.334,3122
0.954,-0.324,3108
0.955,-0.291,3108
0.956,-0.260,3108
0.957,-0.216,3108
0.958,-0.184,3108
0.959,-0.146,3108
0.960,-0.101,3108
0.961,-0.094,3108
0.962,-0.094,3108
0.963,-0.106,3115
0.964,-0.129,3115
0.965,-0.161,3115
0.966,-0.196,3115
0.967,-0.234,3115
0.968,-0.274,3115
0.969,-0.301,3115
0.970,-0.324,3115
0.971,-0.329,3115
0.972,-0.330,3115
0.973,-0.324,3107
0.974,-0.304,3107
0.975,-0.278,3107
0.976,-0.249,3107
0.977,-0.214,3107
0.978,-0.174,3107
0.979,-0.165,3107
0.980,-0.144,3107
0.981,-0.154,3114
0.982,-0.181,3114
0.983,-0.206,3114
0.984,-0.231,3114
0.985,-0.265,3114
0.986,-0.290,3114
0.987,-0.309,3114
0.988,-0.321,3114
0.989,-0.324,3114
0.990,-0.309,3114
0.991,-0.289,3119
0.992,-0.264,3119
0.993,-0.230,3119
0.994,-0.195,3119
0.995,-0.168,3119
0.996,-0.141,3119
0.997,-0.122,3119
0.998,-0.113,3119
0.999,-0.114,3119
1.000,-0.144,3111
1.001,-0.204,3111
1.002,-0.244,3111
1.003,-0.270,3111
1.004,-0.300,3111
1.005,-0.324,3111
1.006,-0.330,3111
1.007,-0.329,3111
1.008,-0.306,3111
1.009,-0.286,3105
1.010,-0.263,3105
1.011,-0.228,3105
1.012,-0.196,3105
1.013,-0.169,3105
1.014,-0.141,3105
1.015,-0.120,3105
1.016,-0.096,3105
1.017,-0.090,3105
1.018,-0.090,3105
1.019,-0.104,3105
1.020,-0.164,3097
1.021,-0.224,3097
1.022,-0.261,3097
1.023,-0.282,3097
1.024,-0.297,3097
1.025,-0.306,3097
1.026,-0.296,3097
1.027,-0.285,3097
1.028,-0.256,3112
1.029,-0.217,3112
1.030,-0.186,3112
1.031,-0.147,3112
1.032,-0.116,3112
1.033,-0.100,3112
1.034,-0.085,3112
1.035,-0.080,3112
1.036,-0.089,3112
1.037,-0.106,3112
1.038,-0.133,3093
1.039,-0.168,3093
1.040,-0.230,3093
1.041,-0.255,3093
1.042,-0.264,3093
1.043,-0.271,3093
1.044,-0.274,3093
1.045,-0.264,3093
1.046,-0.244,3093
1.047,-0.211,3097
1.048,-0.171,3097
1.049,-0.126,3097
1.050,-0.090,3097
1.051,-0.055,3097
1.052,-0.031,3097
1.053,-0.014,3097
1.054,-0.006,3097
1.055,-0.011,3097
1.056,-0.029,3097
1.057,-0.054,3090
1.058,-0.090,3090
1.059,-0.128,3090
1.060,-0.205,3090
1.061,-0.226,3090
1.062,-0.246,3090
1.063,-0.249,3090
1.064,-0.244,3090
1.065,-0.224,3090
1.066,-0.201,3104
1.067,-0.171,3104
1.068,-0.144,3104
1.069,-0.114,3104
1.070,-0.091,3104
1.071,-0.069,3104
1.072,-0.044,3104
1.073,-0.044,3104
1.074,-0.045,3104
1.075,-0.051,3111
1.076,-0.066,3111
1.077,-0.085,3111
1.078,-0.109,3111
1.079,-0.129,3111
1.080,-0.161,3111
1.081,-0.161,3111
1.082,-0.149,3111
1.083,-0.135,3111
1.084,-0.109,3117
1.085,-0.081,3117
1.086,-0.046,3117
1.087,-0.014,3117
1.088,0.019,3117
1.089,0.036,3117
1.090,0.045,3117
1.091,0.037,3117
1.092,0.024,3117
1.093,-0.011,3117
1.094,-0.043,3113
1.095,-0.086,3113
1.096,-0.120,3113
1.097,-0.161,3113
1.098,-0.190,3113
1.099,-0.221,3113
1.100,-0.254,3113
1.101,-0.244,3113
1.102,-0.234,3113
1.103,-0.211,3065
1.104,-0.186,3065
1.105,-0.149,3065
1.106,-0.117,3065
1.107,-0.085,3065
1.108,-0.055,3065
1.109,-0.036,3065
1.110,-0.036,3065
1.111,-0.051,3065
1.112,-0.087,3065
1.113,-0.125,3089
1.114,-0.171,3089
1.115,-0.217,3089
1.116,-0.264,3089
1.117,-0.296,3089
1.118,-0.329,3089
1.119,-0.346,3089
1.120,-0.336,3089
1.121,-0.328,3089
1.122,-0.296,3100
1.123,-0.266,3100
1.124,-0.229,3100
1.125,-0.201,3100
1.126,-0.169,3100
1.127,-0.141,3100
1.128,-0.129,3100
1.129,-0.125,3100
1.130,-0.124,3100
1.131,-0.135,3100
1.132,-0.151,3116
1.133,-0.184,3116
1.134,-0.210,3116
1.135,-0.244,3116
1.136,-0.274,3116
1.137,-0.296,3116
1.138,-0.314,3116
1.139,-0.324,3116
1.140,-0.291,3116
1.141,-0.271,3115
1.142,-0.247,3115
1.143,-0.211,3115
1.144,-0.184,3115
1.145,-0.160,3115
1.146,-0.134,3115
1.147,-0.129,3115
1.148,-0.130,3115
1.149,-0.144,3115
1.150,-0.166,3115
1.151,-0.194,3109
1.152,-0.226,3109
1.153,-0.263,3109
1.154,-0.291,3109
1.155,-0.321,3109
1.156,-0.336,3109
1.157,-0.344,3109
1.158,-0.341,3109
1.159,-0.329,3109
1.160,-0.269,3115
1.161,-0.203,3115
1.162,-0.171,3115
1.163,-0.142,3115
1.164,-0.124,3115
1.165,-0.110,3115
