Czas(s),EKG_Surowe(mV),PPG_Surowe(ADC)
0.197,0.848,3117
0.198,1.167,3117
0.199,1.335,3117
0.200,1.103,3117
0.201,0.745,3064
0.202,-0.092,3064
0.203,-0.585,3064
0.204,-1.075,3064
0.205,-1.528,3064
0.206,-1.840,3064
0.207,-1.988,3064
0.208,-1.982,3064
0.209,-1.810,3064
0.210,-1.485,3122
0.211,-1.032,3122
0.212,-0.562,3122
0.213,-0.062,3122
0.214,0.422,3122
0.215,0.863,3122
0.216,1.175,3122
0.217,1.345,3122
0.218,1.347,3122
0.219,1.167,3122
0.220,0.312,3142
0.221,-0.623,3142
0.222,-1.073,3142
0.223,-1.510,3142
0.224,-1.825,3142
0.225,-1.985,3142
0.226,-1.995,3142
0.227,-1.827,3142
0.228,-1.522,3143
0.229,-1.073,3143
0.230,-0.605,3143
0.231,-0.105,3143
0.232,0.388,3143
0.233,0.828,3143
0.234,1.153,3143
0.235,1.327,3143
0.236,1.330,3143
0.237,1.153,3143
0.238,0.830,3136
0.239,0.393,3136
0.240,-0.670,3136
0.241,-1.087,3136
0.242,-1.535,3136
0.243,-1.855,3136
0.244,-2.013,3136
0.245,-2.018,3136
0.246,-1.847,3136
0.247,-1.532,3117
0.248,-1.085,3117
0.249,-0.610,3117
0.250,-0.100,3117
0.251,0.388,3117
0.252,0.823,3117
0.253,1.143,3117
0.254,1.308,3117
0.255,1.308,3117
0.256,1.117,3117
0.257,0.782,3141
0.258,0.378,3141
0.259,-0.095,3141
0.260,-1.160,3141
0.261,-1.528,3141
0.262,-2.002,3141
0.263,-1.988,3141
0.264,-1.812,3141
0.265,-1.488,3121
0.266,-0.390,3121
0.267,-0.058,3121
0.268,0.432,3121
0.269,0.873,3121
0.270,1.183,3121
0.271,1.353,3121
0.272,1.337,3121
0.273,1.150,3121
0.274,0.820,3128
0.275,0.372,3128
0.276,-0.098,3128
0.277,-0.603,3128
0.278,-1.093,3128
0.279,-1.535,3128
0.280,-2.022,3128
0.281,-1.823,3128
0.282,-1.508,3132
0.283,-1.073,3132
0.284,-0.598,3132
0.285,-0.102,3132
0.286,0.388,3132
0.287,0.828,3132
0.288,1.147,3132
0.289,1.317,3132
0.290,1.323,3132
0.291,1.135,3132
0.292,0.797,3149
0.293,0.370,3149
0.294,-0.113,3149
0.295,-0.610,3149
0.296,-1.103,3149
0.297,-1.545,3149
0.298,-1.865,3149
0.299,-2.022,3149
0.300,-1.815,3149
0.301,-1.482,3129
0.302,-0.562,3129
0.303,-0.113,3129
0.304,0.393,3129
0.305,0.843,3129
0.306,1.167,3129
0.307,1.343,3129
0.308,1.357,3129
0.309,1.183,3129
0.310,0.860,3121
0.311,0.410,3121
0.312,-0.065,3121
0.313,-0.570,3121
0.314,-1.067,3121
0.315,-1.528,3121
0.316,-1.843,3121
0.317,-2.005,3121
0.318,-2.013,3121
0.319,-1.853,3121
0.320,-1.028,3123
0.321,-0.013,3123
0.322,0.420,3123
0.323,0.828,3123
0.324,1.147,3123
0.325,1.323,3123
0.326,1.327,3123
0.327,1.147,3123
0.328,0.828,3121
0.329,0.388,3121
0.330,-0.087,3121
0.331,-0.570,3121
0.332,-1.062,3121
0.333,-1.508,3121
0.334,-1.823,3121
0.335,-1.982,3121
0.336,-1.988,3121
0.337,-1.817,3121
0.338,-1.498,3091
0.339,-1.060,3091
0.340,-0.015,3091
0.341,0.938,3091
0.342,1.195,3091
0.343,1.350,3091
0.344,1.357,3091
0.345,1.188,3091
0.346,0.863,3108
0.347,0.417,3108
0.348,-0.083,3108
0.349,-0.578,3108
0.350,-1.067,3108
0.351,-1.522,3108
0.352,-1.845,3108
0.353,-2.007,3108
0.354,-1.927,3108
0.355,-1.512,3108
0.356,-1.085,3110
0.357,-0.593,3110
0.358,0.142,3110
0.359,0.863,3110
0.360,1.383,3110
0.361,1.385,3110
0.362,1.188,3110
0.363,0.865,3110
0.364,0.422,3112
0.365,-0.087,3112
0.366,-0.580,3112
0.367,-1.075,3112
0.368,-1.532,3112
0.369,-1.853,3112
0.370,-2.013,3112
0.371,-2.018,3112
0.372,-1.843,3112
0.373,-1.522,3112
0.374,-1.083,3116
0.375,-0.588,3116
0.376,-0.092,3116
0.377,0.522,3116
0.378,0.860,3116
0.379,1.173,3116
0.380,1.327,3116
0.381,1.157,3116
0.382,0.823,3116
0.383,0.385,3114
0.384,-0.102,3114
0.385,-0.603,3114
0.386,-1.097,3114
0.387,-1.548,3114
0.388,-1.865,3114
0.389,-2.022,3114
0.390,-2.020,3114
0.391,-1.833,3114
0.392,-1.500,3114
0.393,-1.060,3117
0.394,-0.568,3117
0.395,-0.068,3117
0.396,0.422,3117
0.397,0.870,3117
0.398,1.188,3117
0.399,1.353,3117
0.400,1.137,3117
0.401,0.850,3117
0.402,0.398,3110
0.403,-0.098,3110
0.404,-0.603,3110
0.405,-1.103,3110
0.406,-1.552,3110
0.407,-1.873,3110
0.408,-2.022,3110
0.409,-2.033,3110
0.410,-1.867,3110
0.411,-1.542,3110
0.412,-1.103,3111
0.413,-0.615,3111
0.414,-0.113,3111
0.415,0.388,3111
0.416,0.843,3111
0.417,1.167,3111
0.418,1.337,3111
0.419,1.343,3111
0.420,0.757,3117
0.421,-0.095,3117
0.422,-0.603,3117
0.423,-1.103,3117
0.424,-1.552,3117
0.425,-1.873,3117
0.426,-2.033,3117
0.427,-2.053,3117
0.428,-1.847,3117
0.429,-1.510,3117
0.430,-1.067,3116
0.431,-0.535,3116
0.432,-0.058,3116
0.433,0.427,3116
0.434,0.887,3116
0.435,1.157,3116
0.436,1.325,3116
0.437,1.327,3116
0.438,1.147,3116
0.439,0.823,3116
0.440,-0.172,3112
0.441,-1.248,3112
0.442,-1.860,3112
0.443,-1.992,3112
0.444,-2.002,3112
0.445,-1.823,3112
0.446,-1.512,3112
0.447,-1.073,3107
0.448,-0.585,3107
0.449,-0.085,3107
0.450,0.407,3107
0.451,0.853,3107
0.452,1.167,3107
0.453,1.333,3107
0.454,1.337,3107
0.455,1.153,3107
0.456,0.823,3107
0.457,0.388,3122
0.458,-0.098,3122
0.459,-0.603,3122
0.460,-1.607,3122
0.461,-1.853,3122
0.462,-2.010,3122
0.463,-2.007,3122
0.464,-1.823,3122
0.465,-1.492,3122
0.466,-1.052,3128
0.467,-0.527,3128
0.468,-0.062,3128
0.469,0.432,3128
0.470,0.868,3128
0.471,1.188,3128
0.472,1.347,3128
0.473,1.350,3128
0.474,1.173,3128
0.475,0.838,3128
0.476,0.395,3137
0.477,-0.092,3137
0.478,-0.583,3137
0.479,-1.077,3137
0.480,-1.875,3137
0.481,-2.002,3137
0.482,-2.007,3137
0.483,-1.830,3137
0.484,-1.508,3137
0.485,-1.067,3133
0.486,-0.573,3133
0.487,-0.072,3133
0.488,0.420,3133
0.489,0.858,3133
0.490,1.177,3133
0.491,1.347,3133
0.492,1.347,3133
0.493,1.167,3133
0.494,0.838,3133
0.495,0.398,3119
0.496,-0.092,3119
0.497,-0.593,3119
0.498,-1.097,3119
0.499,-1.548,3119
0.500,-2.027,3119
0.501,-2.013,3119
0.502,-1.857,3119
0.503,-1.530,3119
0.504,-1.093,3137
0.505,-0.550,3137
0.506,-0.092,3137
0.507,0.398,3137
0.508,0.833,3137
0.509,1.170,3137
0.510,1.337,3137
0.511,1.340,3137
0.512,1.157,3137
0.513,0.848,3137
0.514,0.410,3140
0.515,-0.083,3140
0.516,-0.573,3140
0.517,-1.073,3140
0.518,-1.525,3140
0.519,-1.843,3140
0.520,-1.985,3140
0.521,-1.843,3140
0.522,-1.512,3140
0.523,-1.058,3120
0.524,-0.598,3120
0.525,-0.090,3120
0.526,0.417,3120
0.527,0.830,3120
0.528,1.163,3120
0.529,1.333,3120
0.530,1.340,3120
0.531,1.165,3120
0.532,0.838,3120
0.533,0.417,3126
0.534,-0.092,3126
0.535,-0.642,3126
0.536,-1.103,3126
0.537,-1.603,3126
0.538,-1.863,3126
0.539,-2.010,3126
0.540,-1.792,3126
0.541,-1.502,3126
0.542,-1.067,3126
0.543,-0.593,3126
0.544,0.072,3126
0.545,0.383,3126
0.546,0.820,3126
0.547,1.143,3126
0.548,1.317,3126
0.549,1.317,3126
0.550,1.153,3126
0.551,0.828,3126
0.552,0.393,3132
0.553,-0.323,3132
0.554,-1.087,3132
0.555,-1.530,3132
0.556,-1.853,3132
0.557,-2.018,3132
0.558,-2.020,3132
0.559,-1.850,3132
0.560,-1.005,3127
0.561,-0.095,3127
0.562,0.407,3127
0.563,0.855,3127
0.564,1.177,3127
0.565,1.353,3127
0.566,1.367,3127
0.567,1.183,3127
0.568,0.868,3127
0.569,0.438,3128
0.570,-0.058,3128
0.571,-0.565,3128
0.572,-1.060,3128
0.573,-1.510,3128
0.574,-1.843,3128
0.575,-1.995,3128
0.576,-2.002,3128
0.577,-1.827,3128
0.578,-1.508,3128
0.579,-1.062,3129
0.580,0.028,3129
0.581,0.417,3129
0.582,0.863,3129
0.583,1.177,3129
0.584,1.347,3129
0.585,1.355,3129
0.586,1.167,3129
0.587,0.848,3129
0.588,0.412,3121
0.589,-0.083,3121
0.590,-0.573,3121
0.591,-1.073,3121
0.592,-1.522,3121
0.593,-1.847,3121
0.594,-2.007,3121
0.595,-2.015,3121
0.596,-1.843,3121
0.597,-1.512,3121
0.598,-1.067,3121
0.599,-0.588,3119
0.600,0.502,3119
0.601,0.863,3119
0.602,1.183,3119
0.603,1.353,3119
0.604,1.357,3119
0.605,1.170,3119
0.606,0.843,3119
0.607,0.410,3119
0.608,-0.087,3112
0.609,-0.593,3112
0.610,-1.087,3112
0.611,-1.532,3112
0.612,-1.847,3112
0.613,-2.002,3112
0.614,-2.010,3112
0.615,-1.847,3112
0.616,-1.522,3112
0.617,-1.093,3112
0.618,-0.618,3118
0.619,-0.110,3118
0.620,0.885,3118
0.621,1.143,3118
0.622,1.323,3118
0.623,1.323,3118
0.624,1.143,3118
0.625,0.830,3118
0.626,0.407,3118
0.627,-0.085,3111
0.628,-0.593,3111
0.629,-1.075,3111
0.630,-1.522,3111
0.631,-1.827,3111
0.632,-1.988,3111
0.633,-1.982,3111
0.634,-1.812,3111
0.635,-1.468,3111
0.636,-1.055,3111
0.637,-0.573,3111
0.638,-0.065,3111
0.639,0.430,3111
0.640,1.235,3111
0.641,1.357,3111
0.642,1.245,3111
0.643,0.818,3111
0.644,0.398,3111
0.645,-0.098,3101
0.646,-0.615,3101
0.647,-1.100,3101
0.648,-1.548,3101
0.649,-1.863,3101
0.650,-2.020,3101
0.651,-2.022,3101
0.652,-1.857,3101
0.653,-1.540,3101
0.654,-1.103,3101
0.655,-0.620,3101
0.656,-0.105,3101
0.657,0.383,3101
0.658,0.833,3101
0.659,1.153,3101
0.660,1.305,3101
0.661,1.137,3101
0.662,0.797,3101
0.663,0.367,3101
0.664,-0.122,3098
0.665,-0.652,3098
0.666,-1.137,3098
0.667,-1.577,3098
0.668,-1.883,3098
0.669,-2.022,3098
0.670,-2.015,3098
0.671,-1.825,3098
0.672,-1.495,3098
0.673,-1.050,3098
0.674,-0.568,3109
0.675,-0.052,3109
0.676,0.427,3109
0.677,0.875,3109
0.678,1.188,3109
0.679,1.353,3109
0.680,1.110,3109
0.681,0.830,3109
0.682,0.398,3109
0.683,-0.098,3098
0.684,-0.613,3098
0.685,-1.107,3098
0.686,-1.542,3098
0.687,-1.863,3098
0.688,-2.018,3098
0.689,-2.020,3098
0.690,-1.850,3098
0.691,-1.530,3098
0.692,-1.087,3098
0.693,-0.613,3121
0.694,-0.090,3121
0.695,0.407,3121
0.696,0.853,3121
0.697,1.177,3121
0.698,1.347,3121
0.699,1.347,3121
0.700,0.777,3121
0.701,0.378,3121
0.702,-0.107,3106
0.703,-0.723,3106
0.704,-1.522,3106
0.705,-1.812,3106
0.706,-1.965,3106
0.707,-1.972,3106
0.708,-1.808,3106
0.709,-1.488,3106
0.710,-1.058,3106
0.711,-0.583,3128
0.712,-0.072,3128
0.713,0.417,3128
0.714,0.855,3128
0.715,1.180,3128
0.716,1.347,3128
0.717,1.357,3128
0.718,1.185,3128
0.719,0.863,3128
0.720,-0.135,3138
0.721,-1.163,3138
0.722,-1.545,3138
0.723,-1.843,3138
0.724,-2.002,3138
0.725,-1.982,3138
0.726,-1.827,3138
0.727,-1.502,3138
0.728,-1.065,3138
0.729,-0.570,3111
0.730,-0.065,3111
0.731,0.412,3111
0.732,0.858,3111
0.733,1.170,3111
0.734,1.340,3111
0.735,1.343,3111
0.736,1.163,3111
0.737,0.838,3111
0.738,0.410,3111
0.739,-0.072,3128
0.740,-1.153,3128
0.741,-1.522,3128
0.742,-1.827,3128
0.743,-1.988,3128
0.744,-1.988,3128
0.745,-1.812,3128
0.746,-1.490,3128
0.747,-1.058,3128
0.748,-0.575,3114
0.749,-0.072,3114
0.750,0.417,3114
0.751,0.863,3114
0.752,1.177,3114
0.753,1.343,3114
0.754,1.343,3114
0.755,1.155,3114
0.756,0.828,3114
0.757,0.383,3114
0.758,-0.100,3127
0.759,-0.613,3127
0.760,-1.627,3127
0.761,-1.875,3127
0.762,-2.033,3127
0.763,-2.033,3127
0.764,-1.853,3127
0.765,-1.522,3127
0.766,-1.070,3127
0.767,-0.583,3145
0.768,-0.070,3145
0.769,0.415,3145
0.770,0.858,3145
0.771,1.177,3145
0.772,1.333,3145
0.773,1.325,3145
0.774,1.143,3145
0.775,0.820,3145
0.776,0.383,3145
0.777,-0.098,3128
0.778,-0.618,3128
0.779,-1.105,3128
0.780,-1.923,3128
0.781,-2.030,3128
0.782,-2.033,3128
0.783,-1.863,3128
0.784,-1.538,3128
0.785,-1.093,3128
0.786,-0.608,3129
0.787,-0.095,3129
0.788,0.390,3129
0.789,0.830,3129
0.790,1.147,3129
0.791,1.327,3129
0.792,1.327,3129
0.793,1.153,3129
0.794,0.830,3129
0.795,0.398,3129
0.796,-0.090,3135
0.797,-0.610,3135
0.798,-1.097,3135
0.799,-1.542,3135
0.800,-2.042,3135
0.801,-2.033,3135
0.802,-1.860,3135
0.803,-1.540,3135
0.804,-1.100,3135
0.805,-0.618,3137
0.806,-0.105,3137
0.807,0.388,3137
0.808,0.833,3137
0.809,1.155,3137
0.810,1.333,3137
0.811,1.347,3137
0.812,1.170,3137
0.813,0.848,3137
0.814,0.412,3137
0.815,-0.070,3137
0.816,-0.593,3137
0.817,-1.083,3137
0.818,-1.530,3137
0.819,-1.845,3137
0.820,-1.988,3137
0.821,-1.820,3137
0.822,-1.528,3137
0.823,-1.087,3137
0.824,-0.613,3119
0.825,-0.105,3119
0.826,0.417,3119
0.827,0.828,3119
0.828,1.143,3119
0.829,1.317,3119
0.830,1.327,3119
0.831,1.145,3119
0.832,0.815,3119
0.833,0.393,3119
0.834,-0.087,3126
0.835,-0.593,3126
0.836,-1.090,3126
0.837,-1.535,3126
0.838,-1.847,3126
0.839,-2.002,3126
0.840,-1.808,3126
0.841,-1.528,3126
0.842,-1.087,3126
0.843,-0.605,3115
0.844,-0.092,3115
0.845,0.398,3115
0.846,0.863,3115
0.847,1.188,3115
0.848,1.357,3115
0.849,1.367,3115
0.850,1.183,3115
0.851,0.863,3115
0.852,0.427,3115
0.853,-0.058,3115
0.854,-0.573,3122
0.855,-1.070,3122
0.856,-1.512,3122
0.857,-1.843,3122
0.858,-2.007,3122
0.859,-2.007,3122
0.860,-1.460,3122
0.861,-1.008,3122
0.862,-0.588,3122
0.863,-0.102,3108
0.864,0.410,3108
0.865,0.853,3108
0.866,1.177,3108
0.867,1.345,3108
0.868,1.353,3108
0.869,1.177,3108
0.870,0.863,3108
0.871,0.435,3108
0.872,-0.052,3108
0.873,-0.547,3125
0.874,-1.058,3125
0.875,-1.505,3125
0.876,-1.820,3125
0.877,-1.978,3125
0.878,-1.980,3125
0.879,-1.812,3125
0.880,-0.983,3125
0.881,-0.453,3105
0.882,0.427,3105
0.883,0.858,3105
0.884,1.173,3105
0.885,1.333,3105
0.886,1.327,3105
0.887,1.137,3105
0.888,0.797,3105
0.889,0.367,3105
0.890,-0.113,3105
0.891,-0.618,3122
0.892,-1.125,3122
0.893,-1.552,3122
0.894,-1.857,3122
0.895,-2.010,3122
0.896,-2.002,3122
0.897,-1.823,3122
0.898,-1.500,3122
0.899,-1.062,3122
0.900,-0.020,3103
0.901,0.853,3103
0.902,1.137,3103
0.903,1.308,3103
0.904,1.308,3103
0.905,1.117,3103
0.906,0.792,3103
0.907,0.372,3103
0.908,-0.098,3103
0.909,-0.588,3115
0.910,-1.093,3115
0.911,-1.528,3115
0.912,-1.845,3115
0.913,-2.007,3115
0.914,-2.013,3115
0.915,-1.843,3115
0.916,-1.525,3115
0.917,-1.087,3115
0.918,-0.608,3115
0.919,-0.107,3088
0.920,0.892,3088
0.921,1.170,3088
0.922,1.330,3088
0.923,1.302,3088
0.924,1.137,3088
0.925,0.820,3088
0.926,0.378,3088
0.927,-0.105,3088
0.928,-0.618,3110
0.929,-1.130,3110
0.930,-1.558,3110
0.931,-1.875,3110
0.932,-2.027,3110
0.933,-2.027,3110
0.934,-1.863,3110
0.935,-1.540,3110
0.936,-1.097,3110
0.937,-0.618,3110
0.938,-0.122,3114
0.939,0.393,3114
0.940,1.208,3114
0.941,1.343,3114
0.942,1.353,3114
0.943,1.170,3114
0.944,0.835,3114
0.945,0.393,3114
0.946,-0.100,3114
0.947,-0.613,3116
0.948,-1.137,3116
0.949,-1.583,3116
0.950,-1.900,3116
0.951,-2.058,3116
0.952,-2.058,3116
0.953,-1.893,3116
0.954,-1.567,3116
0.955,-1.130,3116
0.956,-0.627,3116
0.957,-0.128,3116
0.958,0.388,3116
0.959,0.838,3116
0.960,1.357,3116
0.961,1.335,3116
0.962,1.177,3116
0.963,0.858,3116
0.964,0.412,3116
0.965,-0.075,3116
0.966,-0.588,3124
0.967,-1.103,3124
0.968,-1.548,3124
0.969,-1.870,3124
0.970,-2.027,3124
0.971,-2.033,3124
0.972,-1.857,3124
0.973,-1.528,3124
0.974,-1.085,3124
0.975,-0.593,3124
0.976,-0.100,3114
0.977,0.398,3114
0.978,0.858,3114
0.979,1.167,3114
0.980,1.337,3114
0.981,1.167,3114
0.982,0.848,3114
0.983,0.412,3114
0.984,-0.072,3114
0.985,-0.583,3134
0.986,-1.087,3134
0.987,-1.532,3134
0.988,-1.845,3134
0.989,-1.992,3134
0.990,-2.005,3134
0.991,-1.833,3134
0.992,-1.522,3134
0.993,-1.087,3134
0.994,-0.613,3134
0.995,-0.115,3129
0.996,0.390,3129
0.997,0.830,3129
0.998,1.150,3129
0.999,1.327,3129
1.000,1.105,3129
1.001,0.833,3129
1.002,0.393,3129
1.003,-0.090,3129
1.004,-0.595,3130
1.005,-1.103,3130
1.006,-1.550,3130
1.007,-1.873,3130
1.008,-2.027,3130
1.009,-2.045,3130
1.010,-1.873,3130
1.011,-1.555,3130
1.012,-1.123,3130
1.013,-0.642,3130
1.014,-0.128,3128
1.015,0.383,3128
1.016,0.823,3128
1.017,1.143,3128
1.018,1.312,3128
1.019,1.327,3128
1.020,0.738,3128
1.021,0.292,3128
1.022,-0.163,3128
1.023,-0.642,3149
1.024,-1.130,3149
1.025,-1.550,3149
1.026,-1.903,3149
1.027,-2.018,3149
1.028,-2.020,3149
1.029,-1.847,3149
1.030,-1.522,3149
1.031,-1.073,3149
1.032,-0.588,3149
1.033,-0.087,3140
1.034,0.425,3140
1.035,0.868,3140
1.036,1.190,3140
1.037,1.360,3140
1.038,1.375,3140
1.039,1.192,3140
1.040,0.352,3140
1.041,-0.138,3140
1.042,-0.670,3134
1.043,-1.542,3134
1.044,-1.843,3134
1.045,-1.992,3134
1.046,-2.005,3134
1.047,-1.827,3134
1.048,-1.508,3134
1.049,-1.077,3134
1.050,-0.593,3134
1.051,-0.100,3164
1.052,0.407,3164
1.053,0.838,3164
1.054,1.167,3164
1.055,1.337,3164
1.056,1.343,3164
1.057,1.165,3164
1.058,0.833,3164
1.059,0.398,3164
1.060,-0.667,3123
1.061,-1.538,3123
1.062,-1.853,3123
1.063,-2.010,3123
1.064,-2.013,3123
1.065,-1.843,3123
1.066,-1.520,3123
1.067,-1.075,3123
1.068,-0.588,3123
1.069,-0.087,3134
1.070,0.422,3134
1.071,0.863,3134
1.072,1.177,3134
1.073,1.350,3134
1.074,1.355,3134
1.075,1.177,3134
1.076,0.850,3134
1.077,0.398,3134
1.078,-0.083,3134
1.079,-0.583,3120
1.080,-1.607,3120
1.081,-1.863,3120
1.082,-2.022,3120
1.083,-2.025,3120
1.084,-1.860,3120
1.085,-1.540,3120
1.086,-1.100,3120
1.087,-0.613,3120
1.088,-0.098,3083
1.089,0.412,3083
1.090,0.848,3083
1.091,1.173,3083
1.092,1.343,3083
1.093,1.350,3083
1.094,1.173,3083
1.095,0.848,3083
1.096,0.412,3083
1.097,-0.068,3083
1.098,-0.578,3130
1.099,-1.085,3130
1.100,-1.873,3130
1.101,-1.988,3130
1.102,-1.988,3130
1.103,-1.812,3130
1.104,-1.488,3130
1.105,-1.038,3130
1.106,-0.547,3130
1.107,-0.052,3130
1.108,0.440,3111
1.109,0.887,3111
1.110,1.198,3111
1.111,1.377,3111
1.112,1.377,3111
1.113,1.190,3111
1.114,0.863,3111
1.115,0.427,3111
1.116,-0.092,3111
1.117,-0.573,3111
1.118,-1.073,3128
1.119,-1.532,3128
1.120,-2.010,3128
1.121,-1.982,3128
1.122,-1.823,3128
1.123,-1.510,3128
1.124,-1.062,3128
1.125,-0.583,3128
1.126,-0.085,3128
1.127,0.422,3111
1.128,0.873,3111
1.129,1.188,3111
1.130,1.357,3111
1.131,1.373,3111
1.132,1.185,3111
1.133,0.868,3111
1.134,0.425,3111
1.135,-0.052,3111
1.136,-0.565,3111
1.137,-1.062,3106
1.138,-1.522,3106
1.139,-1.833,3106
1.140,-1.978,3106
1.141,-1.778,3106
1.142,-1.505,3106
1.143,-1.050,3106
1.144,-0.578,3106
1.145,-0.083,3106
1.146,0.420,3111
1.147,0.870,3111
1.148,1.192,3111
1.149,1.367,3111
1.150,1.373,3111
1.151,1.192,3111
1.152,0.868,3111
1.153,0.427,3111
1.154,-0.062,3111
1.155,-0.568,3111
1.156,-1.103,3119
1.157,-1.532,3119
1.158,-1.843,3119
1.159,-2.007,3119
1.160,-1.788,3119
1.161,-1.502,3119
1.162,-1.067,3119
1.163,-0.585,3119
1.164,-0.095,3119
1.165,0.398,3087
1.166,0.853,3087
1.167,1.167,3087
1.168,1.340,3087
1.169,1.343,3087
1.170,1.167,3087
1.171,0.848,3087
1.172,0.412,3087
1.173,-0.083,3087
1.174,-0.583,3087
1.175,-1.077,3107
1.176,-1.528,3107
1.177,-1.843,3107
1.178,-2.002,3107
1.179,-2.013,3107
1.180,-1.448,3107
1.181,-1.048,3107
1.182,-0.542,3107
1.183,-0.028,3107
1.184,0.412,3124
1.185,0.858,3124
1.186,1.192,3124
1.187,1.347,3124
1.188,1.357,3124
1.189,1.183,3124
1.190,0.860,3124
1.191,0.425,3124
1.192,-0.062,3124
1.193,-0.573,3124
1.194,-1.073,3103
1.195,-1.538,3103
1.196,-1.850,3103
1.197,-2.013,3103
1.198,-2.022,3103
1.199,-1.857,3103
1.200,-1.032,3103
1.201,-0.620,3103
