Czas(s),EKG_Surowe(mV),PPG_Surowe(ADC)
0.000,-0.106,3034
0.001,-0.149,3034
0.002,-0.185,3034
0.003,-0.217,3034
0.004,-0.261,3034
0.005,-0.284,3034
0.006,-0.301,3034
0.007,-0.311,3034
0.008,-0.309,3034
0.009,-0.295,3069
0.010,-0.269,3069
0.011,-0.241,3069
0.012,-0.204,3069
0.013,-0.165,3069
0.014,-0.126,3069
0.015,-0.095,3069
0.016,-0.081,3069
0.017,-0.065,3069
0.018,-0.065,3069
0.019,-0.081,3069
