Czas(s),EKG_Surowe(mV),PPG_Surowe(ADC)
1.988,1.492,3101
1.992,1.258,3101
1.996,0.870,3101
2.000,-0.258,3101
2.004,-0.752,3101
2.008,-1.302,3101
2.012,-1.802,3116
2.016,-2.132,3116
2.020,-2.272,3116
2.024,-2.228,3116
2.028,-2.015,3116
2.032,-1.643,3116
2.036,-1.137,3116
2.040,-0.618,3116
2.044,-0.058,3116
2.048,0.497,3116
2.052,0.993,3113
2.056,1.347,3113
2.060,1.498,3113
2.064,1.472,3113
2.068,1.252,3113
2.072,0.870,3113
2.076,0.393,3113
2.080,-0.775,3113
2.084,-1.238,3113
2.088,-1.738,3103
2.092,-2.087,3103
2.096,-2.223,3103
2.100,-2.192,3103
2.104,-1.988,3103
2.108,-1.610,3103
2.112,-1.125,3103
2.116,-0.595,3103
2.120,-0.052,3103
2.124,0.507,3103
2.128,0.993,3109
2.132,1.347,3109
2.136,1.502,3109
2.140,1.480,3109
2.144,1.252,3109
2.148,0.873,3109
2.152,0.388,3109
2.156,-0.142,3109
2.160,-1.367,3095
2.164,-2.107,3095
2.168,-2.257,3095
2.172,-2.243,3095
2.176,-2.018,3095
2.180,-1.653,3095
2.184,-1.163,3095
2.188,-0.642,3095
2.192,-0.087,3095
2.196,0.458,3095
2.200,0.948,3109
2.204,1.315,3109
2.208,1.472,3109
2.212,1.462,3109
2.216,1.238,3109
2.220,0.870,3109
2.224,0.390,3109
2.228,-0.133,3109
2.232,-0.693,3109
2.236,-1.232,3109
2.240,-2.112,3109
2.244,-2.192,3109
2.248,-1.982,3109
2.252,-1.607,3109
2.256,-1.107,3109
2.260,-0.580,3109
2.264,-0.025,3109
2.268,0.527,3109
2.272,1.030,3107
2.276,1.380,3107
2.280,1.538,3107
2.284,1.512,3107
2.288,1.300,3107
2.292,0.905,3107
2.296,0.415,3107
2.300,-0.113,3107
2.304,-0.672,3107
2.308,-1.238,3107
2.312,-1.742,3112
2.316,-2.103,3112
2.320,-2.208,3112
2.324,-2.007,3112
2.328,-1.650,3112
2.332,-1.150,3112
2.336,-0.620,3112
2.340,-0.062,3112
2.344,0.502,3112
2.348,0.988,3095
2.352,1.347,3095
2.356,1.500,3095
2.360,1.475,3095
2.364,1.248,3095
2.368,0.873,3095
2.372,0.388,3095
2.376,-0.140,3095
2.380,-0.700,3095
2.384,-1.252,3095
2.388,-1.780,3134
2.392,-2.098,3134
2.396,-2.228,3134
2.400,-1.927,3134
2.404,-1.605,3134
2.408,-1.060,3134
2.412,-0.578,3134
2.416,-0.043,3134
2.420,0.530,3134
2.424,1.018,3115
2.428,1.367,3115
2.432,1.512,3115
2.436,1.492,3115
2.440,1.262,3115
2.444,0.887,3115
2.448,0.398,3115
2.452,-0.128,3115
2.456,-0.693,3115
2.460,-1.238,3115
2.464,-1.735,3140
2.468,-2.062,3140
2.472,-2.212,3140
2.476,-2.190,3140
2.480,-1.538,3140
2.484,-1.127,3140
2.488,-0.588,3140
2.492,-0.050,3140
2.496,0.515,3140
2.500,1.002,3130
2.504,1.347,3130
2.508,1.500,3130
2.512,1.472,3130
2.516,1.248,3130
2.520,0.865,3130
2.524,0.375,3130
2.528,-0.163,3130
2.532,-0.723,3130
2.536,-1.298,3130
2.540,-1.790,3134
2.544,-2.125,3134
2.548,-2.288,3134
2.552,-2.257,3134
2.556,-2.027,3134
2.560,-1.058,3134
2.564,-0.618,3134
2.568,-0.068,3134
2.572,0.497,3134
2.576,0.993,3142
2.580,1.340,3142
2.584,1.488,3142
2.588,1.460,3142
2.592,1.228,3142
2.596,0.848,3142
2.600,0.365,3142
2.604,-0.172,3142
2.608,-0.725,3142
2.612,-1.295,3142
2.616,-1.780,3128
2.620,-2.127,3128
2.624,-2.268,3128
2.628,-2.243,3128
2.632,-2.015,3128
2.636,-1.633,3128
2.640,-0.532,3128
2.644,-0.052,3128
2.648,0.608,3128
2.652,0.998,3129
2.656,1.345,3129
2.660,1.502,3129
2.664,1.485,3129
2.668,1.252,3129
2.672,0.877,3129
2.676,0.388,3129
2.680,-0.140,3129
2.684,-0.700,3129
2.688,-1.250,3129
2.692,-1.742,3135
2.696,-2.092,3135
2.700,-2.230,3135
2.704,-2.203,3135
2.708,-1.982,3135
2.712,-1.607,3135
2.716,-1.105,3135
2.720,0.077,3135
2.724,0.542,3135
2.728,1.028,3094
2.732,1.367,3094
2.736,1.508,3094
2.740,1.472,3094
2.744,1.232,3094
2.748,0.853,3094
2.752,0.357,3094
2.756,-0.180,3094
2.760,-0.738,3094
2.764,-1.305,3094
2.768,-1.792,3113
2.772,-2.138,3113
2.776,-2.280,3113
2.780,-2.245,3113
2.784,-2.007,3113
2.788,-1.617,3113
2.792,-1.127,3113
2.796,-0.583,3113
2.800,0.615,3113
2.804,1.022,3076
2.808,1.373,3076
2.812,1.512,3076
2.816,1.498,3076
2.820,1.262,3076
2.824,0.885,3076
2.828,0.395,3076
2.832,-0.133,3076
2.836,-0.698,3076
2.840,-1.258,3076
2.844,-1.768,3129
2.848,-2.112,3129
2.852,-2.257,3129
2.856,-2.225,3129
2.860,-2.005,3129
2.864,-1.627,3129
2.868,-1.127,3129
2.872,-0.588,3129
2.876,-0.033,3129
2.880,1.090,3130
2.884,1.508,3130
2.888,1.488,3130
2.892,1.238,3130
2.896,0.860,3130
2.900,0.367,3130
2.904,-0.168,3130
2.908,-0.725,3130
2.912,-1.292,3130
2.916,-1.780,3132
2.920,-2.112,3132
2.924,-2.257,3132
2.928,-2.217,3132
2.932,-1.992,3132
2.936,-1.627,3132
2.940,-1.137,3132
2.944,-0.610,3132
2.948,-0.068,3132
2.952,0.500,3132
2.956,0.983,3132
2.960,1.472,3112
2.964,1.212,3112
2.968,0.838,3112
2.972,0.352,3112
2.976,-0.172,3112
2.980,-0.733,3112
2.984,-1.298,3112
2.988,-1.778,3112
2.992,-2.107,3095
2.996,-2.248,3095
3.000,-2.208,3095
3.004,-1.982,3095
3.008,-1.603,3095
3.012,-1.097,3095
3.016,-0.573,3095
3.020,-0.028,3095
3.024,0.532,3095
3.028,1.018,3095
3.032,1.350,3109
3.036,1.500,3109
3.040,1.177,3109
3.044,0.848,3109
3.048,0.352,3109
3.052,-0.172,3109
3.056,-0.733,3109
3.060,-1.292,3109
3.064,-1.782,3109
3.068,-2.103,3115
3.072,-2.250,3115
3.076,-2.203,3115
3.080,-1.978,3115
3.084,-1.600,3115
3.088,-1.097,3115
3.092,-0.578,3115
3.096,-0.040,3115
3.100,0.527,3115
3.104,1.012,3115
3.108,1.340,3108
3.112,1.488,3108
3.116,1.435,3108
3.120,0.738,3108
3.124,0.307,3108
3.128,-0.217,3108
3.132,-0.743,3108
3.136,-1.302,3108
3.140,-1.788,3108
3.144,-2.112,3103
3.148,-2.257,3103
3.152,-2.215,3103
3.156,-1.962,3103
3.160,-1.603,3103
3.164,-1.103,3103
3.168,-0.575,3103
3.172,-0.022,3103
3.176,0.537,3103
3.180,1.052,3103
3.184,1.357,3091
3.188,1.508,3091
3.192,1.478,3091
3.196,1.248,3091
3.200,0.292,3091
3.204,-0.163,3091
3.208,-0.708,3091
3.212,-1.262,3091
3.216,-1.768,3091
3.220,-2.090,3107
3.224,-2.220,3107
3.228,-2.180,3107
3.232,-1.950,3107
3.236,-1.552,3107
3.240,-1.062,3107
3.244,-0.537,3107
3.248,0.028,3107
3.252,0.578,3107
3.256,1.058,3107
3.260,1.397,3111
3.264,1.538,3111
3.268,1.500,3111
3.272,1.252,3111
3.276,0.855,3111
3.280,-0.263,3111
3.284,-0.745,3111
3.288,-1.312,3111
3.292,-1.792,3111
3.296,-2.120,3123
3.300,-2.268,3123
3.304,-2.228,3123
3.308,-2.007,3123
3.312,-1.617,3123
3.316,-1.110,3123
3.320,-0.588,3123
3.324,-0.033,3123
3.328,0.530,3123
3.332,1.008,3123
3.336,1.343,3122
3.340,1.498,3122
3.344,1.468,3122
3.348,1.230,3122
3.352,0.850,3122
3.356,0.357,3122
3.360,-0.828,3122
3.364,-1.300,3122
3.368,-1.790,3122
3.372,-2.123,3125
3.376,-2.265,3125
3.380,-2.223,3125
3.384,-1.998,3125
3.388,-1.620,3125
3.392,-1.127,3125
3.396,-0.588,3125
3.400,-0.028,3125
3.404,0.535,3125
3.408,1.020,3125
3.412,1.357,3131
3.416,1.512,3131
3.420,1.478,3131
3.424,1.238,3131
3.428,0.860,3131
3.432,0.367,3131
3.436,-0.165,3131
3.440,-1.380,3131
3.444,-1.802,3131
3.448,-2.103,3132
3.452,-2.230,3132
3.456,-2.185,3132
3.460,-1.972,3132
3.464,-1.583,3132
3.468,-1.087,3132
3.472,-0.552,3132
3.476,0.013,3132
3.480,0.568,3132
3.484,1.035,3132
3.488,1.383,3148
3.492,1.510,3148
3.496,1.472,3148
3.500,1.238,3148
3.504,0.853,3148
3.508,0.365,3148
3.512,-0.180,3148
3.516,-0.738,3148
3.520,-1.863,3148
3.524,-2.143,3148
3.528,-2.272,3148
3.532,-2.243,3148
3.536,-2.013,3148
3.540,-1.627,3148
3.544,-1.133,3148
3.548,-0.573,3148
3.552,-0.043,3148
3.556,0.542,3148
3.560,1.028,3148
3.564,1.367,3099
3.568,1.510,3099
3.572,1.185,3099
3.576,0.623,3099
3.580,-0.185,3099
3.584,-0.738,3099
3.588,-1.302,3099
3.592,-1.782,3099
3.596,-2.103,3145
3.600,-2.163,3145
3.604,-1.972,3145
3.608,-1.577,3145
3.612,-1.087,3145
3.616,-0.562,3145
3.620,-0.013,3145
3.624,0.540,3145
3.628,1.018,3145
3.632,1.353,3142
3.636,1.492,3142
3.640,1.458,3142
3.644,1.215,3142
3.648,0.835,3142
3.652,0.347,3142
3.656,-0.180,3142
3.660,-0.738,3142
3.664,-1.302,3142
3.668,-1.788,3142
3.672,-2.107,3153
3.676,-2.255,3153
3.680,-1.940,3153
3.684,-1.617,3153
3.688,-1.130,3153
3.692,-0.608,3153
3.696,-0.060,3153
3.700,0.502,3153
3.704,0.988,3153
3.708,1.337,3132
3.712,1.488,3132
3.716,1.455,3132
3.720,1.220,3132
3.724,0.838,3132
3.728,0.347,3132
3.732,-0.182,3132
3.736,-0.738,3132
3.740,-1.300,3132
3.744,-1.778,3132
3.748,-2.098,3128
3.752,-2.243,3128
3.756,-2.197,3128
3.760,-1.495,3128
3.764,-1.075,3128
3.768,-0.552,3128
3.772,-0.013,3128
3.776,0.547,3128
3.780,1.030,3128
3.784,1.357,3122
3.788,1.498,3122
3.792,1.465,3122
3.796,1.222,3122
3.800,0.848,3122
3.804,0.352,3122
3.808,-0.180,3122
3.812,-0.743,3122
3.816,-1.323,3122
3.820,-1.790,3122
3.824,-2.112,3127
3.828,-2.257,3127
3.832,-2.217,3127
3.836,-1.992,3127
3.840,-1.035,3127
3.844,-0.588,3127
3.848,-0.033,3127
3.852,0.532,3127
3.856,1.020,3127
3.860,1.353,3128
3.864,1.492,3128
3.868,1.452,3128
3.872,1.218,3128
3.876,0.848,3128
3.880,0.343,3128
3.884,-0.188,3128
3.888,-0.743,3128
3.892,-1.302,3128
3.896,-1.782,3128
3.900,-2.105,3112
3.904,-2.255,3112
3.908,-2.208,3112
3.912,-1.982,3112
3.916,-1.583,3112
3.920,-0.463,3112
3.924,-0.010,3112
3.928,0.578,3112
3.932,1.038,3112
3.936,1.373,3108
3.940,1.512,3108
3.944,1.468,3108
3.948,1.225,3108
3.952,0.823,3108
3.956,0.345,3108
3.960,-0.203,3108
3.964,-0.762,3108
3.968,-1.327,3108
3.972,-1.805,3108
3.976,-2.123,3122
3.980,-2.268,3122
3.984,-2.217,3122
3.988,-1.982,3122
3.992,-1.603,3122
3.996,-1.090,3122
4.000,0.098,3122
4.004,0.550,3122
4.008,1.038,3122
4.012,1.367,3122
4.016,1.500,3117
4.020,1.458,3117
4.024,1.212,3117
4.028,0.825,3117
4.032,0.338,3117
4.036,-0.193,3117
4.040,-0.745,3117
4.044,-1.310,3117
4.048,-1.780,3117
4.052,-2.103,3117
4.056,-2.243,3115
4.060,-2.195,3115
4.064,-1.978,3115
4.068,-1.577,3115
4.072,-1.090,3115
4.076,-0.562,3115
4.080,0.627,3115
4.084,1.030,3115
4.088,1.350,3115
4.092,1.482,3119
4.096,1.423,3119
4.100,1.185,3119
4.104,0.797,3119
4.108,0.310,3119
4.112,-0.203,3119
4.116,-0.757,3119
4.120,-1.325,3119
4.124,-1.800,3119
4.128,-2.123,3119
4.132,-2.252,3118
4.136,-2.210,3118
4.140,-1.978,3118
4.144,-1.600,3118
4.148,-1.093,3118
4.152,-0.562,3118
4.156,-0.010,3118
4.160,1.107,3118
4.164,1.373,3118
4.168,1.510,3123
4.172,1.470,3123
4.176,1.222,3123
4.180,0.853,3123
4.184,0.352,3123
4.188,-0.188,3123
4.192,-0.750,3123
4.196,-1.327,3123
4.200,-1.808,3123
4.204,-2.130,3123
4.208,-2.265,3111
4.212,-2.215,3111
4.216,-2.002,3111
4.220,-1.607,3111
4.224,-1.107,3111
4.228,-0.583,3111
4.232,-0.028,3111
4.236,0.537,3111
4.240,1.397,3119
4.244,1.458,3119
4.248,1.218,3119
4.252,0.833,3119
4.256,0.340,3119
4.260,-0.190,3119
4.264,-0.752,3119
4.268,-1.327,3119
4.272,-1.802,3119
4.276,-2.130,3119
4.280,-2.263,3117
4.284,-2.217,3117
4.288,-1.985,3117
4.292,-1.600,3117
4.296,-1.083,3117
4.300,-0.547,3117
4.304,0.020,3117
4.308,0.578,3117
4.312,1.065,3117
4.316,1.393,3117
4.320,1.462,3121
4.324,0.843,3121
4.328,0.350,3121
4.332,-0.228,3121
4.336,-0.767,3121
4.340,-1.323,3121
4.344,-1.792,3121
4.348,-2.107,3121
4.352,-2.248,3111
4.356,-2.183,3111
4.360,-1.955,3111
4.364,-1.567,3111
4.368,-1.067,3111
4.372,-0.545,3111
4.376,-0.007,3111
4.380,0.547,3111
4.384,1.022,3111
4.388,1.353,3111
4.392,1.498,3111
4.396,1.450,3111
4.400,0.743,3111
4.404,0.312,3111
4.408,-0.207,3111
4.412,-0.770,3111
4.416,-1.337,3111
4.420,-1.812,3111
4.424,-2.127,3111
4.428,-2.263,3132
4.432,-2.212,3132
4.436,-1.982,3132
4.440,-1.583,3132
4.444,-1.083,3132
4.448,-0.545,3132
4.452,0.025,3132
4.456,0.583,3132
4.460,1.062,3132
4.464,1.383,3132
4.468,1.518,3116
4.472,1.472,3116
4.476,1.228,3116
4.480,0.245,3116
4.484,-0.212,3116
4.488,-0.770,3116
4.492,-1.333,3116
4.496,-1.815,3116
4.500,-2.130,3116
4.504,-2.260,3117
4.508,-2.208,3117
4.512,-1.982,3117
4.516,-1.600,3117
4.520,-1.097,3117
4.524,-0.573,3117
4.528,-0.022,3117
4.532,0.537,3117
4.536,1.018,3117
4.540,1.343,3117
4.544,1.478,3127
4.548,1.433,3127
4.552,1.202,3127
4.556,0.818,3127
4.560,-0.367,3127
4.564,-0.777,3127
4.568,-1.353,3127
4.572,-1.785,3127
4.576,-2.147,3127
4.580,-2.257,3127
4.584,-2.208,3127
4.588,-1.972,3127
4.592,-1.583,3127
4.596,-1.087,3127
4.600,-0.570,3127
4.604,-0.028,3127
4.608,0.532,3127
4.612,1.020,3127
4.616,1.347,3127
4.620,1.488,3100
4.624,1.433,3100
4.628,1.185,3100
4.632,0.782,3100
4.636,0.280,3100
4.640,-0.897,3100
4.644,-1.365,3100
4.648,-1.840,3100
4.652,-2.145,3100
4.656,-2.268,3146
4.660,-2.210,3146
4.664,-1.970,3146
4.668,-1.567,3146
4.672,-1.067,3146
4.676,-0.537,3146
4.680,0.022,3146
4.684,0.578,3146
4.688,1.058,3146
4.692,1.385,3146
4.696,1.512,3147
4.700,1.468,3147
4.704,1.192,3147
4.708,0.815,3147
4.712,0.302,3147
4.716,-0.223,3147
4.720,-1.425,3147
4.724,-1.853,3147
4.728,-2.123,3147
4.732,-2.252,3128
4.736,-2.197,3128
4.740,-1.970,3128
4.744,-1.570,3128
4.748,-1.067,3128
4.752,-0.540,3128
4.756,0.025,3128
4.760,0.568,3128
4.764,1.048,3128
4.768,1.377,3128
4.772,1.512,3130
4.776,1.462,3130
4.780,1.220,3130
4.784,0.828,3130
4.788,0.335,3130
4.792,-0.212,3130
4.796,-0.772,3130
4.800,-1.885,3130
