Czas(s),EKG_Surowe(mV),PPG_Surowe(ADC)
0.431,-0.241,3102
0.432,-0.268,3102
0.433,-0.285,3102
0.434,-0.290,3102
0.435,-0.289,3102
0.436,-0.269,3102
0.437,-0.241,3078
0.438,-0.203,3078
0.439,-0.164,3078
0.440,-0.070,3078
0.441,-0.006,3078
0.442,0.014,3078
0.443,0.014,3078
0.444,-0.004,3078
0.445,-0.021,3117
0.446,-0.051,3117
0.447,-0.089,3117
0.448,-0.122,3117
0.449,-0.161,3117
0.450,-0.186,3117
0.451,-0.204,3117
0.452,-0.210,3117
0.453,-0.207,3117
0.454,-0.196,3117
0.455,-0.172,3117
0.456,-0.144,3117
0.457,-0.113,3117
0.458,-0.087,3117
0.459,-0.062,3117
0.460,-0.051,3117
0.461,-0.085,3117
0.462,-0.109,3117
0.463,-0.144,3109
0.464,-0.182,3109
0.465,-0.217,3109
0.466,-0.254,3109
0.467,-0.284,3109
0.468,-0.306,3109
0.469,-0.321,3109
0.470,-0.324,3109
0.471,-0.311,3109
0.472,-0.294,3109
0.473,-0.274,3110
0.474,-0.246,3110
0.475,-0.214,3110
0.476,-0.186,3110
0.477,-0.166,3110
0.478,-0.149,3110
0.479,-0.139,3110
0.480,-0.168,3110
0.481,-0.182,3110
0.482,-0.204,3110
0.483,-0.234,3110
0.484,-0.271,3110
0.485,-0.301,3110
0.486,-0.326,3110
0.487,-0.344,3110
0.488,-0.350,3110
0.489,-0.350,3110
0.490,-0.338,3110
0.491,-0.312,3110
0.492,-0.289,3102
0.493,-0.249,3102
0.494,-0.214,3102
0.495,-0.188,3102
0.496,-0.166,3102
0.497,-0.149,3102
0.498,-0.144,3102
0.499,-0.149,3102
0.500,-0.201,3102
0.501,-0.215,3125
0.502,-0.286,3125
0.503,-0.320,3125
0.504,-0.344,3125
0.505,-0.361,3125
0.506,-0.365,3125
0.507,-0.354,3125
0.508,-0.340,3125
0.509,-0.311,3125
0.510,-0.284,3127
0.511,-0.255,3127
0.512,-0.224,3127
0.513,-0.190,3127
0.514,-0.169,3127
0.515,-0.141,3127
0.516,-0.134,3127
0.517,-0.133,3127
0.518,-0.144,3127
0.519,-0.164,3127
0.520,-0.214,3132
0.521,-0.269,3132
0.522,-0.290,3132
0.523,-0.307,3132
0.524,-0.326,3132
0.525,-0.334,3132
0.526,-0.329,3132
0.527,-0.312,3132
0.528,-0.289,3138
0.529,-0.261,3138
0.530,-0.230,3138
0.531,-0.241,3138
0.532,-0.174,3138
0.533,-0.154,3138
0.534,-0.146,3138
0.535,-0.146,3138
0.536,-0.150,3138
0.537,-0.170,3138
0.538,-0.191,3123
0.539,-0.221,3123
0.540,-0.304,3123
0.541,-0.324,3123
0.542,-0.345,3123
0.543,-0.354,3123
0.544,-0.355,3123
0.545,-0.349,3123
0.546,-0.329,3123
0.547,-0.306,3117
0.548,-0.284,3117
0.549,-0.254,3117
0.550,-0.228,3117
0.551,-0.209,3117
0.552,-0.201,3117
0.553,-0.198,3117
0.554,-0.209,3117
0.555,-0.230,3117
0.556,-0.266,3117
0.557,-0.304,3135
0.558,-0.346,3135
0.559,-0.390,3135
0.560,-0.449,3135
0.561,-0.445,3135
0.562,-0.449,3135
0.563,-0.414,3135
0.564,-0.369,3135
0.565,-0.304,3135
0.566,-0.224,3116
0.567,-0.129,3116
0.568,-0.024,3116
0.569,0.099,3116
0.570,0.220,3116
0.571,0.351,3116
0.572,0.470,3116
0.573,0.591,3116
0.574,0.708,3116
0.575,0.811,3116
0.576,0.911,3122
0.577,1.016,3122
0.578,1.129,3122
0.579,1.249,3122
0.580,1.576,3122
0.581,1.909,3122
0.582,2.076,3122
0.583,2.236,3122
0.584,2.364,3119
0.585,2.436,3119
0.586,2.464,3119
0.587,2.426,3119
0.588,2.345,3119
0.589,2.209,3119
0.590,2.041,3119
0.591,1.836,3119
0.592,1.616,3119
0.593,1.390,3119
0.594,1.154,3111
0.595,0.940,3111
0.596,0.726,3111
0.597,0.510,3111
0.598,0.299,3111
0.599,0.116,3111
0.600,-0.195,3111
0.601,-0.289,3111
0.602,-0.364,3111
0.603,-0.421,3115
0.604,-0.456,3115
0.605,-0.482,3115
0.606,-0.491,3115
0.607,-0.494,3115
0.608,-0.495,3115
0.609,-0.494,3115
0.610,-0.494,3115
0.611,-0.500,3115
0.612,-0.506,3115
0.613,-0.524,3115
0.614,-0.549,3115
0.615,-0.576,3115
0.616,-0.606,3115
0.617,-0.621,3115
0.618,-0.631,3115
0.619,-0.627,3115
0.620,-0.576,3115
0.621,-0.539,3115
0.622,-0.495,3115
0.623,-0.441,3110
0.624,-0.391,3110
0.625,-0.346,3110
0.626,-0.301,3110
0.627,-0.269,3110
0.628,-0.246,3110
0.629,-0.240,3110
0.630,-0.234,3110
0.631,-0.251,3110
0.632,-0.275,3110
0.633,-0.307,3106
0.634,-0.343,3106
0.635,-0.374,3106
0.636,-0.407,3106
0.637,-0.431,3106
0.638,-0.449,3106
0.639,-0.454,3106
0.640,-0.431,3106
0.641,-0.409,3108
0.642,-0.344,3108
0.643,-0.323,3108
0.644,-0.294,3108
0.645,-0.281,3108
0.646,-0.271,3108
0.647,-0.273,3108
0.648,-0.284,3108
0.649,-0.305,3108
0.650,-0.334,3108
0.651,-0.364,3138
0.652,-0.390,3138
0.653,-0.416,3138
0.654,-0.463,3138
0.655,-0.436,3138
0.656,-0.430,3138
0.657,-0.421,3138
0.658,-0.404,3138
0.659,-0.376,3138
0.660,-0.326,3112
0.661,-0.285,3112
0.662,-0.269,3112
0.663,-0.251,3112
0.664,-0.246,3112
0.665,-0.245,3112
0.666,-0.254,3112
0.667,-0.274,3112
0.668,-0.305,3112
0.669,-0.335,3121
0.670,-0.361,3121
0.671,-0.388,3121
0.672,-0.414,3121
0.673,-0.429,3121
0.674,-0.436,3121
0.675,-0.440,3121
0.676,-0.425,3121
0.677,-0.404,3121
0.678,-0.367,3121
0.679,-0.331,3087
0.680,-0.244,3087
0.681,-0.214,3087
0.682,-0.193,3087
0.683,-0.184,3087
0.684,-0.190,3087
0.685,-0.195,3087
0.686,-0.216,3087
0.687,-0.246,3087
0.688,-0.274,3087
0.689,-0.311,3087
0.690,-0.344,3087
0.691,-0.364,3087
0.692,-0.381,3087
0.693,-0.386,3087
0.694,-0.385,3087
0.695,-0.371,3087
0.696,-0.350,3087
0.697,-0.321,3087
0.698,-0.284,3109
0.699,-0.250,3109
0.700,-0.184,3109
0.701,-0.170,3109
0.702,-0.164,3109
0.703,-0.169,3109
0.704,-0.181,3109
0.705,-0.196,3109
0.706,-0.221,3109
0.707,-0.251,3103
0.708,-0.284,3103
0.709,-0.309,3103
0.710,-0.335,3103
0.711,-0.346,3103
0.712,-0.349,3103
0.713,-0.345,3103
0.714,-0.330,3103
0.715,-0.302,3103
0.716,-0.268,3103
0.717,-0.229,3098
0.718,-0.193,3098
0.719,-0.164,3098
0.720,-0.110,3098
0.721,-0.106,3098
0.722,-0.111,3098
0.723,-0.128,3098
0.724,-0.146,3098
0.725,-0.181,3098
0.726,-0.209,3122
0.727,-0.246,3122
0.728,-0.274,3122
0.729,-0.304,3122
0.730,-0.324,3122
0.731,-0.329,3122
0.732,-0.326,3122
0.733,-0.321,3122
0.734,-0.297,3122
0.735,-0.280,3122
0.736,-0.249,3119
0.737,-0.217,3119
0.738,-0.185,3119
0.739,-0.149,3119
0.740,-0.109,3119
0.741,-0.102,3119
0.742,-0.111,3119
0.743,-0.131,3119
0.744,-0.152,3119
0.745,-0.186,3123
0.746,-0.216,3123
0.747,-0.251,3123
0.748,-0.274,3123
0.749,-0.287,3123
0.750,-0.290,3123
0.751,-0.284,3123
0.752,-0.265,3123
0.753,-0.234,3123
0.754,-0.203,3123
0.755,-0.166,3122
0.756,-0.131,3122
0.757,-0.105,3122
0.758,-0.081,3122
0.759,-0.064,3122
0.760,-0.051,3122
0.761,-0.065,3122
0.762,-0.090,3122
0.763,-0.114,3122
0.764,-0.149,3131
0.765,-0.182,3131
0.766,-0.211,3131
0.767,-0.229,3131
0.768,-0.249,3131
0.769,-0.253,3131
0.770,-0.244,3131
0.771,-0.221,3131
0.772,-0.194,3131
0.773,-0.163,3131
0.774,-0.124,3120
0.775,-0.087,3120
0.776,-0.049,3120
0.777,-0.020,3120
0.778,0.011,3120
0.779,-0.030,3120
0.780,0.024,3120
0.781,0.009,3120
0.782,-0.024,3120
0.783,-0.046,3144
0.784,-0.081,3144
0.785,-0.109,3144
0.786,-0.131,3144
0.787,-0.154,3144
0.788,-0.175,3144
0.789,-0.176,3144
0.790,-0.169,3144
0.791,-0.139,3144
0.792,-0.106,3144
0.793,-0.061,3086
0.794,-0.021,3086
0.795,0.026,3086
0.796,0.054,3086
0.797,0.070,3086
0.798,0.086,3086
0.799,0.079,3086
0.800,0.039,3086
0.801,0.014,3086
0.802,-0.031,3125
0.803,-0.081,3125
0.804,-0.116,3125
0.805,-0.151,3125
0.806,-0.182,3125
0.807,-0.194,3125
0.808,-0.198,3125
0.809,-0.191,3125
0.810,-0.171,3125
0.811,-0.138,3125
0.812,-0.110,3111
0.813,-0.080,3111
0.814,-0.045,3111
0.815,-0.011,3111
0.816,0.015,3111
0.817,0.026,3111
0.818,0.030,3111
0.819,0.029,3111
0.820,-0.025,3111
0.821,-0.045,3116
0.822,-0.074,3116
0.823,-0.111,3116
0.824,-0.144,3116
0.825,-0.166,3116
0.826,-0.179,3116
0.827,-0.184,3116
0.828,-0.180,3116
0.829,-0.165,3116
0.830,-0.136,3116
0.831,-0.109,3121
0.832,-0.071,3121
0.833,-0.045,3121
0.834,-0.016,3121
0.835,0.009,3121
0.836,0.019,3121
0.837,0.014,3121
0.838,-0.007,3121
0.839,-0.034,3121
0.840,-0.120,3108
0.841,-0.206,3108
0.842,-0.249,3108
0.843,-0.276,3108
0.844,-0.294,3108
0.845,-0.297,3108
0.846,-0.291,3108
0.847,-0.276,3108
0.848,-0.251,3108
0.849,-0.224,3120
0.850,-0.194,3120
0.851,-0.170,3120
0.852,-0.141,3120
0.853,-0.131,3120
0.854,-0.125,3120
0.855,-0.129,3120
0.856,-0.141,3120
0.857,-0.166,3120
0.858,-0.190,3120
0.859,-0.221,3116
0.860,-0.296,3116
0.861,-0.329,3116
0.862,-0.364,3116
0.863,-0.386,3116
0.864,-0.404,3116
0.865,-0.406,3116
0.866,-0.390,3116
0.867,-0.370,3116
0.868,-0.346,3112
0.869,-0.306,3112
0.870,-0.265,3112
0.871,-0.224,3112
0.872,-0.194,3112
0.873,-0.181,3112
0.874,-0.171,3112
0.875,-0.176,3112
0.876,-0.196,3112
0.877,-0.231,3112
0.878,-0.281,3112
0.879,-0.331,3117
0.880,-0.431,3117
0.881,-0.454,3117
0.882,-0.471,3117
0.883,-0.472,3117
0.884,-0.461,3117
0.885,-0.441,3117
0.886,-0.407,3117
0.887,-0.371,3117
0.888,-0.336,3121
0.889,-0.302,3121
0.890,-0.275,3121
0.891,-0.253,3121
0.892,-0.231,3121
0.893,-0.225,3121
0.894,-0.230,3121
0.895,-0.250,3121
0.896,-0.276,3121
0.897,-0.307,3121
0.898,-0.346,3102
0.899,-0.374,3102
0.900,-0.429,3102
0.901,-0.436,3102
0.902,-0.431,3102
0.903,-0.386,3102
0.904,-0.388,3102
0.905,-0.354,3102
0.906,-0.321,3102
0.907,-0.281,3099
0.908,-0.249,3099
0.909,-0.216,3099
0.910,-0.198,3099
0.911,-0.189,3099
0.912,-0.189,3099
0.913,-0.204,3099
0.914,-0.224,3099
0.915,-0.254,3099
0.916,-0.281,3099
0.917,-0.309,3097
0.918,-0.344,3097
0.919,-0.369,3097
0.920,-0.405,3097
0.921,-0.404,3097
0.922,-0.403,3097
0.923,-0.390,3097
0.924,-0.364,3097
0.925,-0.330,3095
0.926,-0.266,3095
0.927,-0.241,3095
0.928,-0.216,3095
0.929,-0.209,3095
0.930,-0.211,3095
0.931,-0.216,3095
0.932,-0.231,3095
0.933,-0.254,3095
0.934,-0.296,3095
0.935,-0.307,3111
0.936,-0.343,3111
0.937,-0.362,3111
0.938,-0.378,3111
0.939,-0.390,3111
0.940,-0.371,3111
0.941,-0.346,3111
0.942,-0.324,3111
0.943,-0.287,3111
0.944,-0.256,3107
0.945,-0.224,3107
0.946,-0.196,3107
0.947,-0.184,3107
0.948,-0.174,3107
0.949,-0.174,3107
0.950,-0.184,3107
0.951,-0.194,3107
0.952,-0.221,3107
0.953,-0.254,3107
0.954,-0.286,3113
0.955,-0.312,3113
0.956,-0.341,3113
0.957,-0.361,3113
0.958,-0.374,3113
0.959,-0.388,3113
0.960,-0.374,3113
0.961,-0.355,3113
0.962,-0.328,3113
0.963,-0.289,3103
0.964,-0.260,3103
0.965,-0.230,3103
0.966,-0.209,3103
0.967,-0.193,3103
0.968,-0.189,3103
0.969,-0.195,3103
0.970,-0.209,3103
0.971,-0.226,3103
0.972,-0.254,3103
0.973,-0.284,3111
0.974,-0.310,3111
0.975,-0.336,3111
0.976,-0.356,3111
0.977,-0.364,3111
0.978,-0.359,3111
0.979,-0.341,3111
0.980,-0.269,3111
0.981,-0.231,3111
0.982,-0.195,3118
0.983,-0.164,3118
0.984,-0.134,3118
0.985,-0.122,3118
0.986,-0.115,3118
0.987,-0.124,3118
0.988,-0.138,3118
0.989,-0.169,3118
0.990,-0.194,3118
0.991,-0.226,3118
0.992,-0.255,3101
0.993,-0.281,3101
0.994,-0.305,3101
0.995,-0.325,3101
0.996,-0.336,3101
0.997,-0.340,3101
0.998,-0.331,3101
0.999,-0.310,3101
1.000,-0.249,3101
1.001,-0.212,3122
1.002,-0.184,3122
1.003,-0.154,3122
1.004,-0.134,3122
1.005,-0.126,3122
1.006,-0.129,3122
1.007,-0.134,3122
1.008,-0.146,3122
1.009,-0.171,3122
1.010,-0.194,3122
1.011,-0.221,3112
1.012,-0.255,3112
1.013,-0.280,3112
1.014,-0.294,3112
1.015,-0.305,3112
1.016,-0.309,3112
1.017,-0.299,3112
1.018,-0.286,3112
1.019,-0.266,3112
1.020,-0.206,3126
1.021,-0.151,3126
1.022,-0.138,3126
1.023,-0.131,3126
1.024,-0.134,3126
1.025,-0.142,3126
1.026,-0.169,3126
1.027,-0.196,3126
1.028,-0.242,3126
1.029,-0.266,3117
1.030,-0.300,3117
1.031,-0.326,3117
1.032,-0.349,3117
1.033,-0.354,3117
1.034,-0.356,3117
1.035,-0.352,3117
1.036,-0.334,3117
1.037,-0.305,3117
1.038,-0.274,3117
1.039,-0.234,3129
1.040,-0.184,3129
1.041,-0.164,3129
1.042,-0.147,3129
1.043,-0.147,3129
1.044,-0.164,3129
1.045,-0.176,3129
1.046,-0.203,3129
1.047,-0.234,3129
1.048,-0.270,3133
1.049,-0.306,3133
1.050,-0.336,3133
1.051,-0.361,3133
1.052,-0.365,3133
1.053,-0.364,3133
1.054,-0.351,3133
1.055,-0.324,3133
1.056,-0.297,3133
1.057,-0.266,3133
1.058,-0.234,3139
1.059,-0.205,3139
1.060,-0.146,3139
1.061,-0.136,3139
1.062,-0.130,3139
1.063,-0.135,3139
1.064,-0.151,3139
1.065,-0.176,3139
1.066,-0.211,3139
1.067,-0.245,3112
1.068,-0.281,3112
1.069,-0.309,3112
1.070,-0.334,3112
1.071,-0.343,3112
1.072,-0.349,3112
1.073,-0.333,3112
1.074,-0.310,3112
1.075,-0.284,3112
1.076,-0.250,3112
1.077,-0.210,3139
1.078,-0.181,3139
1.079,-0.160,3139
1.080,-0.144,3139
1.081,-0.151,3139
1.082,-0.175,3139
1.083,-0.206,3139
1.084,-0.249,3139
1.085,-0.289,3139
1.086,-0.310,3118
1.087,-0.346,3118
1.088,-0.364,3118
1.089,-0.374,3118
1.090,-0.372,3118
1.091,-0.365,3118
1.092,-0.345,3118
1.093,-0.314,3118
1.094,-0.286,3118
1.095,-0.244,3118
1.096,-0.205,3126
1.097,-0.174,3126
1.098,-0.151,3126
1.099,-0.144,3126
1.100,-0.142,3126
1.101,-0.161,3126
1.102,-0.181,3126
1.103,-0.204,3126
1.104,-0.231,3126
1.105,-0.269,3112
1.106,-0.302,3112
1.107,-0.331,3112
1.108,-0.351,3112
1.109,-0.365,3112
1.110,-0.364,3112
1.111,-0.354,3112
1.112,-0.334,3112
1.113,-0.302,3112
1.114,-0.269,3112
1.115,-0.241,3107
1.116,-0.206,3107
1.117,-0.181,3107
1.118,-0.163,3107
1.119,-0.144,3107
1.120,-0.141,3107
1.121,-0.154,3107
1.122,-0.181,3107
1.123,-0.211,3107
1.124,-0.246,3102
1.125,-0.284,3102
1.126,-0.309,3102
1.127,-0.333,3102
1.128,-0.346,3102
1.129,-0.345,3102
1.130,-0.331,3102
1.131,-0.309,3102
1.132,-0.276,3102
1.133,-0.246,3102
1.134,-0.206,3102
1.135,-0.172,3099
1.136,-0.145,3099
1.137,-0.129,3099
1.138,-0.125,3099
1.139,-0.131,3099
1.140,-0.174,3099
1.141,-0.204,3099
1.142,-0.231,3099
1.143,-0.269,3099
1.144,-0.302,3118
1.145,-0.331,3118
1.146,-0.354,3118
1.147,-0.366,3118
1.148,-0.364,3118
1.149,-0.350,3118
1.150,-0.329,3118
1.151,-0.291,3118
1.152,-0.250,3118
1.153,-0.201,3112
1.154,-0.166,3112
1.155,-0.122,3112
1.156,-0.092,3112
1.157,-0.081,3112
1.158,-0.085,3112
1.159,-0.101,3112
1.160,-0.165,3112
1.161,-0.193,3112
1.162,-0.234,3112
1.163,-0.274,3106
1.164,-0.310,3106
1.165,-0.347,3106
